Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	1.1886	2.2000	
3.3886	2.0000	1.0175	2.2000	
6.6061	1.0000	3.3138	2.2000	
12.1199	1.0000	1.1260	2.2000	
15.4458	1.0000	0.6840	2.2000	
18.3299	2.0000	0.9836	2.2000	
21.5134	2.0000	0.5149	2.2000	
24.2283	2.0000	0.9043	2.2000	
27.3327	1.0000	0.8712	2.2000	
30.4039	2.0000	3.9676	2.2000	
36.5715	1.0000	5.0000	2.2000	
43.7715	1.0000	0.7890	2.2000	
46.7605	2.0000	1.3226	2.2000	
50.2831	2.0000	4.5991	2.2000	
57.0822	2.0000	1.2413	2.2000	
60.5235	1.0000	1.0662	2.2000	
63.7898	2.0000	0.5675	2.2000	
66.5573	1.0000	1.1840	2.2000	
69.9412	1.0000	1.0322	2.2000	
73.1735	1.0000	0.9836	2.2000	
76.3570	2.0000	1.1215	2.2000	
79.6785	1.0000	1.7843	2.2000	
83.6628	1.0000	1.6217	2.2000	
87.4846	2.0000	0.7531	2.2000	
90.4377	2.0000	1.1805	2.2000	
93.8182	2.0000	1.7849	2.2000	
97.8031	1.0000	0.8610	2.2000	
100.8640	2.0000	1.1083	2.2000	
104.1723	2.0000	1.5459	2.2000	
107.9182	1.0000	5.0000	2.2000	
115.1182	2.0000	1.4512	2.2000	
118.7694	2.0000	0.8610	2.2000	
121.8304	1.0000	2.2242	2.2000	
126.2545	2.0000	5.0000	2.2000	
133.4545	2.0000	0.6130	2.2000	
136.2675	1.0000	2.5177	2.2000	
140.9852	1.0000	1.2258	2.2000	
144.4110	1.0000	0.6122	2.2000	
147.2231	2.0000	1.1404	2.2000	
150.5635	1.0000	0.6673	2.2000	
153.4308	2.0000	4.1277	2.2000	
159.7585	2.0000	5.0000	2.2000	
166.9585	1.0000	1.0999	2.2000	
170.2585	2.0000	5.0000	2.2000	
177.4585	1.0000	5.0000	2.2000	
184.6585	2.0000	1.1599	2.2000	
188.0184	2.0000	1.1809	2.2000	
191.3993	1.0000	5.0000	2.2000	
198.5993	2.0000	1.0819	2.2000	
201.8812	2.0000	2.5651	2.2000	
206.6463	1.0000	3.9676	2.2000	
212.8140	1.0000	3.8415	2.2000	
218.8555	1.0000	0.7824	2.2000	
221.8379	2.0000	4.9436	2.2000	
228.9814	2.0000	2.4990	2.2000	
233.6804	1.0000	0.5666	2.2000	
236.4470	1.0000	0.5245	2.2000	
239.1715	2.0000	0.5245	2.2000	
241.8959	1.0000	5.0000	2.2000	
249.0959	1.0000	1.1389	2.2000	
252.4348	1.0000	2.2144	2.2000	
256.8492	2.0000	4.7674	2.2000	
263.8165	2.0000	0.5729	2.2000	
266.5894	1.0000	1.5459	2.2000	
270.3353	2.0000	3.8415	2.2000	
276.3768	1.0000	4.9436	2.2000	
283.5203	1.0000	1.0819	2.2000	
286.8023	2.0000	0.8712	2.2000	
289.8735	1.0000	0.7228	2.2000	
292.7963	2.0000	1.1389	2.2000	
296.1351	1.0000	5.0000	2.2000	
303.3351	2.0000	5.0000	2.2000	
310.5351	2.0000	1.2609	2.2000	
313.9960	1.0000	0.7223	2.2000	
316.9183	2.0000	4.0563	2.2000	
323.1747	2.0000	0.6840	2.2000	
326.0587	1.0000	1.5644	2.2000	
329.8231	2.0000	3.3042	2.2000	
335.3272	1.0000	0.5658	2.2000	
338.0930	2.0000	1.0999	2.2000	
341.3929	1.0000	0.6448	2.2000	
344.2377	2.0000	2.3899	2.2000	
348.8276	1.0000	2.1566	2.2000	
353.1843	2.0000	5.0000	2.2000	
360.3843	1.0000	2.8408	2.2000	
365.4250	2.0000	5.0000	2.2000	
372.6250	1.0000	2.1306	2.2000	
376.9557	1.0000	0.5729	2.2000	
379.7285	2.0000	2.3887	2.2000	
384.3172	2.0000	5.0000	2.2000	
391.5172	2.0000	1.1886	2.2000	
394.9058	2.0000	1.4048	2.2000	
398.5106	1.0000	1.0354	2.2000	
401.7460	2.0000	2.3799	2.2000	
406.3259	1.0000	0.5698	2.2000	
409.0958	1.0000	0.7403	2.2000	
412.0360	1.0000	5.0000	2.2000	
419.2360	1.0000	3.5621	2.2000	
424.9981	2.0000	0.7824	2.2000	
427.9805	2.0000	0.7223	2.2000	
430.9028	1.0000	4.7674	2.2000	
437.8701	1.0000	4.0563	2.2000	
444.1265	1.0000	1.2413	2.2000	
447.5678	2.0000	1.6217	2.2000	
451.3895	2.0000	0.8159	2.2000	
454.4053	1.0000	0.8207	2.2000	
457.4261	2.0000	0.7228	2.2000	
460.3489	2.0000	4.7424	2.2000	
467.2912	1.0000	1.0175	2.2000	
470.5087	1.0000	1.8362	2.2000	
474.5449	2.0000	0.8484	2.2000	
477.5933	1.0000	5.0000	2.2000	
484.7933	1.0000	1.1404	2.2000	
488.1337	2.0000	3.5621	2.2000	
493.8957	2.0000	2.2242	2.2000	
498.3199	1.0000	1.6295	2.2000	
502.1493	1.0000	2.6553	2.2000	
507.0046	2.0000	0.5666	2.2000	
509.7712	2.0000	0.6068	2.2000	
512.5780	1.0000	1.7554	2.2000	

