Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	4.3566	2.2000	
6.5566	2.0000	1.9486	2.2000	
10.7052	1.0000	0.9023	2.2000	
13.8075	2.0000	3.9371	2.2000	
19.9446	2.0000	0.8860	2.2000	
23.0306	1.0000	5.0000	2.2000	
30.2306	2.0000	1.1299	2.2000	
33.5605	2.0000	0.8426	2.2000	
36.6031	1.0000	1.7100	2.2000	
40.5131	2.0000	0.7673	2.2000	
43.4804	1.0000	3.7175	2.2000	
49.3979	2.0000	1.1481	2.2000	
52.7460	1.0000	1.4142	2.2000	
56.3602	1.0000	1.1782	2.2000	
59.7384	1.0000	3.0154	2.2000	
64.9538	1.0000	0.7810	2.2000	
67.9348	1.0000	3.9575	2.2000	
74.0923	1.0000	5.0000	2.2000	
81.2923	1.0000	2.7321	2.2000	
86.2244	2.0000	1.9944	2.2000	
90.4188	1.0000	5.0000	2.2000	
97.6188	2.0000	1.0036	2.2000	
100.8224	2.0000	0.9122	2.2000	
103.9346	1.0000	0.7257	2.2000	
106.8602	2.0000	0.5199	2.2000	
109.5801	2.0000	5.0000	2.2000	
116.7801	2.0000	0.5418	2.2000	
119.5220	1.0000	4.3358	2.2000	
126.0578	1.0000	2.5471	2.2000	
130.8049	1.0000	0.7655	2.2000	
133.7704	2.0000	0.5835	2.2000	
136.5539	1.0000	0.9272	2.2000	
139.6811	2.0000	5.0000	2.2000	
146.8811	1.0000	2.2652	2.2000	
151.3463	2.0000	3.9439	2.2000	
157.4901	2.0000	1.4463	2.2000	
161.1364	2.0000	1.8474	2.2000	
165.1838	1.0000	1.6766	2.2000	
169.0603	1.0000	1.0036	2.2000	
172.2639	2.0000	1.1257	2.2000	
175.5897	1.0000	2.0595	2.2000	
179.8492	1.0000	4.2739	2.2000	
186.3231	1.0000	0.8426	2.2000	
189.3657	1.0000	1.2975	2.2000	
192.8632	1.0000	0.7028	2.2000	
195.7659	1.0000	0.8756	2.2000	
198.8415	2.0000	0.7313	2.2000	
201.7728	1.0000	1.5724	2.2000	
205.5452	2.0000	1.3579	2.2000	
209.1032	2.0000	2.2827	2.2000	
213.5859	2.0000	1.6400	2.2000	
217.4258	1.0000	1.7396	2.2000	
221.3654	2.0000	1.4670	2.2000	
225.0324	1.0000	1.5873	2.2000	
228.8197	2.0000	0.8167	2.2000	
231.8364	1.0000	2.6974	2.2000	
236.7339	2.0000	2.1549	2.2000	
241.0888	1.0000	0.7272	2.2000	
244.0160	2.0000	1.7036	2.2000	
247.9196	2.0000	1.1150	2.2000	
251.2346	2.0000	0.6405	2.2000	
254.0751	1.0000	0.6310	2.2000	
256.9060	2.0000	3.0586	2.2000	
262.1646	1.0000	1.1481	2.2000	
265.5128	2.0000	1.3550	2.2000	
269.0678	1.0000	1.1150	2.2000	
272.3827	2.0000	0.7164	2.2000	
275.2992	1.0000	4.7633	2.2000	
282.2625	2.0000	2.6552	2.2000	
287.1177	2.0000	3.4090	2.2000	
292.7267	1.0000	0.8860	2.2000	
295.8127	2.0000	5.0000	2.2000	
303.0127	1.0000	0.6533	2.2000	
305.8660	1.0000	0.7460	2.2000	
308.8120	2.0000	2.7331	2.2000	
313.7451	1.0000	1.1257	2.2000	
317.0709	2.0000	4.0227	2.2000	
323.2935	1.0000	0.6470	2.2000	
326.1405	2.0000	4.5781	2.2000	
332.9186	2.0000	5.0000	2.2000	
340.1186	1.0000	5.0000	2.2000	
347.3186	1.0000	0.6870	2.2000	
350.2056	2.0000	2.5543	2.2000	
354.9599	1.0000	5.0000	2.2000	
362.1599	1.0000	5.0000	2.2000	
369.3599	1.0000	5.0000	2.2000	
376.5599	1.0000	1.4463	2.2000	
380.2061	2.0000	0.7655	2.2000	
383.1717	1.0000	5.0000	2.2000	
390.3717	2.0000	0.6870	2.2000	
393.2586	1.0000	1.4670	2.2000	
396.9257	1.0000	1.0690	2.2000	
400.1947	2.0000	0.8251	2.2000	
403.2198	1.0000	1.6579	2.2000	
407.0777	2.0000	0.6310	2.2000	
409.9087	1.0000	0.8262	2.2000	
412.9349	2.0000	3.7982	2.2000	
418.9331	2.0000	4.7633	2.2000	
425.8964	2.0000	0.9272	2.2000	
429.0236	2.0000	2.1493	2.2000	
433.3729	2.0000	3.4667	2.2000	
439.0397	2.0000	2.5416	2.2000	
443.7813	1.0000	2.2827	2.2000	
448.2640	2.0000	1.6579	2.2000	
452.1219	1.0000	3.0171	2.2000	
457.3390	1.0000	0.8296	2.2000	
460.3686	2.0000	1.4142	2.2000	
463.9828	2.0000	1.4496	2.2000	
467.6324	1.0000	4.0227	2.2000	
473.8550	1.0000	0.5835	2.2000	
476.6385	2.0000	1.0690	2.2000	
479.9075	2.0000	2.2652	2.2000	
484.3727	1.0000	5.0000	2.2000	
491.5727	2.0000	3.6545	2.2000	
497.4273	1.0000	0.9184	2.2000	
500.5456	2.0000	0.9758	2.2000	
503.7214	2.0000	4.2739	2.2000	
510.1954	1.0000	0.5199	2.2000	
512.9153	2.0000	5.0000	2.2000	
520.1153	2.0000	1.7396	2.2000	

