Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	0.6953	2.2000	
2.8953	1.0000	4.1905	2.2000	
9.2858	2.0000	5.0000	2.2000	
16.4858	2.0000	4.8740	2.2000	
23.5599	2.0000	0.8689	2.2000	
26.6287	1.0000	3.4146	2.2000	
32.2433	2.0000	0.6793	2.2000	
35.1226	2.0000	1.2207	2.2000	
38.5433	2.0000	1.6619	2.2000	
42.4053	1.0000	0.7382	2.2000	
45.3435	1.0000	1.2901	2.2000	
48.8336	2.0000	4.6390	2.2000	
55.6726	1.0000	3.5523	2.2000	
61.4248	1.0000	1.3652	2.2000	
64.9901	1.0000	1.6619	2.2000	
68.8520	1.0000	5.0000	2.2000	
76.0520	2.0000	5.0000	2.2000	
83.2520	2.0000	1.3652	2.2000	
86.8172	2.0000	3.3652	2.2000	
92.3824	2.0000	4.0483	2.2000	
98.6308	2.0000	0.7410	2.2000	
101.5717	1.0000	5.0000	2.2000	
108.7717	1.0000	0.5893	2.2000	
111.5610	2.0000	0.5001	2.2000	
114.2612	1.0000	0.8657	2.2000	
117.3269	2.0000	0.7382	2.2000	
120.2651	1.0000	4.3215	2.2000	
126.7866	2.0000	4.1905	2.2000	
133.1771	2.0000	1.4738	2.2000	
136.8509	2.0000	4.3957	2.2000	
143.4466	1.0000	1.9452	2.2000	
147.5917	2.0000	5.0000	2.2000	
154.7917	1.0000	1.2207	2.2000	
158.2124	2.0000	1.3708	2.2000	
161.7833	1.0000	0.5876	2.2000	
164.5709	2.0000	3.3784	2.2000	
170.1492	2.0000	3.4305	2.2000	
175.7797	2.0000	3.8466	2.2000	
181.8263	2.0000	0.8530	2.2000	
184.8793	2.0000	0.6740	2.2000	
187.7533	1.0000	1.9094	2.2000	
191.8627	2.0000	3.5523	2.2000	
197.6150	1.0000	0.6776	2.2000	
200.4926	2.0000	0.5511	2.2000	
203.2437	1.0000	2.0146	2.2000	
207.4583	1.0000	3.8036	2.2000	
213.4618	1.0000	1.2623	2.2000	
216.9241	2.0000	0.6885	2.2000	
219.8126	1.0000	0.6434	2.2000	
222.6561	1.0000	1.1415	2.2000	
225.9976	2.0000	0.7820	2.2000	
228.9795	1.0000	5.0000	2.2000	
236.1795	2.0000	1.8939	2.2000	
240.2734	1.0000	4.8740	2.2000	
247.3475	1.0000	0.6953	2.2000	
250.2428	2.0000	1.2901	2.2000	
253.7329	2.0000	2.1169	2.2000	
258.0498	2.0000	1.3410	2.2000	
261.5908	2.0000	0.8657	2.2000	
264.6565	1.0000	1.8939	2.2000	
268.7504	1.0000	1.1697	2.2000	
272.1201	2.0000	3.8036	2.2000	
278.1237	1.0000	0.8689	2.2000	
281.1926	1.0000	1.6156	2.2000	
285.0082	1.0000	5.0000	2.2000	
292.2082	1.0000	3.7362	2.2000	
298.1444	2.0000	1.9803	2.2000	
302.3247	1.0000	0.5146	2.2000	
305.0393	2.0000	2.5027	2.2000	
309.7420	1.0000	5.0000	2.2000	
316.9420	1.0000	4.6390	2.2000	
323.7810	1.0000	2.8223	2.2000	
328.8033	2.0000	5.0000	2.2000	
336.0033	2.0000	1.4911	2.2000	
339.6944	2.0000	5.0000	2.2000	
346.8944	1.0000	1.5492	2.2000	
350.6436	2.0000	1.4247	2.2000	
354.2683	1.0000	0.7410	2.2000	
357.2092	2.0000	0.7521	2.2000	
360.1613	2.0000	1.1415	2.2000	
363.5028	1.0000	1.4738	2.2000	
367.1766	1.0000	4.2928	2.2000	
373.6694	1.0000	0.7841	2.2000	
376.6535	2.0000	0.6630	2.2000	
379.5165	1.0000	0.7340	2.2000	
382.4505	2.0000	0.9308	2.2000	
385.5813	1.0000	5.0000	2.2000	
392.7813	1.0000	5.0000	2.2000	
399.9813	2.0000	2.3925	2.2000	
404.5738	2.0000	4.4294	2.2000	
411.2032	1.0000	3.8466	2.2000	
417.2498	2.0000	1.4856	2.2000	
420.9354	1.0000	0.9534	2.2000	
424.0887	1.0000	1.2581	2.2000	
427.5469	2.0000	0.7200	2.2000	
430.4669	2.0000	1.6020	2.2000	
434.2689	1.0000	4.3957	2.2000	
440.8646	1.0000	5.0000	2.2000	
448.0646	1.0000	5.0000	2.2000	
455.2646	1.0000	0.6885	2.2000	
458.1531	2.0000	1.7471	2.2000	
462.1001	1.0000	1.4282	2.2000	
465.7283	2.0000	1.1697	2.2000	
469.0981	1.0000	0.7521	2.2000	
472.0502	2.0000	2.6264	2.2000	
476.8765	2.0000	5.0000	2.2000	
484.0765	1.0000	3.3784	2.2000	
489.6549	1.0000	1.3807	2.2000	
493.2356	1.0000	1.2704	2.2000	
496.7060	2.0000	1.6156	2.2000	
500.5216	2.0000	0.8672	2.2000	
503.5888	2.0000	2.4185	2.2000	
508.2073	1.0000	1.6634	2.2000	
512.0707	2.0000	2.6020	2.2000	
516.8727	1.0000	5.0000	2.2000	
524.0727	1.0000	3.0073	2.2000	
529.2800	1.0000	1.9876	2.2000	
533.4677	2.0000	1.5987	2.2000	
537.2664	2.0000	1.9524	2.2000	
541.4188	1.0000	0.5001	2.2000	

