Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	1.5218	2.2000	
3.7218	2.0000	0.5422	2.2000	
6.4641	1.0000	1.3208	2.2000	
9.9849	2.0000	5.0000	2.2000	
17.1849	1.0000	0.9895	2.2000	
20.3744	1.0000	0.8876	2.2000	
23.4620	2.0000	2.0530	2.2000	
27.7151	1.0000	0.8667	2.2000	
30.7818	1.0000	0.7864	2.2000	
33.7682	1.0000	0.5263	2.2000	
36.4945	1.0000	0.7721	2.2000	
39.4665	2.0000	0.5263	2.2000	
42.1928	1.0000	0.5858	2.2000	
44.9786	2.0000	1.4061	2.2000	
48.5847	1.0000	1.2739	2.2000	
52.0586	2.0000	0.5187	2.2000	
54.7773	1.0000	0.6268	2.2000	
57.6041	2.0000	0.6017	2.2000	
60.4058	2.0000	3.7625	2.2000	
66.3683	1.0000	3.3656	2.2000	
71.9339	1.0000	0.9081	2.2000	
75.0420	2.0000	2.6513	2.2000	
79.8933	1.0000	0.7965	2.2000	
82.8898	1.0000	1.3004	2.2000	
86.3902	2.0000	0.7864	2.2000	
89.3766	2.0000	0.8579	2.2000	
92.4345	1.0000	3.2626	2.2000	
97.8970	1.0000	0.9246	2.2000	
101.0216	1.0000	1.8902	2.2000	
105.1119	1.0000	3.4818	2.2000	
110.7937	2.0000	3.3363	2.2000	
116.3300	2.0000	2.9706	2.2000	
121.5005	2.0000	0.8184	2.2000	
124.5189	2.0000	2.6265	2.2000	
129.3454	1.0000	0.8221	2.2000	
132.3676	2.0000	5.0000	2.2000	
139.5676	1.0000	1.9621	2.2000	
143.7297	2.0000	3.8917	2.2000	
149.8214	1.0000	0.5588	2.2000	
152.5802	2.0000	0.9246	2.2000	
155.7049	1.0000	5.0000	2.2000	
162.9049	1.0000	5.0000	2.2000	
170.1049	2.0000	4.4241	2.2000	
176.7289	2.0000	2.1695	2.2000	
181.0984	1.0000	0.9333	2.2000	
184.2318	1.0000	3.2800	2.2000	
189.7118	1.0000	3.5113	2.2000	
195.4231	2.0000	5.0000	2.2000	
202.6231	1.0000	5.0000	2.2000	
209.8231	2.0000	2.9478	2.2000	
214.9709	1.0000	0.7205	2.2000	
217.8914	2.0000	4.3915	2.2000	
224.4829	2.0000	0.9303	2.2000	
227.6132	1.0000	0.9303	2.2000	
230.7436	2.0000	1.0317	2.2000	
233.9753	1.0000	1.0403	2.2000	
237.2156	2.0000	5.0000	2.2000	
244.4156	2.0000	0.8221	2.2000	
247.4378	2.0000	1.1343	2.2000	
250.7721	1.0000	5.0000	2.2000	
257.9721	2.0000	0.7965	2.2000	
260.9686	1.0000	1.0642	2.2000	
264.2328	2.0000	1.9590	2.2000	
268.3917	1.0000	0.8184	2.2000	
271.4101	2.0000	2.2740	2.2000	
275.8841	1.0000	0.6552	2.2000	
278.7392	1.0000	5.0000	2.2000	
285.9392	1.0000	1.1389	2.2000	
289.2781	2.0000	1.3004	2.2000	
292.7785	2.0000	1.3138	2.2000	
296.2923	2.0000	1.0642	2.2000	
299.5565	2.0000	0.5369	2.2000	
302.2934	1.0000	4.4241	2.2000	
308.9175	1.0000	2.1298	2.2000	
313.2473	2.0000	3.2800	2.2000	
318.7273	2.0000	5.0000	2.2000	
325.9273	1.0000	2.9582	2.2000	
331.0855	2.0000	0.9266	2.2000	
334.2120	2.0000	1.3906	2.2000	
337.8026	1.0000	2.6513	2.2000	
342.6539	2.0000	5.0000	2.2000	
349.8539	2.0000	1.0403	2.2000	
353.0942	1.0000	0.7760	2.2000	
356.0702	1.0000	5.0000	2.2000	
363.2702	2.0000	3.9599	2.2000	
369.4301	1.0000	3.4123	2.2000	
375.0424	1.0000	1.1343	2.2000	
378.3767	2.0000	0.6268	2.2000	
381.2035	1.0000	0.7078	2.2000	
384.1112	2.0000	1.0883	2.2000	
387.3995	1.0000	5.0000	2.2000	
394.5995	2.0000	1.5218	2.2000	
398.3214	2.0000	3.2626	2.2000	
403.7840	1.0000	3.8917	2.2000	
409.8757	1.0000	3.7625	2.2000	
415.8381	1.0000	2.8051	2.2000	
420.8432	2.0000	0.5986	2.2000	
423.6418	1.0000	0.5187	2.2000	
426.3605	2.0000	4.9326	2.2000	
433.4931	2.0000	3.9903	2.2000	
439.6834	1.0000	0.8579	2.2000	
442.7413	2.0000	1.7191	2.2000	
446.6603	2.0000	0.6552	2.2000	
449.5155	1.0000	3.7849	2.2000	
455.5004	2.0000	0.9333	2.2000	
458.6337	2.0000	0.7078	2.2000	
461.5415	1.0000	2.1695	2.2000	
465.9110	1.0000	2.3464	2.2000	
470.4573	2.0000	3.6492	2.2000	
476.3065	1.0000	0.5986	2.2000	
479.1051	2.0000	5.0000	2.2000	
486.3051	2.0000	1.8902	2.2000	
490.3954	1.0000	1.4061	2.2000	
494.0015	2.0000	1.1568	2.2000	
497.3583	2.0000	4.1587	2.2000	
503.7170	1.0000	1.3138	2.2000	
507.2308	2.0000	0.8667	2.2000	
510.2975	1.0000	2.6802	2.2000	
515.1777	2.0000	3.5113	2.2000	
520.8891	1.0000	3.0628	2.2000	

