Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	1.7070	2.2000	
3.9070	2.0000	5.0000	2.2000	
11.1070	2.0000	4.2617	2.2000	
17.5687	1.0000	0.5363	2.2000	
20.3049	2.0000	0.7727	2.2000	
23.2776	1.0000	0.8588	2.2000	
26.3365	2.0000	1.6838	2.2000	
30.2203	2.0000	4.5281	2.2000	
36.9484	2.0000	4.8362	2.2000	
43.9845	2.0000	1.4590	2.2000	
47.6436	2.0000	0.5278	2.2000	
50.3714	1.0000	5.0000	2.2000	
57.5714	1.0000	2.1184	2.2000	
61.8898	1.0000	0.8679	2.2000	
64.9577	2.0000	0.8872	2.2000	
68.0450	1.0000	4.1220	2.2000	
74.3670	2.0000	2.0358	2.2000	
78.6028	1.0000	0.5892	2.2000	
81.3920	2.0000	1.3952	2.2000	
84.9871	2.0000	0.7137	2.2000	
87.9009	2.0000	0.8679	2.2000	
90.9688	1.0000	5.0000	2.2000	
98.1688	2.0000	2.1184	2.2000	
102.4872	1.0000	2.5783	2.2000	
107.2655	1.0000	0.7057	2.2000	
110.1712	2.0000	4.6180	2.2000	
116.9892	1.0000	1.2973	2.2000	
120.4865	1.0000	0.5278	2.2000	
123.2143	2.0000	0.8716	2.2000	
126.2860	2.0000	0.7611	2.2000	
129.2470	2.0000	1.1080	2.2000	
132.5550	1.0000	1.1671	2.2000	
135.9221	2.0000	4.2287	2.2000	
142.3509	1.0000	4.6180	2.2000	
149.1688	2.0000	3.2057	2.2000	
154.5746	1.0000	0.7973	2.2000	
157.5719	2.0000	0.6812	2.2000	
160.4530	1.0000	0.5933	2.2000	
163.2464	2.0000	2.8070	2.2000	
168.2533	1.0000	3.7559	2.2000	
174.2092	1.0000	1.6838	2.2000	
178.0930	2.0000	1.6776	2.2000	
181.9707	1.0000	1.5378	2.2000	
185.7085	1.0000	1.1080	2.2000	
189.0165	2.0000	0.5616	2.2000	
191.7781	1.0000	3.3528	2.2000	
197.3310	1.0000	0.6812	2.2000	
200.2121	2.0000	5.0000	2.2000	
207.4121	1.0000	5.0000	2.2000	
214.6121	2.0000	0.6084	2.2000	
217.4205	1.0000	0.5552	2.2000	
220.1757	2.0000	0.5892	2.2000	
222.9649	1.0000	5.0000	2.2000	
230.1649	1.0000	2.6802	2.2000	
235.0452	2.0000	2.6258	2.2000	
239.8709	2.0000	4.3043	2.2000	
246.3752	2.0000	1.5245	2.2000	
250.0997	2.0000	0.5335	2.2000	
252.8332	2.0000	2.5351	2.2000	
257.5683	1.0000	2.0411	2.2000	
261.8093	1.0000	0.5616	2.2000	
264.5710	1.0000	1.0371	2.2000	
267.8081	1.0000	1.0619	2.2000	
271.0700	1.0000	1.1267	2.2000	
274.3967	1.0000	3.3555	2.2000	
279.9522	1.0000	5.0000	2.2000	
287.1522	1.0000	5.0000	2.2000	
294.3522	1.0000	0.5482	2.2000	
297.1004	2.0000	1.1950	2.2000	
300.4955	1.0000	1.3013	2.2000	
303.9967	2.0000	0.7740	2.2000	
306.9707	2.0000	1.5688	2.2000	
310.7395	2.0000	3.7559	2.2000	
316.6954	2.0000	1.3013	2.2000	
320.1966	1.0000	1.1535	2.2000	
323.5502	2.0000	1.0852	2.2000	
326.8354	1.0000	2.7464	2.2000	
331.7817	1.0000	1.0852	2.2000	
335.0669	1.0000	1.8807	2.2000	
339.1476	2.0000	1.5378	2.2000	
342.8854	2.0000	4.1220	2.2000	
349.2074	1.0000	1.2353	2.2000	
352.6427	2.0000	5.0000	2.2000	
359.8427	1.0000	2.6258	2.2000	
364.6685	1.0000	5.0000	2.2000	
371.8685	2.0000	1.5410	2.2000	
375.6095	1.0000	1.5410	2.2000	
379.3505	1.0000	0.7588	2.2000	
382.3094	2.0000	1.1878	2.2000	
385.6972	1.0000	4.0614	2.2000	
391.9586	2.0000	5.0000	2.2000	
399.1586	2.0000	0.9947	2.2000	
402.3533	1.0000	1.5245	2.2000	
406.0777	2.0000	1.0826	2.2000	
409.3603	2.0000	1.1528	2.2000	
412.7132	2.0000	0.5933	2.2000	
415.5065	1.0000	5.0000	2.2000	
422.7065	1.0000	1.1378	2.2000	
426.0442	1.0000	5.0000	2.2000	
433.2442	2.0000	5.0000	2.2000	
440.4442	1.0000	0.8234	2.2000	
443.4676	2.0000	5.0000	2.2000	
450.6676	2.0000	3.0171	2.2000	
455.8847	1.0000	0.9947	2.2000	
459.0795	1.0000	0.6084	2.2000	
461.8879	2.0000	3.0090	2.2000	
467.0968	1.0000	0.7727	2.2000	
470.0695	1.0000	1.0826	2.2000	
473.3521	1.0000	2.8070	2.2000	
478.3591	2.0000	3.2597	2.2000	
483.8188	2.0000	1.1535	2.2000	
487.1723	1.0000	2.1271	2.2000	
491.4995	2.0000	1.1267	2.2000	
494.8262	1.0000	4.8744	2.2000	
501.9006	2.0000	5.0000	2.2000	
509.1006	1.0000	0.5134	2.2000	
511.8140	1.0000	2.1495	2.2000	
516.1635	2.0000	0.7588	2.2000	
519.1224	2.0000	0.5482	2.2000	
521.8706	2.0000	1.2353	2.2000	

