Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	1.8843	2.5000	
4.3843	1.0000	3.5124	2.5000	
10.3967	2.0000	1.0689	2.5000	
13.9656	1.0000	4.0000	2.5000	
20.4656	2.0000	4.0000	2.5000	
26.9656	2.0000	0.0425	2.5000	
29.5081	2.0000	0.6238	2.5000	
32.6319	1.0000	4.0000	2.5000	
39.1319	1.0000	0.4961	2.5000	
42.1280	2.0000	1.1977	2.5000	
45.8257	2.0000	3.2952	2.5000	
51.6209	2.0000	1.7107	2.5000	
55.8316	2.0000	0.2844	2.5000	
58.6160	1.0000	0.7866	2.5000	
61.9026	2.0000	1.0766	2.5000	
65.4792	1.0000	0.6680	2.5000	
68.6472	2.0000	4.0000	2.5000	
75.1472	2.0000	0.1047	2.5000	
77.7519	2.0000	0.1655	2.5000	
80.4173	2.0000	4.0000	2.5000	
86.9173	1.0000	1.7738	2.5000	
91.1911	2.0000	4.0000	2.5000	
97.6911	1.0000	0.8384	2.5000	
101.0295	2.0000	4.0000	2.5000	
107.5295	1.0000	0.1426	2.5000	
110.1721	1.0000	0.0105	2.5000	
112.6826	2.0000	0.4649	2.5000	
115.6475	1.0000	4.0000	2.5000	
122.1475	2.0000	4.0000	2.5000	
128.6475	1.0000	0.4568	2.5000	
131.6043	1.0000	0.4058	2.5000	
134.5101	2.0000	0.4058	2.5000	
137.4158	1.0000	1.7060	2.5000	
141.6219	2.0000	2.5829	2.5000	
146.7048	2.0000	4.0000	2.5000	
153.2048	2.0000	0.3228	2.5000	
156.0276	1.0000	0.4649	2.5000	
158.9925	1.0000	4.0000	2.5000	
165.4925	2.0000	0.3889	2.5000	
168.3815	2.0000	1.2422	2.5000	
172.1237	2.0000	3.0592	2.5000	
177.6829	1.0000	1.2392	2.5000	
181.4221	1.0000	0.3014	2.5000	
184.2234	2.0000	0.0105	2.5000	
186.7339	2.0000	1.4076	2.5000	
190.6415	1.0000	4.0000	2.5000	
197.1415	2.0000	1.2392	2.5000	
200.8807	1.0000	1.4232	2.5000	
204.8039	1.0000	3.9556	2.5000	
211.2595	1.0000	0.1693	2.5000	
213.9288	2.0000	0.0994	2.5000	
216.5282	1.0000	1.2498	2.5000	
220.2780	2.0000	0.1693	2.5000	
222.9473	1.0000	4.0000	2.5000	
229.4473	1.0000	4.0000	2.5000	
235.9473	2.0000	0.9387	2.5000	
239.3860	1.0000	3.7385	2.5000	
245.6245	1.0000	2.5828	2.5000	
250.7073	1.0000	2.8247	2.5000	
256.0320	2.0000	0.6680	2.5000	
259.1999	2.0000	4.0000	2.5000	
265.6999	2.0000	1.6094	2.5000	
269.8093	2.0000	1.1221	2.5000	
273.4315	1.0000	0.6238	2.5000	
276.5553	1.0000	4.0000	2.5000	
283.0553	2.0000	0.2553	2.5000	
285.8106	1.0000	0.1140	2.5000	
288.4246	2.0000	0.8384	2.5000	
291.7630	1.0000	4.0000	2.5000	
298.2630	1.0000	0.0994	2.5000	
300.8624	1.0000	2.0344	2.5000	
305.3968	2.0000	4.0000	2.5000	
311.8968	1.0000	4.0000	2.5000	
318.3968	1.0000	0.9387	2.5000	
321.8355	1.0000	0.2924	2.5000	
324.6278	2.0000	0.7722	2.5000	
327.9000	1.0000	1.0689	2.5000	
331.4689	2.0000	0.3014	2.5000	
334.2703	1.0000	1.1221	2.5000	
337.8924	1.0000	0.4446	2.5000	
340.8371	2.0000	0.1140	2.5000	
343.4511	1.0000	3.2952	2.5000	
349.2462	1.0000	4.0000	2.5000	
355.7462	2.0000	1.4232	2.5000	
359.6695	1.0000	0.6631	2.5000	
362.8325	1.0000	0.1655	2.5000	
365.4980	2.0000	0.0627	2.5000	
368.0607	2.0000	1.2498	2.5000	
371.8105	1.0000	0.2847	2.5000	
374.5952	1.0000	0.3228	2.5000	
377.4180	2.0000	3.5367	2.5000	
383.4547	1.0000	1.7107	2.5000	
387.6655	2.0000	0.5523	2.5000	
390.7178	1.0000	1.4076	2.5000	
394.6254	2.0000	4.0000	2.5000	
401.1254	1.0000	4.0000	2.5000	
407.6254	1.0000	1.8937	2.5000	
412.0191	1.0000	1.8648	2.5000	
416.3839	2.0000	0.1147	2.5000	
418.9986	1.0000	4.0000	2.5000	
425.4986	2.0000	0.0636	2.5000	
428.0622	2.0000	1.6839	2.5000	
432.2461	1.0000	0.0425	2.5000	
434.7887	2.0000	4.0000	2.5000	
441.2887	1.0000	4.0000	2.5000	
447.7887	2.0000	3.7698	2.5000	
454.0585	1.0000	0.0627	2.5000	
456.6212	2.0000	0.1426	2.5000	
459.2638	1.0000	1.7655	2.5000	
463.5293	2.0000	0.4446	2.5000	
466.4739	1.0000	0.0969	2.5000	
469.0708	1.0000	0.1052	2.5000	
471.6760	2.0000	4.0000	2.5000	
478.1760	1.0000	3.5367	2.5000	
484.2128	2.0000	2.8708	2.5000	
489.5836	2.0000	4.0000	2.5000	
496.0836	2.0000	0.3000	2.5000	
498.8836	1.0000	1.8843	2.5000	
503.2678	2.0000	0.2713	2.5000	
506.0392	2.0000	1.6007	2.5000	

