Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	5.0000	2.2000	
7.2000	1.0000	3.4486	2.2000	
12.8486	1.0000	5.0000	2.2000	
20.0486	2.0000	4.4743	2.2000	
26.7229	2.0000	2.4604	2.2000	
31.3833	2.0000	0.7927	2.2000	
34.3761	1.0000	5.0000	2.2000	
41.5761	2.0000	5.0000	2.2000	
48.7761	1.0000	1.3321	2.2000	
52.3082	2.0000	1.1854	2.2000	
55.6936	1.0000	2.0770	2.2000	
59.9706	1.0000	2.0132	2.2000	
64.1839	2.0000	0.7827	2.2000	
67.1666	1.0000	0.9439	2.2000	
70.3105	2.0000	4.0569	2.2000	
76.5675	2.0000	0.5167	2.2000	
79.2841	1.0000	2.4768	2.2000	
83.9609	2.0000	2.0132	2.2000	
88.1742	2.0000	5.0000	2.2000	
95.3742	2.0000	4.4637	2.2000	
102.0379	2.0000	2.6478	2.2000	
106.8857	1.0000	1.9639	2.2000	
111.0495	2.0000	2.0586	2.2000	
115.3082	2.0000	0.6019	2.2000	
118.1101	1.0000	1.0618	2.2000	
121.3719	2.0000	0.7260	2.2000	
124.2979	1.0000	1.7256	2.2000	
128.2235	2.0000	5.0000	2.2000	
135.4235	2.0000	0.9893	2.2000	
138.6128	1.0000	0.5721	2.2000	
141.3850	2.0000	5.0000	2.2000	
148.5850	1.0000	3.1463	2.2000	
153.9313	1.0000	1.8480	2.2000	
157.9793	1.0000	5.0000	2.2000	
165.1793	1.0000	1.1854	2.2000	
168.5647	2.0000	2.4182	2.2000	
173.1829	1.0000	1.5384	2.2000	
176.9213	2.0000	1.5546	2.2000	
180.6758	1.0000	0.5454	2.2000	
183.4213	2.0000	0.8789	2.2000	
186.5001	1.0000	1.7745	2.2000	
190.4746	1.0000	0.8302	2.2000	
193.5049	1.0000	0.8909	2.2000	
196.5958	2.0000	0.9439	2.2000	
199.7398	2.0000	5.0000	2.2000	
206.9398	1.0000	5.0000	2.2000	
214.1398	2.0000	3.4486	2.2000	
219.7883	2.0000	0.8151	2.2000	
222.8034	1.0000	0.5999	2.2000	
225.6033	2.0000	1.5205	2.2000	
229.3238	1.0000	1.5548	2.2000	
233.0786	2.0000	2.4682	2.2000	
237.7468	1.0000	0.7927	2.2000	
240.7396	2.0000	0.5721	2.2000	
243.5117	1.0000	0.5081	2.2000	
246.2197	1.0000	5.0000	2.2000	
253.4197	1.0000	5.0000	2.2000	
260.6197	1.0000	0.8151	2.2000	
263.6348	2.0000	0.7070	2.2000	
266.5418	2.0000	0.5081	2.2000	
269.2499	1.0000	1.6453	2.2000	
273.0952	1.0000	1.7942	2.2000	
277.0894	1.0000	5.0000	2.2000	
284.2894	2.0000	0.8208	2.2000	
287.3103	1.0000	1.4831	2.2000	
290.9934	1.0000	4.0323	2.2000	
297.2257	2.0000	1.1975	2.2000	
300.6232	1.0000	0.8896	2.2000	
303.7128	2.0000	0.5999	2.2000	
306.5127	1.0000	1.0080	2.2000	
309.7207	2.0000	0.8909	2.2000	
312.8116	1.0000	5.0000	2.2000	
320.0116	2.0000	3.1463	2.2000	
325.3580	2.0000	1.4089	2.2000	
328.9669	2.0000	0.9965	2.2000	
332.1634	2.0000	1.5548	2.2000	
335.9182	2.0000	5.0000	2.2000	
343.1182	2.0000	5.0000	2.2000	
350.3182	1.0000	4.0569	2.2000	
356.5751	2.0000	5.0000	2.2000	
363.7751	1.0000	1.5205	2.2000	
367.4956	1.0000	1.9675	2.2000	
371.6631	2.0000	1.6453	2.2000	
375.5084	1.0000	4.4637	2.2000	
382.1721	1.0000	4.7243	2.2000	
389.0964	1.0000	1.3809	2.2000	
392.6773	1.0000	1.1274	2.2000	
396.0047	2.0000	2.3639	2.2000	
400.5686	1.0000	0.7980	2.2000	
403.5666	2.0000	0.6208	2.2000	
406.3875	2.0000	1.1274	2.2000	
409.7149	2.0000	1.9770	2.2000	
413.8919	1.0000	2.4604	2.2000	
418.5523	2.0000	1.0744	2.2000	
421.8267	2.0000	2.5767	2.2000	
426.6034	2.0000	0.5746	2.2000	
429.3780	2.0000	4.7289	2.2000	
436.3069	2.0000	1.8480	2.2000	
440.3549	1.0000	5.0000	2.2000	
447.5549	2.0000	5.0000	2.2000	
454.7549	2.0000	0.9008	2.2000	
457.8557	2.0000	1.8213	2.2000	
461.8770	1.0000	0.9965	2.2000	
465.0735	2.0000	0.6999	2.2000	
467.9734	2.0000	5.0000	2.2000	
475.1734	1.0000	2.5767	2.2000	
479.9501	2.0000	2.9303	2.2000	
485.0804	1.0000	0.6019	2.2000	
487.8824	1.0000	1.6453	2.2000	
491.7277	2.0000	2.0474	2.2000	
495.9751	1.0000	5.0000	2.2000	
503.1751	1.0000	2.8952	2.2000	
508.2703	1.0000	1.8668	2.2000	
512.3371	1.0000	0.7827	2.2000	
515.3198	1.0000	5.0000	2.2000	
522.5198	1.0000	0.7018	2.2000	
525.4217	2.0000	3.2391	2.2000	
530.8608	1.0000	1.9770	2.2000	
535.0378	2.0000	4.0484	2.2000	
541.2863	1.0000	0.9255	2.2000	

