Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	2.6272	2.2000	
4.8272	2.0000	1.7751	2.2000	
8.8023	2.0000	5.0000	2.2000	
16.0023	1.0000	5.0000	2.2000	
23.2023	2.0000	0.6816	2.2000	
26.0838	1.0000	1.3771	2.2000	
29.6609	2.0000	1.0561	2.2000	
32.9170	1.0000	0.8889	2.2000	
36.0059	2.0000	1.3514	2.2000	
39.5573	2.0000	5.0000	2.2000	
46.7573	1.0000	0.6513	2.2000	
49.6086	2.0000	5.0000	2.2000	
56.8086	1.0000	0.6983	2.2000	
59.7069	2.0000	0.7588	2.2000	
62.6657	1.0000	4.8394	2.2000	
69.7051	2.0000	5.0000	2.2000	
76.9051	1.0000	1.4015	2.2000	
80.5066	2.0000	5.0000	2.2000	
87.7066	2.0000	5.0000	2.2000	
94.9066	2.0000	4.0585	2.2000	
101.1652	1.0000	5.0000	2.2000	
108.3652	1.0000	1.2925	2.2000	
111.8576	2.0000	1.2628	2.2000	
115.3205	1.0000	0.6371	2.2000	
118.1576	1.0000	4.6402	2.2000	
124.9978	1.0000	2.2849	2.2000	
129.4827	1.0000	1.6679	2.2000	
133.3507	2.0000	4.3849	2.2000	
139.9356	1.0000	1.0384	2.2000	
143.1739	2.0000	3.1448	2.2000	
148.5188	1.0000	1.0108	2.2000	
151.7296	2.0000	0.7824	2.2000	
154.7120	2.0000	1.7122	2.2000	
158.6242	2.0000	4.6722	2.2000	
165.4963	1.0000	0.5550	2.2000	
168.2513	2.0000	1.0448	2.2000	
171.4961	2.0000	0.5152	2.2000	
174.2113	1.0000	2.1931	2.2000	
178.6044	2.0000	5.0000	2.2000	
185.8044	2.0000	4.4432	2.2000	
192.4476	1.0000	1.6734	2.2000	
196.3209	1.0000	3.8742	2.2000	
202.3951	1.0000	5.0000	2.2000	
209.5951	1.0000	0.7871	2.2000	
212.5822	2.0000	1.8988	2.2000	
216.6810	1.0000	4.8552	2.2000	
223.7362	2.0000	2.6577	2.2000	
228.5939	2.0000	0.5148	2.2000	
231.3087	1.0000	2.7199	2.2000	
236.2286	1.0000	4.6722	2.2000	
243.1008	1.0000	3.4926	2.2000	
248.7933	1.0000	5.0000	2.2000	
255.9933	1.0000	2.1118	2.2000	
260.3052	2.0000	5.0000	2.2000	
267.5052	1.0000	1.0561	2.2000	
270.7613	1.0000	1.0226	2.2000	
273.9839	2.0000	3.6758	2.2000	
279.8596	1.0000	1.7888	2.2000	
283.8484	2.0000	0.6315	2.2000	
286.6799	1.0000	1.3514	2.2000	
290.2313	2.0000	1.8720	2.2000	
294.3033	2.0000	1.0384	2.2000	
297.5417	1.0000	5.0000	2.2000	
304.7417	2.0000	0.5550	2.2000	
307.4967	1.0000	5.0000	2.2000	
314.6967	2.0000	2.7688	2.2000	
319.6654	2.0000	0.6103	2.2000	
322.4757	2.0000	1.2925	2.2000	
325.9682	1.0000	1.8720	2.2000	
330.0402	2.0000	1.6337	2.2000	
333.8739	2.0000	1.1901	2.2000	
337.2640	2.0000	2.9125	2.2000	
342.3764	1.0000	5.0000	2.2000	
349.5764	2.0000	0.8100	2.2000	
352.5864	2.0000	1.4015	2.2000	
356.1879	1.0000	2.6272	2.2000	
361.0151	1.0000	0.5152	2.2000	
363.7303	2.0000	0.6371	2.2000	
366.5674	1.0000	1.4805	2.2000	
370.2480	2.0000	1.5804	2.2000	
374.0284	2.0000	0.6983	2.2000	
376.9266	1.0000	0.6695	2.2000	
379.7961	2.0000	1.0226	2.2000	
383.0187	2.0000	1.7606	2.2000	
386.9793	2.0000	5.0000	2.2000	
394.1793	2.0000	3.9577	2.2000	
400.3370	1.0000	0.5955	2.2000	
403.1325	2.0000	4.9571	2.2000	
410.2897	1.0000	2.0936	2.2000	
414.5832	1.0000	3.7068	2.2000	
420.4901	1.0000	2.6577	2.2000	
425.3478	2.0000	1.6734	2.2000	
429.2211	1.0000	0.8100	2.2000	
432.2311	1.0000	3.8567	2.2000	
438.2878	1.0000	4.0585	2.2000	
444.5463	2.0000	0.7656	2.2000	
447.5119	2.0000	2.0798	2.2000	
451.7917	1.0000	0.7588	2.2000	
454.7505	2.0000	5.0000	2.2000	
461.9505	1.0000	3.0762	2.2000	
467.2267	1.0000	0.9004	2.2000	
470.3271	2.0000	0.6959	2.2000	
473.2230	1.0000	1.4981	2.2000	
476.9211	2.0000	1.1386	2.2000	
480.2597	1.0000	1.1386	2.2000	
483.5983	2.0000	0.9168	2.2000	
486.7150	2.0000	0.6971	2.2000	
489.6122	2.0000	1.4883	2.2000	
493.3005	1.0000	1.1508	2.2000	
496.6513	2.0000	5.0000	2.2000	
503.8513	1.0000	2.0980	2.2000	
508.1493	2.0000	2.0936	2.2000	
512.4429	1.0000	0.8259	2.2000	
515.4688	1.0000	0.8263	2.2000	
518.4950	2.0000	3.7068	2.2000	
524.4019	1.0000	4.4432	2.2000	
531.0450	1.0000	5.0000	2.2000	
538.2450	1.0000	4.5426	2.2000	
544.9876	1.0000	4.1483	2.2000	
551.3360	1.0000	0.6829	2.2000	

