Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	5.0000	2.2000	
7.2000	1.0000	2.0801	2.2000	
11.4801	2.0000	1.2549	2.2000	
14.9350	1.0000	0.8154	2.2000	
17.9505	2.0000	2.1957	2.2000	
22.3461	1.0000	4.4294	2.2000	
28.9755	2.0000	5.0000	2.2000	
36.1755	2.0000	0.5827	2.2000	
38.9582	2.0000	3.2131	2.2000	
44.3713	2.0000	1.1715	2.2000	
47.7428	1.0000	1.1715	2.2000	
51.1143	2.0000	0.8650	2.2000	
54.1793	2.0000	1.3590	2.2000	
57.7383	2.0000	1.4651	2.2000	
61.4034	1.0000	2.7950	2.2000	
66.3984	2.0000	0.6169	2.2000	
69.2153	1.0000	0.7050	2.2000	
72.1203	2.0000	1.7967	2.2000	
76.1170	1.0000	5.0000	2.2000	
83.3170	1.0000	4.6829	2.2000	
90.1999	1.0000	3.5863	2.2000	
95.9862	2.0000	1.3857	2.2000	
99.5719	1.0000	0.5827	2.2000	
102.3546	1.0000	0.8258	2.2000	
105.3804	2.0000	2.7023	2.2000	
110.2827	2.0000	2.9523	2.2000	
115.4350	1.0000	1.3857	2.2000	
119.0208	2.0000	1.4141	2.2000	
122.6349	1.0000	5.0000	2.2000	
129.8349	2.0000	1.6389	2.2000	
133.6738	1.0000	1.4651	2.2000	
137.3389	2.0000	0.9889	2.2000	
140.5278	1.0000	5.0000	2.2000	
147.7278	1.0000	2.6944	2.2000	
152.6222	2.0000	0.8157	2.2000	
155.6379	2.0000	0.6041	2.2000	
158.4420	1.0000	0.9870	2.2000	
161.6290	2.0000	0.6609	2.2000	
164.4898	2.0000	4.6829	2.2000	
171.3727	2.0000	3.7680	2.2000	
177.3407	2.0000	0.8258	2.2000	
180.3665	1.0000	0.7449	2.2000	
183.3114	2.0000	0.6625	2.2000	
186.1739	1.0000	1.0380	2.2000	
189.4119	1.0000	2.0411	2.2000	
193.6530	1.0000	0.7274	2.2000	
196.5803	1.0000	3.1117	2.2000	
201.8920	1.0000	5.0000	2.2000	
209.0920	1.0000	0.6625	2.2000	
211.9545	1.0000	0.9424	2.2000	
215.0969	2.0000	1.0380	2.2000	
218.3349	1.0000	2.5854	2.2000	
223.1203	2.0000	4.8457	2.2000	
230.1660	2.0000	4.6870	2.2000	
237.0530	1.0000	1.7345	2.2000	
240.9875	2.0000	2.3619	2.2000	
245.5494	1.0000	1.2224	2.2000	
248.9718	2.0000	5.0000	2.2000	
256.1718	1.0000	2.1168	2.2000	
260.4886	1.0000	1.5106	2.2000	
264.1992	2.0000	0.7449	2.2000	
267.1441	1.0000	3.2131	2.2000	
272.5571	1.0000	5.0000	2.2000	
279.7571	1.0000	2.9523	2.2000	
284.9095	1.0000	2.8310	2.2000	
289.9405	1.0000	1.0214	2.2000	
293.1619	2.0000	5.0000	2.2000	
300.3619	1.0000	4.6074	2.2000	
307.1693	2.0000	1.5106	2.2000	
310.8798	2.0000	1.2224	2.2000	
314.3022	2.0000	3.6380	2.2000	
320.1402	2.0000	2.4623	2.2000	
324.8025	1.0000	5.0000	2.2000	
332.0025	2.0000	0.6768	2.2000	
334.8793	1.0000	2.7023	2.2000	
339.7816	2.0000	0.7259	2.2000	
342.7075	2.0000	1.1944	2.2000	
346.1019	1.0000	5.0000	2.2000	
353.3019	2.0000	1.1055	2.2000	
356.6075	1.0000	1.2933	2.2000	
360.1007	1.0000	1.9457	2.2000	
364.2464	1.0000	4.5941	2.2000	
371.0406	1.0000	5.0000	2.2000	
378.2406	1.0000	1.3972	2.2000	
381.8377	1.0000	0.7035	2.2000	
384.7413	2.0000	0.8412	2.2000	
387.7825	1.0000	0.6109	2.2000	
390.5934	2.0000	2.8310	2.2000	
395.6244	2.0000	5.0000	2.2000	
402.8244	2.0000	0.5709	2.2000	
405.5952	1.0000	0.8227	2.2000	
408.6180	2.0000	1.7229	2.2000	
412.5409	2.0000	2.6944	2.2000	
417.4353	1.0000	4.3335	2.2000	
423.9688	1.0000	1.8692	2.2000	
428.0380	2.0000	1.2335	2.2000	
431.4715	1.0000	2.2832	2.2000	
435.9547	2.0000	4.6074	2.2000	
442.7621	2.0000	0.9759	2.2000	
445.9379	1.0000	1.0379	2.2000	
449.1758	1.0000	1.3678	2.2000	
452.7436	2.0000	5.0000	2.2000	
459.9436	2.0000	0.7274	2.2000	
462.8710	1.0000	2.6616	2.2000	
467.7326	1.0000	0.8157	2.2000	
470.7482	1.0000	4.7795	2.2000	
477.7277	1.0000	1.1179	2.2000	
481.0456	1.0000	1.4141	2.2000	
484.6597	2.0000	0.8568	2.2000	
487.7165	2.0000	0.8323	2.2000	
490.7487	1.0000	5.0000	2.2000	
497.9487	2.0000	4.4294	2.2000	
504.5781	2.0000	0.5884	2.2000	
507.3666	1.0000	2.4651	2.2000	
512.0317	1.0000	1.3590	2.2000	
515.5907	2.0000	0.8322	2.2000	
518.6229	2.0000	1.7528	2.2000	
522.5757	2.0000	1.1751	2.2000	
525.9508	2.0000	0.8515	2.2000	
529.0023	2.0000	1.9698	2.2000	

