Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	0.5418	2.2000	
2.7418	1.0000	0.6925	2.2000	
5.6342	1.0000	2.8868	2.2000	
10.7210	1.0000	0.8075	2.2000	
13.7285	2.0000	3.5690	2.2000	
19.4974	1.0000	5.0000	2.2000	
26.6974	1.0000	1.1575	2.2000	
30.0549	2.0000	0.9249	2.2000	
33.1798	1.0000	3.9343	2.2000	
39.3141	2.0000	0.7457	2.2000	
42.2598	1.0000	5.0000	2.2000	
49.4598	1.0000	0.6338	2.2000	
52.2936	1.0000	0.8064	2.2000	
55.3001	1.0000	0.6142	2.2000	
58.1142	2.0000	2.9831	2.2000	
63.2973	2.0000	1.1575	2.2000	
66.6548	2.0000	0.6338	2.2000	
69.4887	1.0000	2.9934	2.2000	
74.6821	1.0000	5.0000	2.2000	
81.8821	1.0000	0.9828	2.2000	
85.0649	1.0000	1.2829	2.2000	
88.5478	2.0000	1.2355	2.2000	
91.9833	2.0000	0.7902	2.2000	
94.9735	1.0000	1.3957	2.2000	
98.5692	2.0000	4.3083	2.2000	
105.0775	1.0000	1.0868	2.2000	
108.3644	1.0000	2.6378	2.2000	
113.2022	1.0000	1.5527	2.2000	
116.9548	2.0000	1.2829	2.2000	
120.4378	2.0000	0.8892	2.2000	
123.5270	1.0000	4.8833	2.2000	
130.6103	2.0000	2.9347	2.2000	
135.7450	1.0000	5.0000	2.2000	
142.9450	1.0000	1.0544	2.2000	
146.1994	2.0000	0.5330	2.2000	
148.9325	1.0000	2.7477	2.2000	
153.8802	1.0000	0.8892	2.2000	
156.9694	1.0000	3.5690	2.2000	
162.7384	2.0000	1.7792	2.2000	
166.7176	1.0000	0.7599	2.2000	
169.6775	1.0000	1.7249	2.2000	
173.6024	2.0000	4.7748	2.2000	
180.5772	2.0000	2.2505	2.2000	
185.0277	1.0000	1.0125	2.2000	
188.2401	2.0000	1.1127	2.2000	
191.5529	1.0000	5.0000	2.2000	
198.7529	1.0000	2.9347	2.2000	
203.8876	2.0000	1.3344	2.2000	
207.4219	2.0000	1.6020	2.2000	
211.2240	2.0000	1.2741	2.2000	
214.6981	2.0000	1.4538	2.2000	
218.3519	1.0000	2.9116	2.2000	
223.4635	2.0000	1.3335	2.2000	
226.9970	2.0000	1.3599	2.2000	
230.5569	1.0000	4.5804	2.2000	
237.3373	2.0000	5.0000	2.2000	
244.5373	2.0000	0.5820	2.2000	
247.3193	1.0000	1.4608	2.2000	
250.9801	2.0000	5.0000	2.2000	
258.1801	2.0000	5.0000	2.2000	
265.3801	1.0000	0.7457	2.2000	
268.3258	2.0000	1.0544	2.2000	
271.5802	2.0000	0.5778	2.2000	
274.3579	1.0000	0.8340	2.2000	
277.3919	1.0000	5.0000	2.2000	
284.5919	2.0000	1.5564	2.2000	
288.3483	1.0000	0.5778	2.2000	
291.1261	1.0000	1.2741	2.2000	
294.6002	1.0000	1.0087	2.2000	
297.8089	2.0000	0.7746	2.2000	
300.7835	1.0000	4.0380	2.2000	
307.0215	1.0000	5.0000	2.2000	
314.2215	2.0000	2.9116	2.2000	
319.3331	2.0000	1.0868	2.2000	
322.6199	2.0000	0.5212	2.2000	
325.3412	2.0000	0.9272	2.2000	
328.4684	2.0000	2.8446	2.2000	
333.5129	2.0000	5.0000	2.2000	
340.7129	1.0000	5.0000	2.2000	
347.9129	2.0000	0.5421	2.2000	
350.6550	1.0000	4.7990	2.2000	
357.6540	1.0000	5.0000	2.2000	
364.8540	1.0000	1.2893	2.2000	
368.3433	2.0000	0.6142	2.2000	
371.1575	1.0000	5.0000	2.2000	
378.3575	2.0000	2.0820	2.2000	
382.6395	1.0000	2.9410	2.2000	
387.7805	2.0000	0.5212	2.2000	
390.5017	1.0000	0.7786	2.2000	
393.4803	2.0000	4.0107	2.2000	
399.6909	2.0000	5.0000	2.2000	
406.8909	2.0000	5.0000	2.2000	
414.0909	1.0000	0.5421	2.2000	
416.8330	2.0000	0.7522	2.2000	
419.7852	2.0000	0.8075	2.2000	
422.7927	1.0000	1.3344	2.2000	
426.3270	2.0000	0.8508	2.2000	
429.3778	1.0000	0.8747	2.2000	
432.4525	2.0000	4.9983	2.2000	
439.6508	1.0000	0.9249	2.2000	
442.7757	1.0000	0.7855	2.2000	
445.7612	1.0000	1.2350	2.2000	
449.1962	1.0000	4.3473	2.2000	
455.7435	2.0000	4.0380	2.2000	
461.9814	2.0000	4.0217	2.2000	
468.2032	2.0000	4.3473	2.2000	
474.7505	2.0000	5.0000	2.2000	
481.9505	1.0000	3.7867	2.2000	
487.9372	2.0000	2.6378	2.2000	
492.7749	1.0000	1.5234	2.2000	
496.4983	2.0000	0.8882	2.2000	
499.5865	1.0000	2.0087	2.2000	
503.7952	2.0000	4.9966	2.2000	
510.9918	2.0000	2.8868	2.2000	
516.0786	2.0000	1.0087	2.2000	
519.2872	2.0000	3.9343	2.2000	
525.4215	2.0000	0.8495	2.2000	
528.4710	1.0000	0.5212	2.2000	
531.1922	1.0000	1.3599	2.2000	
534.7521	2.0000	5.0000	2.2000	

