Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	0.5639	2.2000	
2.7639	1.0000	0.9252	2.2000	
5.8891	1.0000	0.5603	2.2000	
8.6494	2.0000	1.7899	2.2000	
12.6394	2.0000	5.0000	2.2000	
19.8394	2.0000	1.6494	2.2000	
23.6887	1.0000	0.5639	2.2000	
26.4526	2.0000	2.8397	2.2000	
31.4924	1.0000	2.0215	2.2000	
35.7138	2.0000	0.7614	2.2000	
38.6753	2.0000	3.8626	2.2000	
44.7379	2.0000	0.7785	2.2000	
47.7164	1.0000	1.3589	2.2000	
51.2753	2.0000	0.5603	2.2000	
54.0356	2.0000	0.5465	2.2000	
56.7821	2.0000	0.8061	2.2000	
59.7882	1.0000	1.7441	2.2000	
63.7323	2.0000	3.9081	2.2000	
69.8404	2.0000	2.9119	2.2000	
74.9523	1.0000	4.9711	2.2000	
82.1234	2.0000	2.3998	2.2000	
86.7232	1.0000	1.4868	2.2000	
90.4100	1.0000	2.2871	2.2000	
94.8971	1.0000	3.0073	2.2000	
100.1044	1.0000	1.6648	2.2000	
103.9693	2.0000	5.0000	2.2000	
111.1693	1.0000	5.0000	2.2000	
118.3693	2.0000	4.9332	2.2000	
125.5025	1.0000	1.7899	2.2000	
129.4924	2.0000	5.0000	2.2000	
136.6924	1.0000	0.9425	2.2000	
139.8349	1.0000	0.5580	2.2000	
142.5929	2.0000	1.8231	2.2000	
146.6159	1.0000	5.0000	2.2000	
153.8159	1.0000	5.0000	2.2000	
161.0159	2.0000	1.6648	2.2000	
164.8808	1.0000	1.5214	2.2000	
168.6022	2.0000	0.7048	2.2000	
171.5070	1.0000	3.2874	2.2000	
176.9944	2.0000	0.5479	2.2000	
179.7424	1.0000	1.7785	2.2000	
183.7209	1.0000	0.6333	2.2000	
186.5542	2.0000	5.0000	2.2000	
193.7542	2.0000	1.5560	2.2000	
197.5102	1.0000	1.8265	2.2000	
201.5368	1.0000	0.8074	2.2000	
204.5441	2.0000	3.1271	2.2000	
209.8712	1.0000	5.0000	2.2000	
217.0712	2.0000	1.1062	2.2000	
220.3774	1.0000	3.2787	2.2000	
225.8561	1.0000	5.0000	2.2000	
233.0561	2.0000	5.0000	2.2000	
240.2561	1.0000	0.8698	2.2000	
243.3259	1.0000	3.4484	2.2000	
248.9743	2.0000	4.2289	2.2000	
255.4032	1.0000	1.3283	2.2000	
258.9315	2.0000	5.0000	2.2000	
266.1315	2.0000	0.5488	2.2000	
268.8803	1.0000	1.4439	2.2000	
272.5241	1.0000	5.0000	2.2000	
279.7241	2.0000	5.0000	2.2000	
286.9241	2.0000	1.5029	2.2000	
290.6270	1.0000	0.6456	2.2000	
293.4726	1.0000	5.0000	2.2000	
300.6726	1.0000	2.6766	2.2000	
305.5492	2.0000	1.0708	2.2000	
308.8200	2.0000	0.5434	2.2000	
311.5634	1.0000	0.7048	2.2000	
314.4682	1.0000	1.0708	2.2000	
317.7390	2.0000	1.4439	2.2000	
321.3829	2.0000	2.8865	2.2000	
326.4694	1.0000	0.8061	2.2000	
329.4754	2.0000	2.0577	2.2000	
333.7331	2.0000	0.9425	2.2000	
336.8756	1.0000	5.0000	2.2000	
344.0756	2.0000	1.7300	2.2000	
348.0056	1.0000	3.5161	2.2000	
353.7217	2.0000	5.0000	2.2000	
360.9217	1.0000	1.5695	2.2000	
364.6912	1.0000	5.0000	2.2000	
371.8912	1.0000	3.1517	2.2000	
377.2429	1.0000	0.6831	2.2000	
380.1260	2.0000	0.6456	2.2000	
382.9716	2.0000	1.2123	2.2000	
386.3838	1.0000	1.8231	2.2000	
390.4069	2.0000	1.4515	2.2000	
394.0584	1.0000	4.1559	2.2000	
400.4142	2.0000	0.7390	2.2000	
403.3533	2.0000	1.0272	2.2000	
406.5805	1.0000	2.9748	2.2000	
411.7553	2.0000	1.0571	2.2000	
415.0123	1.0000	1.0571	2.2000	
418.2694	2.0000	2.5624	2.2000	
423.0317	2.0000	4.9711	2.2000	
430.2028	1.0000	5.0000	2.2000	
437.4028	2.0000	2.1994	2.2000	
441.8022	2.0000	5.0000	2.2000	
449.0022	2.0000	4.9962	2.2000	
456.1984	2.0000	2.9748	2.2000	
461.3731	2.0000	2.1338	2.2000	
465.7070	1.0000	4.4495	2.2000	
472.3564	2.0000	1.8264	2.2000	
476.3828	1.0000	0.8236	2.2000	
479.4064	1.0000	5.0000	2.2000	
486.6064	1.0000	1.9607	2.2000	
490.7671	1.0000	3.9081	2.2000	
496.8752	2.0000	1.2693	2.2000	
500.3445	1.0000	2.0211	2.2000	
504.5656	2.0000	0.6439	2.2000	
507.4095	1.0000	2.2519	2.2000	
511.8614	1.0000	1.4238	2.2000	
515.4852	2.0000	5.0000	2.2000	
522.6852	1.0000	0.6439	2.2000	
525.5291	2.0000	1.2206	2.2000	
528.9497	1.0000	2.3998	2.2000	
533.5495	2.0000	4.2402	2.2000	
539.9897	2.0000	2.1651	2.2000	
544.3548	1.0000	4.9962	2.2000	
551.5509	1.0000	1.0272	2.2000	
554.7782	2.0000	2.0215	2.2000	

