Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	4.5796	2.2000	
6.7796	1.0000	1.0307	2.2000	
10.0103	2.0000	0.9893	2.2000	
13.1997	1.0000	5.0000	2.2000	
20.3997	2.0000	1.2438	2.2000	
23.8434	2.0000	5.0000	2.2000	
31.0434	2.0000	1.0225	2.2000	
34.2659	2.0000	0.7622	2.2000	
37.2281	1.0000	4.5796	2.2000	
44.0078	1.0000	5.0000	2.2000	
51.2078	1.0000	1.1222	2.2000	
54.5300	2.0000	5.0000	2.2000	
61.7300	1.0000	1.0768	2.2000	
65.0068	2.0000	1.6786	2.2000	
68.8853	1.0000	2.2922	2.2000	
73.3775	2.0000	5.0000	2.2000	
80.5775	2.0000	3.3113	2.2000	
86.0888	2.0000	0.8113	2.2000	
89.1001	1.0000	0.5584	2.2000	
91.8585	2.0000	1.1222	2.2000	
95.1807	1.0000	5.0000	2.2000	
102.3807	1.0000	3.7503	2.2000	
108.3310	1.0000	0.7018	2.2000	
111.2328	2.0000	5.0000	2.2000	
118.4328	2.0000	0.8062	2.2000	
121.4390	2.0000	0.9978	2.2000	
124.6369	2.0000	2.0669	2.2000	
128.9038	2.0000	1.1864	2.2000	
132.2902	1.0000	3.0116	2.2000	
137.5018	2.0000	2.2602	2.2000	
141.9620	1.0000	0.9665	2.2000	
145.1285	2.0000	0.5716	2.2000	
147.9002	1.0000	0.5719	2.2000	
150.6721	2.0000	0.5525	2.2000	
153.4246	1.0000	3.3113	2.2000	
158.9359	2.0000	5.0000	2.2000	
166.1359	1.0000	0.5613	2.2000	
168.8972	2.0000	3.0116	2.2000	
174.1088	1.0000	0.9726	2.2000	
177.2814	2.0000	0.6806	2.2000	
180.1620	1.0000	0.9911	2.2000	
183.3531	1.0000	5.0000	2.2000	
190.5531	2.0000	0.6792	2.2000	
193.4324	1.0000	0.5353	2.2000	
196.1677	1.0000	5.0000	2.2000	
203.3677	1.0000	1.3445	2.2000	
206.9122	1.0000	1.2509	2.2000	
210.3631	2.0000	1.2117	2.2000	
213.7748	1.0000	0.5592	2.2000	
216.5340	1.0000	1.2438	2.2000	
219.9778	2.0000	1.5579	2.2000	
223.7356	1.0000	0.9588	2.2000	
226.8944	2.0000	5.0000	2.2000	
234.0944	1.0000	3.8918	2.2000	
240.1862	1.0000	4.6239	2.2000	
247.0102	1.0000	1.2173	2.2000	
250.4275	2.0000	4.8804	2.2000	
257.5079	2.0000	0.7517	2.2000	
260.4596	1.0000	4.6949	2.2000	
267.3545	2.0000	2.1046	2.2000	
271.6591	1.0000	4.8412	2.2000	
278.7003	1.0000	4.6745	2.2000	
285.5748	1.0000	1.3515	2.2000	
289.1262	1.0000	5.0000	2.2000	
296.3262	1.0000	1.1864	2.2000	
299.7127	2.0000	1.9315	2.2000	
303.8442	1.0000	0.9785	2.2000	
307.0227	1.0000	4.3267	2.2000	
313.5494	2.0000	0.5823	2.2000	
316.3316	1.0000	2.5170	2.2000	
321.0486	1.0000	3.4368	2.2000	
326.6854	1.0000	5.0000	2.2000	
333.8854	2.0000	0.5832	2.2000	
336.6686	2.0000	0.8737	2.2000	
339.7423	2.0000	5.0000	2.2000	
346.9423	2.0000	5.0000	2.2000	
354.1423	2.0000	0.6272	2.2000	
356.9694	2.0000	4.6490	2.2000	
363.8184	2.0000	1.5809	2.2000	
367.5993	1.0000	5.0000	2.2000	
374.7993	1.0000	1.9414	2.2000	
378.9407	2.0000	1.2173	2.2000	
382.3580	2.0000	0.8472	2.2000	
385.4052	2.0000	4.6745	2.2000	
392.2796	2.0000	5.0000	2.2000	
399.4796	1.0000	5.0000	2.2000	
406.6796	2.0000	2.3603	2.2000	
411.2400	1.0000	0.5525	2.2000	
413.9925	2.0000	0.7007	2.2000	
416.8931	1.0000	3.3466	2.2000	
422.4398	2.0000	0.5719	2.2000	
425.2117	2.0000	0.5187	2.2000	
427.9303	2.0000	1.4002	2.2000	
431.5306	1.0000	0.5716	2.2000	
434.3022	2.0000	4.6949	2.2000	
441.1971	1.0000	2.0669	2.2000	
445.4640	2.0000	0.9778	2.2000	
448.6419	1.0000	3.4695	2.2000	
454.3114	1.0000	0.6806	2.2000	
457.1920	1.0000	5.0000	2.2000	
464.3920	1.0000	2.3435	2.2000	
468.9356	2.0000	1.0307	2.2000	
472.1663	1.0000	0.8472	2.2000	
475.2134	1.0000	0.8737	2.2000	
478.2871	2.0000	1.3078	2.2000	
481.7949	2.0000	5.0000	2.2000	
488.9949	2.0000	0.9665	2.2000	
492.1614	1.0000	0.9778	2.2000	
495.3393	2.0000	4.8746	2.2000	
502.4138	2.0000	0.9751	2.2000	
505.5890	1.0000	2.4024	2.2000	
510.1914	1.0000	5.0000	2.2000	
517.3914	1.0000	1.7132	2.2000	
521.3046	2.0000	5.0000	2.2000	
528.5046	2.0000	0.9334	2.2000	
531.6380	2.0000	0.7018	2.2000	
534.5398	2.0000	1.2509	2.2000	
537.9907	1.0000	0.9751	2.2000	
541.1658	1.0000	0.5187	2.2000	
543.8845	1.0000	0.9334	2.2000	

