Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	1.4603	2.2000	
3.6603	1.0000	1.0007	2.2000	
6.8611	1.0000	0.6025	2.2000	
9.6636	1.0000	0.7236	2.2000	
12.5871	2.0000	0.8136	2.2000	
15.6007	2.0000	0.9941	2.2000	
18.7948	1.0000	5.0000	2.2000	
25.9948	1.0000	2.6507	2.2000	
30.8456	1.0000	0.5892	2.2000	
33.6348	2.0000	5.0000	2.2000	
40.8348	2.0000	1.1543	2.2000	
44.1891	1.0000	1.7271	2.2000	
48.1162	2.0000	5.0000	2.2000	
55.3162	2.0000	0.6478	2.2000	
58.1640	1.0000	0.7354	2.2000	
61.0994	2.0000	0.5672	2.2000	
63.8667	1.0000	1.6711	2.2000	
67.7378	2.0000	0.6192	2.2000	
70.5570	2.0000	5.0000	2.2000	
77.7570	1.0000	5.0000	2.2000	
84.9570	2.0000	0.8947	2.2000	
88.0517	1.0000	0.7194	2.2000	
90.9711	2.0000	0.6355	2.2000	
93.8066	2.0000	5.0000	2.2000	
101.0066	2.0000	2.2706	2.2000	
105.4773	1.0000	5.0000	2.2000	
112.6773	1.0000	3.5151	2.2000	
118.3924	1.0000	5.0000	2.2000	
125.5924	2.0000	1.4729	2.2000	
129.2654	1.0000	1.3529	2.2000	
132.8182	1.0000	1.5726	2.2000	
136.5908	2.0000	5.0000	2.2000	
143.7908	1.0000	1.6667	2.2000	
147.6575	2.0000	1.4668	2.2000	
151.3243	1.0000	3.6775	2.2000	
157.2018	2.0000	3.6788	2.2000	
163.0806	2.0000	4.6064	2.2000	
169.8870	1.0000	1.4729	2.2000	
173.5599	1.0000	5.0000	2.2000	
180.7599	2.0000	0.8979	2.2000	
183.8578	2.0000	1.6711	2.2000	
187.7289	1.0000	3.0161	2.2000	
192.9450	2.0000	1.5176	2.2000	
196.6626	1.0000	1.5322	2.2000	
200.3948	1.0000	0.5623	2.2000	
203.1571	2.0000	0.5623	2.2000	
205.9195	1.0000	1.5913	2.2000	
209.7108	1.0000	5.0000	2.2000	
216.9108	2.0000	3.1602	2.2000	
222.2709	2.0000	2.7513	2.2000	
227.2222	1.0000	2.2734	2.2000	
231.6956	2.0000	2.4457	2.2000	
236.3413	1.0000	5.0000	2.2000	
243.5413	2.0000	1.6667	2.2000	
247.4080	1.0000	1.2464	2.2000	
250.8544	2.0000	0.5892	2.2000	
253.6436	2.0000	1.0385	2.2000	
256.8821	1.0000	1.1244	2.2000	
260.2064	2.0000	0.9215	2.2000	
263.3279	1.0000	2.7357	2.2000	
268.2636	2.0000	4.6910	2.2000	
275.1546	2.0000	1.1787	2.2000	
278.5333	1.0000	1.5420	2.2000	
282.2753	2.0000	1.1519	2.2000	
285.6272	1.0000	4.6910	2.2000	
292.5182	2.0000	0.9867	2.2000	
295.7049	1.0000	1.0749	2.2000	
298.9799	2.0000	1.1877	2.2000	
302.3676	2.0000	2.7874	2.2000	
307.3550	1.0000	1.9234	2.2000	
311.4784	1.0000	2.7135	2.2000	
316.3920	2.0000	2.6507	2.2000	
321.2427	1.0000	5.0000	2.2000	
328.4427	2.0000	4.7471	2.2000	
335.3898	2.0000	5.0000	2.2000	
342.5898	1.0000	2.3163	2.2000	
347.1061	2.0000	5.0000	2.2000	
354.3061	2.0000	3.7258	2.2000	
360.2319	1.0000	0.5879	2.2000	
363.0199	2.0000	0.9651	2.2000	
366.1849	1.0000	2.1075	2.2000	
370.4924	2.0000	1.0635	2.2000	
373.7559	1.0000	2.6307	2.2000	
378.5866	1.0000	4.0764	2.2000	
384.8631	2.0000	5.0000	2.2000	
392.0631	1.0000	1.0635	2.2000	
395.3265	1.0000	5.0000	2.2000	
402.5265	2.0000	4.9037	2.2000	
409.6302	2.0000	2.2358	2.2000	
414.0660	2.0000	5.0000	2.2000	
421.2660	2.0000	1.3899	2.2000	
424.8559	2.0000	1.5322	2.2000	
428.5881	2.0000	0.7354	2.2000	
431.5236	2.0000	1.6933	2.2000	
435.4169	1.0000	0.6478	2.2000	
438.2647	2.0000	5.0000	2.2000	
445.4647	1.0000	4.9037	2.2000	
452.5684	1.0000	1.1787	2.2000	
455.9471	2.0000	3.7206	2.2000	
461.8677	1.0000	1.4603	2.2000	
465.5280	1.0000	4.0027	2.2000	
471.7307	1.0000	5.0000	2.2000	
478.9307	1.0000	0.9997	2.2000	
482.1304	2.0000	0.9997	2.2000	
485.3301	1.0000	0.9941	2.2000	
488.5242	2.0000	2.7357	2.2000	
493.4599	1.0000	0.8520	2.2000	
496.5120	2.0000	1.5726	2.2000	
500.2846	1.0000	2.7513	2.2000	
505.2359	2.0000	2.0756	2.2000	
509.5115	1.0000	0.6708	2.2000	
512.3823	2.0000	1.1244	2.2000	
515.7066	1.0000	0.9215	2.2000	
518.8281	1.0000	3.9433	2.2000	
524.9714	1.0000	5.0000	2.2000	
532.1714	2.0000	0.7236	2.2000	
535.0950	1.0000	0.9867	2.2000	
538.2817	1.0000	0.5672	2.2000	
541.0490	2.0000	1.5913	2.2000	
544.8402	1.0000	1.1435	2.2000	

