Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	0.5335	2.2000	
2.7335	1.0000	1.0112	2.2000	
5.9447	2.0000	3.6025	2.2000	
11.7472	1.0000	3.1032	2.2000	
17.0503	2.0000	0.7517	2.2000	
20.0021	1.0000	1.2539	2.2000	
23.4559	2.0000	5.0000	2.2000	
30.6559	1.0000	1.5097	2.2000	
34.3657	1.0000	0.6782	2.2000	
37.2439	1.0000	2.5472	2.2000	
41.9911	2.0000	2.1717	2.2000	
46.3627	1.0000	5.0000	2.2000	
53.5627	1.0000	5.0000	2.2000	
60.7627	1.0000	1.1263	2.2000	
64.0891	1.0000	0.9777	2.2000	
67.2668	2.0000	4.8055	2.2000	
74.2723	2.0000	1.7904	2.2000	
78.2627	2.0000	0.7127	2.2000	
81.1754	1.0000	3.6025	2.2000	
86.9779	2.0000	0.6784	2.2000	
89.8563	1.0000	4.2643	2.2000	
96.3206	1.0000	0.8269	2.2000	
99.3475	2.0000	0.7744	2.2000	
102.3219	1.0000	1.6304	2.2000	
106.1523	2.0000	0.9639	2.2000	
109.3162	1.0000	1.5264	2.2000	
113.0426	2.0000	0.6937	2.2000	
115.9363	2.0000	1.2310	2.2000	
119.3672	1.0000	2.7213	2.2000	
124.2885	1.0000	2.7428	2.2000	
129.2314	2.0000	3.2335	2.2000	
134.6649	2.0000	0.5379	2.2000	
137.4028	1.0000	5.0000	2.2000	
144.6028	2.0000	1.4082	2.2000	
148.2110	1.0000	0.6937	2.2000	
151.1047	2.0000	1.2539	2.2000	
154.5585	2.0000	0.6309	2.2000	
157.3894	1.0000	1.0760	2.2000	
160.6654	2.0000	0.7694	2.2000	
163.6348	2.0000	0.7954	2.2000	
166.6302	1.0000	2.4050	2.2000	
171.2352	1.0000	1.0911	2.2000	
174.5263	2.0000	4.2643	2.2000	
180.9906	2.0000	3.7290	2.2000	
186.9196	1.0000	0.7694	2.2000	
189.8890	2.0000	1.5097	2.2000	
193.5987	2.0000	0.8832	2.2000	
196.6820	2.0000	1.5264	2.2000	
200.4084	1.0000	5.0000	2.2000	
207.6084	2.0000	2.4050	2.2000	
212.2134	1.0000	5.0000	2.2000	
219.4134	2.0000	1.9051	2.2000	
223.5185	1.0000	1.2548	2.2000	
226.9733	1.0000	0.6196	2.2000	
229.7929	1.0000	2.0444	2.2000	
234.0373	2.0000	1.2676	2.2000	
237.5050	2.0000	0.8923	2.2000	
240.5973	1.0000	1.0683	2.2000	
243.8656	2.0000	3.1057	2.2000	
249.1712	1.0000	0.8832	2.2000	
252.2545	1.0000	0.6742	2.2000	
255.1287	2.0000	4.6844	2.2000	
262.0131	2.0000	2.5715	2.2000	
266.7846	1.0000	0.8059	2.2000	
269.7906	2.0000	1.6818	2.2000	
273.6724	2.0000	5.0000	2.2000	
280.8724	1.0000	1.7904	2.2000	
284.8628	2.0000	0.6782	2.2000	
287.7409	1.0000	0.5630	2.2000	
290.5039	2.0000	1.7030	2.2000	
294.4069	1.0000	0.5902	2.2000	
297.1971	2.0000	0.9996	2.2000	
300.3967	1.0000	3.0954	2.2000	
305.6921	1.0000	3.0086	2.2000	
310.9006	2.0000	0.8502	2.2000	
313.9508	2.0000	1.7027	2.2000	
317.8535	2.0000	2.3496	2.2000	
322.4031	1.0000	2.6165	2.2000	
327.2196	2.0000	5.0000	2.2000	
334.4196	1.0000	4.0167	2.2000	
340.6363	2.0000	0.9535	2.2000	
343.7898	2.0000	2.7587	2.2000	
348.7485	1.0000	3.9071	2.2000	
354.8556	2.0000	5.0000	2.2000	
362.0556	1.0000	2.3889	2.2000	
366.6445	1.0000	0.8923	2.2000	
369.7369	2.0000	5.0000	2.2000	
376.9369	2.0000	3.0086	2.2000	
382.1454	1.0000	1.4297	2.2000	
385.7751	1.0000	3.2786	2.2000	
391.2538	2.0000	0.8045	2.2000	
394.2583	2.0000	0.7440	2.2000	
397.2023	1.0000	4.6844	2.2000	
404.0867	2.0000	0.5630	2.2000	
406.8497	1.0000	1.7853	2.2000	
410.8349	2.0000	0.5931	2.2000	
413.6280	1.0000	1.3156	2.2000	
417.1436	1.0000	0.6337	2.2000	
419.9773	2.0000	2.7428	2.2000	
424.9201	1.0000	1.9051	2.2000	
429.0252	2.0000	5.0000	2.2000	
436.2252	2.0000	3.1653	2.2000	
441.5906	1.0000	1.2676	2.2000	
445.0582	1.0000	1.7027	2.2000	
448.9609	2.0000	2.2485	2.2000	
453.4094	2.0000	2.6580	2.2000	
458.2674	1.0000	0.7277	2.2000	
461.1951	2.0000	1.3156	2.2000	
464.7107	1.0000	5.0000	2.2000	
471.9107	2.0000	5.0000	2.2000	
479.1107	1.0000	5.0000	2.2000	
486.3107	2.0000	5.0000	2.2000	
493.5107	1.0000	0.9720	2.2000	
496.6827	2.0000	0.6633	2.2000	
499.5461	1.0000	0.6074	2.2000	
502.3534	1.0000	0.8035	2.2000	
505.3569	1.0000	4.7484	2.2000	
512.3053	2.0000	4.1296	2.2000	
518.6349	1.0000	2.0091	2.2000	
522.8441	1.0000	5.0000	2.2000	

