Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	1.2694	2.2000	
3.4694	1.0000	0.8375	2.2000	
6.5069	2.0000	0.8805	2.2000	
9.5875	1.0000	1.0967	2.2000	
12.8842	2.0000	1.2220	2.2000	
16.3062	1.0000	3.9125	2.2000	
22.4187	2.0000	3.8369	2.2000	
28.4556	1.0000	2.8315	2.2000	
33.4870	2.0000	4.0759	2.2000	
39.7629	1.0000	5.0000	2.2000	
46.9629	1.0000	3.3405	2.2000	
52.5034	1.0000	0.9961	2.2000	
55.6995	2.0000	0.9522	2.2000	
58.8517	1.0000	0.5982	2.2000	
61.6500	2.0000	5.0000	2.2000	
68.8500	1.0000	0.8805	2.2000	
71.9305	2.0000	1.7206	2.2000	
75.8511	1.0000	0.5672	2.2000	
78.6183	2.0000	0.5274	2.2000	
81.3457	2.0000	2.5143	2.2000	
86.0600	2.0000	0.9030	2.2000	
89.1630	1.0000	0.8565	2.2000	
92.2195	2.0000	1.1186	2.2000	
95.5381	2.0000	5.0000	2.2000	
102.7381	1.0000	0.9353	2.2000	
105.8734	1.0000	5.0000	2.2000	
113.0734	1.0000	1.6831	2.2000	
116.9565	1.0000	1.2220	2.2000	
120.3785	1.0000	4.4113	2.2000	
126.9898	1.0000	5.0000	2.2000	
134.1898	2.0000	2.2930	2.2000	
138.6828	2.0000	0.7641	2.2000	
141.6469	2.0000	0.8490	2.2000	
144.6959	1.0000	0.5499	2.2000	
147.4458	2.0000	1.5522	2.2000	
151.1980	1.0000	1.6479	2.2000	
155.0458	1.0000	2.1063	2.2000	
159.3522	1.0000	5.0000	2.2000	
166.5522	2.0000	4.6322	2.2000	
173.3844	2.0000	1.4931	2.2000	
177.0775	1.0000	0.5110	2.2000	
179.7885	1.0000	2.9790	2.2000	
184.9676	2.0000	5.0000	2.2000	
192.1676	1.0000	0.7641	2.2000	
195.1316	1.0000	3.8608	2.2000	
201.1924	1.0000	5.0000	2.2000	
208.3924	2.0000	0.5908	2.2000	
211.1832	2.0000	0.6633	2.2000	
214.0465	1.0000	1.1186	2.2000	
217.3650	1.0000	2.8079	2.2000	
222.3730	1.0000	3.8369	2.2000	
228.4098	1.0000	5.0000	2.2000	
235.6098	1.0000	2.1094	2.2000	
239.9193	2.0000	1.5244	2.2000	
243.6437	2.0000	5.0000	2.2000	
250.8437	2.0000	2.1094	2.2000	
255.1532	2.0000	2.9790	2.2000	
260.3322	1.0000	3.5052	2.2000	
266.0374	2.0000	0.7599	2.2000	
268.9972	2.0000	2.6907	2.2000	
273.8879	2.0000	2.2366	2.2000	
278.3245	1.0000	3.0426	2.2000	
283.5671	1.0000	0.5932	2.2000	
286.3603	2.0000	3.6321	2.2000	
292.1924	2.0000	3.9125	2.2000	
298.3050	2.0000	0.9232	2.2000	
301.4282	1.0000	0.5305	2.2000	
304.1587	2.0000	0.6292	2.2000	
306.9879	1.0000	2.6606	2.2000	
311.8485	2.0000	0.5110	2.2000	
314.5595	1.0000	5.0000	2.2000	
321.7595	1.0000	5.0000	2.2000	
328.9595	2.0000	0.8630	2.2000	
332.0226	1.0000	0.6633	2.2000	
334.8858	2.0000	1.9576	2.2000	
339.0435	1.0000	5.0000	2.2000	
346.2435	1.0000	1.5895	2.2000	
350.0330	2.0000	5.0000	2.2000	
357.2330	1.0000	4.6133	2.2000	
364.0463	2.0000	5.0000	2.2000	
371.2463	1.0000	1.4795	2.2000	
374.9258	2.0000	5.0000	2.2000	
382.1258	2.0000	1.6111	2.2000	
385.9368	2.0000	0.5932	2.2000	
388.7300	2.0000	1.4842	2.2000	
392.4143	2.0000	1.9950	2.2000	
396.6093	1.0000	0.5274	2.2000	
399.3367	2.0000	2.1063	2.2000	
403.6430	1.0000	0.5556	2.2000	
406.3986	2.0000	5.0000	2.2000	
413.5986	2.0000	3.2272	2.2000	
419.0258	1.0000	1.8120	2.2000	
423.0378	2.0000	4.9324	2.2000	
430.1701	1.0000	2.2930	2.2000	
434.6632	1.0000	1.4931	2.2000	
438.3563	1.0000	2.1793	2.2000	
442.7356	2.0000	0.5305	2.2000	
445.4661	2.0000	0.5320	2.2000	
448.1981	2.0000	0.5921	2.2000	
450.9903	1.0000	5.0000	2.2000	
458.1903	1.0000	0.7599	2.2000	
461.1501	2.0000	0.9996	2.2000	
464.3498	1.0000	0.7700	2.2000	
467.3197	2.0000	0.7503	2.2000	
470.2700	1.0000	1.6583	2.2000	
474.1283	1.0000	1.9950	2.2000	
478.3233	2.0000	3.0426	2.2000	
483.5659	2.0000	5.0000	2.2000	
490.7659	1.0000	5.0000	2.2000	
497.9659	1.0000	1.7206	2.2000	
501.8866	2.0000	1.7006	2.2000	
505.7872	2.0000	2.5066	2.2000	
510.4938	1.0000	0.8630	2.2000	
513.5568	2.0000	1.6831	2.2000	
517.4400	1.0000	5.0000	2.2000	
524.6400	2.0000	2.8079	2.2000	
529.6479	1.0000	0.9996	2.2000	
532.8475	2.0000	1.5931	2.2000	
536.6407	2.0000	5.0000	2.2000	
543.8407	2.0000	1.6583	2.2000	

