Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	2.7536	2.5000	
5.2536	2.0000	0.4880	2.5000	
8.2416	1.0000	2.7536	2.5000	
13.4952	2.0000	0.1166	2.5000	
16.1118	1.0000	0.6834	2.5000	
19.2952	2.0000	0.1785	2.5000	
21.9737	1.0000	0.1471	2.5000	
24.6208	2.0000	0.1273	2.5000	
27.2480	1.0000	0.2681	2.5000	
30.0161	2.0000	2.8927	2.5000	
35.4088	2.0000	0.7582	2.5000	
38.6670	1.0000	0.1212	2.5000	
41.2882	2.0000	0.6608	2.5000	
44.4490	1.0000	0.0796	2.5000	
47.0286	2.0000	3.2201	2.5000	
52.7487	2.0000	0.9257	2.5000	
56.1744	1.0000	1.2815	2.5000	
59.9559	2.0000	0.7062	2.5000	
63.1621	1.0000	2.7590	2.5000	
68.4211	2.0000	0.2745	2.5000	
71.1956	2.0000	0.6712	2.5000	
74.3668	1.0000	4.0000	2.5000	
80.8668	2.0000	0.1490	2.5000	
83.5158	1.0000	0.6712	2.5000	
86.6870	2.0000	3.4160	2.5000	
92.6030	2.0000	3.9131	2.5000	
99.0161	2.0000	4.0000	2.5000	
105.5161	2.0000	0.0340	2.5000	
108.0501	1.0000	0.3575	2.5000	
110.9076	1.0000	3.3151	2.5000	
116.7227	2.0000	4.0000	2.5000	
123.2227	2.0000	4.0000	2.5000	
129.7227	1.0000	4.0000	2.5000	
136.2227	1.0000	0.0174	2.5000	
138.7401	2.0000	1.3186	2.5000	
142.5587	2.0000	1.2054	2.5000	
146.2641	2.0000	0.0174	2.5000	
148.7815	1.0000	0.0442	2.5000	
151.3257	1.0000	1.2180	2.5000	
155.0437	1.0000	4.0000	2.5000	
161.5437	1.0000	0.7582	2.5000	
164.8018	1.0000	3.2201	2.5000	
170.5219	1.0000	2.5505	2.5000	
175.5724	1.0000	0.5602	2.5000	
178.6326	2.0000	4.0000	2.5000	
185.1326	2.0000	2.6035	2.5000	
190.2361	2.0000	1.7151	2.5000	
194.4512	1.0000	1.7151	2.5000	
198.6663	2.0000	2.7731	2.5000	
203.9395	1.0000	2.4842	2.5000	
208.9236	1.0000	0.7817	2.5000	
212.2053	1.0000	3.1703	2.5000	
217.8756	2.0000	0.1471	2.5000	
220.5227	1.0000	4.0000	2.5000	
227.0227	2.0000	0.7847	2.5000	
230.3074	1.0000	0.9257	2.5000	
233.7331	1.0000	0.6608	2.5000	
236.8939	2.0000	0.3418	2.5000	
239.7357	1.0000	3.5168	2.5000	
245.7525	2.0000	3.3151	2.5000	
251.5676	1.0000	0.0340	2.5000	
254.1016	1.0000	0.2468	2.5000	
256.8484	1.0000	0.9473	2.5000	
260.2957	2.0000	0.7482	2.5000	
263.5440	1.0000	0.5127	2.5000	
266.5566	2.0000	0.1594	2.5000	
269.2160	1.0000	0.6918	2.5000	
272.4079	2.0000	3.6060	2.5000	
278.5139	1.0000	1.2439	2.5000	
282.2577	1.0000	1.2054	2.5000	
285.9631	2.0000	1.0119	2.5000	
289.4750	2.0000	0.1039	2.5000	
292.0789	1.0000	3.1540	2.5000	
297.7329	1.0000	0.3418	2.5000	
300.5747	2.0000	3.4034	2.5000	
306.4781	2.0000	0.7749	2.5000	
309.7530	1.0000	0.1490	2.5000	
312.4021	2.0000	4.0000	2.5000	
318.9021	1.0000	4.0000	2.5000	
325.4021	2.0000	3.2794	2.5000	
331.1814	1.0000	3.9131	2.5000	
337.5946	2.0000	0.0796	2.5000	
340.1742	1.0000	1.8723	2.5000	
344.5465	2.0000	4.0000	2.5000	
351.0465	1.0000	4.0000	2.5000	
357.5465	1.0000	0.1594	2.5000	
360.2059	2.0000	3.1703	2.5000	
365.8762	1.0000	3.6060	2.5000	
371.9822	1.0000	0.8249	2.5000	
375.3071	2.0000	3.7693	2.5000	
381.5764	2.0000	2.7183	2.5000	
386.7947	1.0000	0.9797	2.5000	
390.2744	2.0000	4.0000	2.5000	
396.7744	1.0000	1.7056	2.5000	
400.9800	2.0000	4.0000	2.5000	
407.4800	1.0000	3.7471	2.5000	
413.7271	1.0000	3.7693	2.5000	
419.9964	2.0000	0.5242	2.5000	
423.0206	1.0000	0.3529	2.5000	
425.8735	2.0000	2.5832	2.5000	
430.9568	1.0000	4.0000	2.5000	
437.4568	2.0000	1.0407	2.5000	
440.9975	2.0000	3.0825	2.5000	
446.5800	1.0000	0.6906	2.5000	
449.7706	2.0000	3.5168	2.5000	
455.7873	2.0000	4.0000	2.5000	
462.2873	2.0000	0.4735	2.5000	
465.2608	1.0000	2.9551	2.5000	
470.7160	1.0000	0.7482	2.5000	
473.9642	2.0000	1.3477	2.5000	
477.8119	1.0000	0.9385	2.5000	
481.2504	2.0000	4.0000	2.5000	
487.7504	1.0000	2.5832	2.5000	
492.8336	1.0000	0.1273	2.5000	
495.4609	1.0000	0.4735	2.5000	
498.4344	2.0000	1.8832	2.5000	
502.8176	1.0000	1.1453	2.5000	
506.4629	2.0000	1.2439	2.5000	
510.2067	2.0000	1.8200	2.5000	
514.5267	2.0000	0.7817	2.5000	

