Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	3.1159	5.0000	
8.1159	1.0000	0.6639	5.0000	
13.7798	2.0000	1.8461	5.0000	
20.6258	1.0000	1.5693	5.0000	
27.1951	1.0000	4.0000	5.0000	
36.1951	2.0000	0.2932	5.0000	
41.4884	1.0000	4.0000	5.0000	
50.4884	1.0000	4.0000	5.0000	
59.4884	1.0000	1.1483	5.0000	
65.6367	2.0000	3.8427	5.0000	
74.4794	2.0000	1.1444	5.0000	
80.6238	2.0000	4.0000	5.0000	
89.6238	2.0000	0.4891	5.0000	
95.1129	2.0000	4.0000	5.0000	
104.1129	2.0000	0.5528	5.0000	
109.6658	1.0000	0.3335	5.0000	
114.9993	2.0000	0.8943	5.0000	
120.8936	1.0000	3.4423	5.0000	
129.3359	1.0000	3.2656	5.0000	
137.6015	2.0000	1.3324	5.0000	
143.9339	2.0000	1.6242	5.0000	
150.5581	1.0000	0.2227	5.0000	
155.7807	2.0000	2.8146	5.0000	
163.5953	2.0000	0.5894	5.0000	
169.1847	2.0000	3.6438	5.0000	
177.8285	1.0000	0.5525	5.0000	
183.3810	2.0000	0.9288	5.0000	
189.3098	1.0000	2.1407	5.0000	
196.4505	2.0000	4.0000	5.0000	
205.4505	1.0000	2.8372	5.0000	
213.2877	1.0000	4.0000	5.0000	
222.2877	1.0000	4.0000	5.0000	
231.2877	2.0000	4.0000	5.0000	
240.2877	2.0000	4.0000	5.0000	
249.2877	2.0000	4.0000	5.0000	
258.2877	2.0000	1.2393	5.0000	
264.5270	1.0000	0.7018	5.0000	
270.2288	1.0000	0.5582	5.0000	
275.7870	1.0000	1.0611	5.0000	
281.8481	1.0000	0.3435	5.0000	
287.1917	1.0000	2.6432	5.0000	
294.8348	1.0000	0.5528	5.0000	
300.3876	1.0000	3.6947	5.0000	
309.0823	1.0000	0.4411	5.0000	
314.5234	1.0000	4.0000	5.0000	
323.5234	2.0000	0.3454	5.0000	
328.8688	1.0000	2.6373	5.0000	
336.5061	2.0000	4.0000	5.0000	
345.5061	2.0000	4.0000	5.0000	
354.5061	2.0000	2.8620	5.0000	
362.3681	1.0000	1.3577	5.0000	
368.7258	1.0000	4.0000	5.0000	
377.7258	1.0000	2.9311	5.0000	
385.6569	1.0000	2.7213	5.0000	
393.3783	1.0000	3.1159	5.0000	
401.4942	1.0000	4.0000	5.0000	
410.4942	1.0000	0.3915	5.0000	
415.8856	2.0000	0.3684	5.0000	
421.2541	1.0000	0.5064	5.0000	
426.7605	1.0000	3.9586	5.0000	
435.7191	1.0000	0.1040	5.0000	
440.8231	1.0000	4.0000	5.0000	
449.8231	1.0000	0.4524	5.0000	
455.2756	1.0000	3.0325	5.0000	
463.3080	2.0000	0.7018	5.0000	
469.0098	1.0000	0.5894	5.0000	
474.5992	2.0000	0.7371	5.0000	
480.3363	1.0000	1.2796	5.0000	
486.6159	1.0000	3.9743	5.0000	
495.5903	1.0000	2.2423	5.0000	
502.8325	2.0000	4.0000	5.0000	
511.8325	2.0000	0.2677	5.0000	
517.1002	2.0000	4.0000	5.0000	
526.1002	2.0000	3.4423	5.0000	
534.5425	1.0000	4.0000	5.0000	
543.5425	2.0000	4.0000	5.0000	
552.5425	2.0000	4.0000	5.0000	
561.5425	2.0000	4.0000	5.0000	
570.5425	2.0000	2.1407	5.0000	
577.6833	2.0000	1.0844	5.0000	
583.7677	2.0000	1.1064	5.0000	
589.8741	2.0000	0.5553	5.0000	
595.4294	2.0000	1.0070	5.0000	
601.4364	2.0000	4.0000	5.0000	
610.4364	1.0000	0.2677	5.0000	
615.7041	1.0000	0.2932	5.0000	
620.9973	2.0000	4.0000	5.0000	
629.9973	2.0000	1.5693	5.0000	
636.5666	2.0000	4.0000	5.0000	
645.5666	1.0000	0.9630	5.0000	
651.5296	2.0000	0.0101	5.0000	
656.5397	1.0000	4.0000	5.0000	
665.5397	2.0000	4.0000	5.0000	
674.5397	2.0000	1.1879	5.0000	
680.7276	1.0000	3.2409	5.0000	
688.9685	2.0000	1.2796	5.0000	
695.2481	1.0000	0.5010	5.0000	
700.7491	2.0000	2.8372	5.0000	
708.5863	1.0000	1.8461	5.0000	
715.4324	2.0000	0.9630	5.0000	
721.3954	2.0000	2.8581	5.0000	
729.2535	2.0000	3.9637	5.0000	
738.2171	2.0000	3.6947	5.0000	
746.9118	2.0000	0.3182	5.0000	
752.2300	1.0000	0.3309	5.0000	
757.5609	2.0000	2.9311	5.0000	
765.4921	2.0000	0.4083	5.0000	
770.9003	2.0000	2.1021	5.0000	
778.0024	1.0000	0.4534	5.0000	
783.4558	2.0000	3.3800	5.0000	
791.8358	2.0000	1.2199	5.0000	
798.0558	2.0000	0.1040	5.0000	
803.1598	1.0000	3.9637	5.0000	
812.1234	1.0000	3.1076	5.0000	
820.2311	1.0000	0.6520	5.0000	
825.8831	1.0000	1.0844	5.0000	
831.9675	1.0000	1.1879	5.0000	
838.1554	1.0000	0.3182	5.0000	
843.4736	1.0000	4.0000	5.0000	
852.4736	1.0000	4.0000	5.0000	

