Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	0.0908	2.5000	
2.5908	1.0000	0.1065	2.5000	
5.1973	2.0000	0.3860	2.5000	
8.0832	2.0000	0.3670	2.5000	
10.9502	1.0000	1.1622	2.5000	
14.6124	1.0000	2.9851	2.5000	
20.0975	2.0000	0.0148	2.5000	
22.6123	2.0000	0.0902	2.5000	
25.2025	1.0000	4.0000	2.5000	
31.7025	1.0000	2.3551	2.5000	
36.5576	1.0000	0.6020	2.5000	
39.6596	2.0000	2.3233	2.5000	
44.4828	1.0000	4.0000	2.5000	
50.9828	1.0000	0.3860	2.5000	
53.8688	2.0000	2.9377	2.5000	
59.3064	2.0000	4.0000	2.5000	
65.8064	2.0000	0.9358	2.5000	
69.2422	1.0000	0.9436	2.5000	
72.6858	2.0000	0.6527	2.5000	
75.8384	1.0000	0.3849	2.5000	
78.7233	2.0000	4.0000	2.5000	
85.2233	2.0000	2.3954	2.5000	
90.1188	1.0000	0.1971	2.5000	
92.8158	1.0000	2.6040	2.5000	
97.9198	2.0000	3.7911	2.5000	
104.2109	1.0000	0.2888	2.5000	
106.9997	2.0000	0.2072	2.5000	
109.7069	2.0000	0.3064	2.5000	
112.5133	1.0000	0.4412	2.5000	
115.4544	1.0000	0.1646	2.5000	
118.1190	2.0000	4.0000	2.5000	
124.6190	1.0000	0.8014	2.5000	
127.9204	2.0000	0.1646	2.5000	
130.5850	1.0000	4.0000	2.5000	
137.0850	2.0000	3.5375	2.5000	
143.1225	2.0000	1.1722	2.5000	
146.7947	1.0000	0.0282	2.5000	
149.3229	1.0000	0.7259	2.5000	
152.5488	2.0000	2.1966	2.5000	
157.2454	1.0000	0.3381	2.5000	
160.0835	1.0000	1.4955	2.5000	
164.0790	1.0000	1.3836	2.5000	
167.9626	2.0000	4.0000	2.5000	
174.4626	2.0000	1.1774	2.5000	
178.1400	2.0000	0.1296	2.5000	
180.7695	1.0000	2.9697	2.5000	
186.2392	2.0000	1.3019	2.5000	
190.0411	2.0000	3.6501	2.5000	
196.1912	1.0000	0.2072	2.5000	
198.8984	1.0000	4.0000	2.5000	
205.3984	1.0000	0.6527	2.5000	
208.5511	1.0000	0.3502	2.5000	
211.4013	2.0000	2.3551	2.5000	
216.2564	2.0000	1.1760	2.5000	
219.9324	1.0000	2.1463	2.5000	
224.5787	1.0000	4.0000	2.5000	
231.0787	2.0000	3.7228	2.5000	
237.3015	1.0000	1.2679	2.5000	
241.0693	2.0000	1.2679	2.5000	
244.8372	2.0000	2.6550	2.5000	
249.9923	2.0000	1.3419	2.5000	
253.8341	2.0000	0.3294	2.5000	
256.6635	1.0000	4.0000	2.5000	
263.1635	1.0000	4.0000	2.5000	
269.6635	1.0000	0.1296	2.5000	
272.2931	2.0000	0.6242	2.5000	
275.4173	2.0000	0.6389	2.5000	
278.5562	1.0000	0.4905	2.5000	
281.5467	1.0000	0.6971	2.5000	
284.7438	2.0000	0.6217	2.5000	
287.8655	2.0000	0.8846	2.5000	
291.2500	2.0000	0.9214	2.5000	
294.6714	1.0000	4.0000	2.5000	
301.1714	2.0000	1.4955	2.5000	
305.1669	1.0000	2.9602	2.5000	
310.6271	2.0000	3.8712	2.5000	
316.9983	1.0000	0.1521	2.5000	
319.6504	2.0000	4.0000	2.5000	
326.1504	1.0000	0.8601	2.5000	
329.5105	2.0000	0.4412	2.5000	
332.4517	1.0000	1.5443	2.5000	
336.4959	1.0000	1.1337	2.5000	
340.1297	2.0000	2.2384	2.5000	
344.8681	1.0000	0.3129	2.5000	
347.6810	1.0000	0.9336	2.5000	
351.1146	1.0000	3.7911	2.5000	
357.4058	1.0000	3.5375	2.5000	
363.4433	1.0000	3.7228	2.5000	
369.6660	2.0000	0.3502	2.5000	
372.5162	1.0000	0.1422	2.5000	
375.1584	1.0000	1.1774	2.5000	
378.8358	2.0000	4.0000	2.5000	
385.3358	2.0000	3.6429	2.5000	
391.4786	1.0000	0.8826	2.5000	
394.8612	1.0000	3.2248	2.5000	
400.5860	2.0000	0.2373	2.5000	
403.3233	1.0000	2.3233	2.5000	
408.1466	1.0000	4.0000	2.5000	
414.6466	1.0000	4.0000	2.5000	
421.1466	2.0000	2.6040	2.5000	
426.2506	1.0000	0.6217	2.5000	
429.3722	2.0000	0.7747	2.5000	
432.6469	1.0000	0.6732	2.5000	
435.8201	2.0000	0.1065	2.5000	
438.4266	1.0000	3.6429	2.5000	
444.5695	2.0000	2.9851	2.5000	
450.0545	1.0000	0.1310	2.5000	
452.6855	2.0000	0.0597	2.5000	
455.2453	2.0000	0.1971	2.5000	
457.9424	2.0000	4.0000	2.5000	
464.4424	2.0000	2.2296	2.5000	
469.1720	1.0000	0.9358	2.5000	
472.6077	2.0000	2.9697	2.5000	
478.0774	1.0000	2.7427	2.5000	
483.3201	2.0000	0.2866	2.5000	
486.1068	2.0000	0.2888	2.5000	
488.8955	1.0000	0.4515	2.5000	
491.8470	2.0000	0.3849	2.5000	
494.7319	2.0000	0.5986	2.5000	
497.8305	2.0000	1.3446	2.5000	

