Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	2.2665	5.0000	
7.2665	2.0000	2.6395	5.0000	
14.9060	1.0000	4.0000	5.0000	
23.9060	2.0000	4.0000	5.0000	
32.9060	1.0000	2.2116	5.0000	
40.1176	2.0000	2.2116	5.0000	
47.3292	2.0000	1.4260	5.0000	
53.7552	1.0000	4.0000	5.0000	
62.7552	1.0000	1.3817	5.0000	
69.1369	2.0000	0.7052	5.0000	
74.8421	2.0000	3.9224	5.0000	
83.7646	2.0000	1.4346	5.0000	
90.1992	1.0000	0.3183	5.0000	
95.5175	2.0000	4.0000	5.0000	
104.5175	2.0000	0.8650	5.0000	
110.3825	1.0000	0.9980	5.0000	
116.3804	2.0000	1.0685	5.0000	
122.4489	2.0000	4.0000	5.0000	
131.4489	2.0000	0.2765	5.0000	
136.7254	1.0000	0.3493	5.0000	
142.0747	1.0000	4.0000	5.0000	
151.0747	2.0000	4.0000	5.0000	
160.0747	2.0000	0.8633	5.0000	
165.9380	1.0000	0.1416	5.0000	
171.0797	2.0000	4.0000	5.0000	
180.0797	2.0000	4.0000	5.0000	
189.0797	2.0000	0.2967	5.0000	
194.3764	2.0000	3.2277	5.0000	
202.6041	1.0000	0.8069	5.0000	
208.4110	1.0000	0.6426	5.0000	
214.0536	2.0000	0.6940	5.0000	
219.7476	2.0000	4.0000	5.0000	
228.7476	1.0000	0.7592	5.0000	
234.5068	2.0000	0.5605	5.0000	
240.0672	1.0000	0.6156	5.0000	
245.6828	2.0000	4.0000	5.0000	
254.6828	2.0000	2.2745	5.0000	
261.9573	1.0000	3.9224	5.0000	
270.8797	2.0000	1.1913	5.0000	
277.0710	1.0000	0.1968	5.0000	
282.2678	2.0000	4.0000	5.0000	
291.2678	2.0000	4.0000	5.0000	
300.2678	1.0000	0.2765	5.0000	
305.5443	2.0000	0.1416	5.0000	
310.6859	1.0000	0.0856	5.0000	
315.7716	2.0000	0.6156	5.0000	
321.3872	1.0000	4.0000	5.0000	
330.3872	2.0000	2.9369	5.0000	
338.3241	1.0000	4.0000	5.0000	
347.3241	1.0000	0.4201	5.0000	
352.7442	1.0000	1.4260	5.0000	
359.1702	1.0000	0.5234	5.0000	
364.6936	2.0000	4.0000	5.0000	
373.6936	1.0000	0.1786	5.0000	
378.8722	1.0000	4.0000	5.0000	
387.8722	1.0000	4.0000	5.0000	
396.8722	2.0000	4.0000	5.0000	
405.8722	2.0000	0.5935	5.0000	
411.4657	2.0000	2.0189	5.0000	
418.4846	2.0000	0.8624	5.0000	
424.3470	1.0000	4.0000	5.0000	
433.3470	1.0000	0.1263	5.0000	
438.4733	2.0000	0.3168	5.0000	
443.7901	2.0000	4.0000	5.0000	
452.7901	2.0000	4.0000	5.0000	
461.7901	1.0000	0.5943	5.0000	
467.3844	1.0000	4.0000	5.0000	
476.3844	1.0000	1.7718	5.0000	
483.1562	1.0000	1.2325	5.0000	
489.3887	1.0000	1.6068	5.0000	
495.9956	2.0000	4.0000	5.0000	
504.9956	1.0000	1.1913	5.0000	
511.1868	1.0000	4.0000	5.0000	
520.1868	1.0000	4.0000	5.0000	
529.1868	2.0000	4.0000	5.0000	
538.1868	1.0000	0.7262	5.0000	
543.9130	1.0000	0.6070	5.0000	
549.5200	1.0000	4.0000	5.0000	
558.5200	2.0000	1.0392	5.0000	
564.5591	2.0000	1.7718	5.0000	
571.3309	1.0000	2.1377	5.0000	
578.4686	1.0000	0.0398	5.0000	
583.5084	2.0000	0.4201	5.0000	
588.9285	2.0000	0.6738	5.0000	
594.6024	2.0000	4.0000	5.0000	
603.6024	1.0000	2.5104	5.0000	
611.1128	1.0000	4.0000	5.0000	
620.1128	2.0000	0.9849	5.0000	
626.0976	2.0000	4.0000	5.0000	
635.0976	2.0000	4.0000	5.0000	
644.0976	1.0000	4.0000	5.0000	
653.0976	1.0000	3.5232	5.0000	
661.6208	2.0000	1.3817	5.0000	
668.0025	2.0000	1.2523	5.0000	
674.2548	1.0000	2.2745	5.0000	
681.5293	2.0000	0.5943	5.0000	
687.1236	1.0000	1.2057	5.0000	
693.3293	2.0000	4.0000	5.0000	
702.3293	1.0000	4.0000	5.0000	
711.3293	2.0000	0.6347	5.0000	
716.9640	1.0000	2.0189	5.0000	
723.9829	2.0000	0.5381	5.0000	
729.5209	1.0000	0.9849	5.0000	
735.5058	1.0000	0.0147	5.0000	
740.5206	2.0000	4.0000	5.0000	
749.5206	2.0000	0.8069	5.0000	
755.3274	1.0000	4.0000	5.0000	
764.3274	2.0000	0.1263	5.0000	
769.4537	1.0000	4.0000	5.0000	
778.4537	2.0000	1.8323	5.0000	
785.2861	1.0000	0.6721	5.0000	
790.9582	2.0000	4.0000	5.0000	
799.9582	1.0000	0.6738	5.0000	
805.6320	1.0000	4.0000	5.0000	
814.6320	2.0000	0.0398	5.0000	
819.6718	1.0000	0.2625	5.0000	
824.9343	1.0000	2.1042	5.0000	
832.0385	1.0000	3.2277	5.0000	
840.2662	2.0000	1.6231	5.0000	
846.8893	1.0000	1.0685	5.0000	

