Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	4.0000	5.0000	
9.0000	1.0000	1.6127	5.0000	
15.6127	2.0000	2.8643	5.0000	
23.4770	2.0000	4.0000	5.0000	
32.4770	2.0000	1.6127	5.0000	
39.0897	2.0000	3.0034	5.0000	
47.0931	2.0000	3.6039	5.0000	
55.6970	1.0000	0.3296	5.0000	
61.0265	2.0000	0.0555	5.0000	
66.0820	1.0000	4.0000	5.0000	
75.0820	1.0000	2.4522	5.0000	
82.5342	2.0000	0.3701	5.0000	
87.9043	2.0000	0.5110	5.0000	
93.4153	1.0000	0.3701	5.0000	
98.7853	2.0000	2.4413	5.0000	
106.2266	1.0000	0.8257	5.0000	
112.0523	2.0000	4.0000	5.0000	
121.0523	1.0000	0.1743	5.0000	
126.2266	2.0000	1.0853	5.0000	
132.3119	1.0000	4.0000	5.0000	
141.3119	1.0000	1.0054	5.0000	
147.3173	2.0000	0.7281	5.0000	
153.0454	1.0000	4.0000	5.0000	
162.0454	1.0000	4.0000	5.0000	
171.0454	2.0000	2.7971	5.0000	
178.8425	2.0000	3.3833	5.0000	
187.2258	2.0000	0.7651	5.0000	
192.9909	2.0000	4.0000	5.0000	
201.9909	1.0000	0.5531	5.0000	
207.5440	1.0000	0.7651	5.0000	
213.3091	1.0000	2.5856	5.0000	
220.8947	1.0000	0.3197	5.0000	
226.2144	2.0000	4.0000	5.0000	
235.2144	1.0000	4.0000	5.0000	
244.2144	2.0000	2.5314	5.0000	
251.7458	2.0000	0.6640	5.0000	
257.4098	1.0000	4.0000	5.0000	
266.4098	1.0000	3.3423	5.0000	
274.7521	2.0000	0.8154	5.0000	
280.5675	2.0000	0.3263	5.0000	
285.8938	1.0000	0.6419	5.0000	
291.5358	2.0000	1.0138	5.0000	
297.5495	1.0000	3.8381	5.0000	
306.3876	2.0000	0.4369	5.0000	
311.8245	1.0000	4.0000	5.0000	
320.8245	2.0000	1.0064	5.0000	
326.8309	2.0000	1.0548	5.0000	
332.8857	1.0000	0.3787	5.0000	
338.2643	1.0000	0.6874	5.0000	
343.9517	2.0000	4.0000	5.0000	
352.9517	2.0000	3.1748	5.0000	
361.1265	2.0000	0.4366	5.0000	
366.5631	2.0000	1.9257	5.0000	
373.4888	2.0000	4.0000	5.0000	
382.4888	1.0000	1.3122	5.0000	
388.8010	2.0000	3.4855	5.0000	
397.2865	1.0000	0.1235	5.0000	
402.4100	1.0000	1.4945	5.0000	
408.9044	1.0000	4.0000	5.0000	
417.9044	1.0000	1.0936	5.0000	
423.9981	1.0000	1.0548	5.0000	
430.0528	2.0000	3.8381	5.0000	
438.8909	2.0000	4.0000	5.0000	
447.8909	1.0000	0.3913	5.0000	
453.2822	2.0000	4.0000	5.0000	
462.2822	1.0000	3.8108	5.0000	
471.0930	2.0000	0.0199	5.0000	
476.1129	1.0000	2.8643	5.0000	
483.9772	1.0000	4.0000	5.0000	
492.9772	2.0000	0.4505	5.0000	
498.4277	1.0000	4.0000	5.0000	
507.4277	1.0000	0.2973	5.0000	
512.7251	2.0000	0.5531	5.0000	
518.2782	1.0000	0.4771	5.0000	
523.7553	2.0000	4.0000	5.0000	
532.7553	2.0000	1.2151	5.0000	
538.9704	1.0000	0.9080	5.0000	
544.8784	1.0000	4.0000	5.0000	
553.8784	1.0000	0.3674	5.0000	
559.2459	2.0000	4.0000	5.0000	
568.2459	2.0000	0.0161	5.0000	
573.2620	2.0000	4.0000	5.0000	
582.2620	1.0000	4.0000	5.0000	
591.2620	1.0000	1.9257	5.0000	
598.1877	1.0000	2.6282	5.0000	
605.8159	2.0000	1.0577	5.0000	
611.8736	1.0000	0.4839	5.0000	
617.3576	1.0000	0.4366	5.0000	
622.7941	1.0000	1.0577	5.0000	
628.8518	2.0000	4.0000	5.0000	
637.8518	2.0000	3.3433	5.0000	
646.1952	1.0000	0.6529	5.0000	
651.8481	2.0000	0.6419	5.0000	
657.4900	1.0000	3.0805	5.0000	
665.5706	2.0000	3.8108	5.0000	
674.3814	2.0000	2.0957	5.0000	
681.4770	2.0000	3.3423	5.0000	
689.8193	2.0000	3.7607	5.0000	
698.5801	2.0000	1.1293	5.0000	
704.7094	1.0000	4.0000	5.0000	
713.7094	2.0000	0.6874	5.0000	
719.3967	1.0000	3.7607	5.0000	
728.1574	2.0000	0.2973	5.0000	
733.4548	2.0000	1.3560	5.0000	
739.8108	2.0000	4.0000	5.0000	
748.8108	1.0000	0.0879	5.0000	
753.8986	2.0000	4.0000	5.0000	
762.8986	1.0000	2.8611	5.0000	
770.7597	2.0000	0.3787	5.0000	
776.1384	2.0000	0.6529	5.0000	
781.7913	1.0000	4.0000	5.0000	
790.7913	1.0000	3.0034	5.0000	
798.7948	1.0000	0.8464	5.0000	
804.6412	2.0000	0.3845	5.0000	
810.0256	1.0000	4.0000	5.0000	
819.0256	1.0000	0.1341	5.0000	
824.1598	2.0000	4.0000	5.0000	
833.1598	1.0000	4.0000	5.0000	
842.1598	1.0000	0.0161	5.0000	
847.1759	1.0000	0.7568	5.0000	

