Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	0.6064	2.5000	
3.1064	1.0000	0.4073	2.5000	
6.0137	1.0000	3.0370	2.5000	
11.5508	1.0000	0.5786	2.5000	
14.6294	1.0000	1.4234	2.5000	
18.5528	2.0000	0.8699	2.5000	
21.9227	1.0000	0.9548	2.5000	
25.3775	2.0000	0.3517	2.5000	
28.2292	1.0000	1.3689	2.5000	
32.0982	2.0000	0.2285	2.5000	
34.8266	1.0000	1.8270	2.5000	
39.1536	2.0000	3.2611	2.5000	
44.9147	2.0000	4.0000	2.5000	
51.4147	1.0000	1.6836	2.5000	
55.5983	2.0000	0.1708	2.5000	
58.2692	2.0000	0.6151	2.5000	
61.3842	2.0000	0.0825	2.5000	
63.9667	1.0000	0.6005	2.5000	
67.0672	2.0000	0.0577	2.5000	
69.6249	2.0000	1.9761	2.5000	
74.1010	2.0000	0.7335	2.5000	
77.3346	1.0000	0.2285	2.5000	
80.0630	1.0000	0.0402	2.5000	
82.6032	2.0000	2.7762	2.5000	
87.8794	2.0000	0.0402	2.5000	
90.4196	1.0000	1.2273	2.5000	
94.1469	2.0000	4.0000	2.5000	
100.6469	1.0000	1.4642	2.5000	
104.6110	2.0000	0.3887	2.5000	
107.4998	2.0000	0.2586	2.5000	
110.2584	2.0000	0.5544	2.5000	
113.3128	1.0000	1.9761	2.5000	
117.7889	2.0000	0.7643	2.5000	
121.0532	2.0000	4.0000	2.5000	
127.5532	1.0000	1.4623	2.5000	
131.5155	2.0000	0.0550	2.5000	
134.0705	1.0000	0.9734	2.5000	
137.5440	1.0000	4.0000	2.5000	
144.0440	2.0000	3.4456	2.5000	
149.9895	1.0000	4.0000	2.5000	
156.4895	2.0000	3.6548	2.5000	
162.6443	1.0000	0.7165	2.5000	
165.8609	2.0000	1.6836	2.5000	
170.0445	1.0000	2.5561	2.5000	
175.1006	1.0000	0.1708	2.5000	
177.7714	2.0000	1.2484	2.5000	
181.5198	1.0000	4.0000	2.5000	
188.0198	2.0000	0.3708	2.5000	
190.8907	1.0000	4.0000	2.5000	
197.3907	2.0000	4.0000	2.5000	
203.8907	2.0000	4.0000	2.5000	
210.3907	2.0000	0.9551	2.5000	
213.8458	2.0000	0.0476	2.5000	
216.3934	1.0000	0.0176	2.5000	
218.9110	2.0000	3.4307	2.5000	
224.8417	2.0000	4.0000	2.5000	
231.3417	2.0000	2.6584	2.5000	
236.5001	2.0000	4.0000	2.5000	
243.0001	2.0000	2.3077	2.5000	
247.8078	1.0000	1.9085	2.5000	
252.2163	2.0000	4.0000	2.5000	
258.7163	2.0000	3.3310	2.5000	
264.5473	2.0000	1.4742	2.5000	
268.5215	1.0000	2.6584	2.5000	
273.6799	2.0000	0.3089	2.5000	
276.4888	1.0000	0.3708	2.5000	
279.3596	2.0000	0.8594	2.5000	
282.7190	2.0000	0.6005	2.5000	
285.8195	1.0000	0.3089	2.5000	
288.6284	2.0000	1.4234	2.5000	
292.5518	1.0000	4.0000	2.5000	
299.0518	1.0000	4.0000	2.5000	
305.5518	2.0000	0.9548	2.5000	
309.0067	1.0000	0.7335	2.5000	
312.2402	2.0000	4.0000	2.5000	
318.7402	1.0000	4.0000	2.5000	
325.2402	1.0000	0.3392	2.5000	
328.0794	2.0000	2.7934	2.5000	
333.3728	2.0000	0.2272	2.5000	
336.1001	2.0000	0.5786	2.5000	
339.1787	2.0000	0.9910	2.5000	
342.6697	1.0000	4.0000	2.5000	
349.1697	1.0000	4.0000	2.5000	
355.6697	1.0000	2.4859	2.5000	
360.6556	1.0000	3.4307	2.5000	
366.5863	1.0000	3.3310	2.5000	
372.4174	1.0000	0.5613	2.5000	
375.4787	2.0000	4.0000	2.5000	
381.9787	1.0000	1.2484	2.5000	
385.7271	2.0000	1.5824	2.5000	
389.8095	1.0000	1.7151	2.5000	
394.0245	2.0000	0.0176	2.5000	
396.5421	1.0000	2.3077	2.5000	
401.3498	1.0000	0.0825	2.5000	
403.9323	1.0000	2.3904	2.5000	
408.8227	1.0000	1.9805	2.5000	
413.3032	1.0000	4.0000	2.5000	
419.8032	1.0000	1.5824	2.5000	
423.8856	2.0000	2.2274	2.5000	
428.6130	2.0000	1.6449	2.5000	
432.7579	1.0000	0.8594	2.5000	
436.1173	2.0000	4.0000	2.5000	
442.6173	1.0000	2.0961	2.5000	
447.2133	1.0000	1.2450	2.5000	
450.9583	2.0000	3.9908	2.5000	
457.4491	1.0000	0.2272	2.5000	
460.1763	2.0000	0.4387	2.5000	
463.1150	2.0000	0.0976	2.5000	
465.7126	1.0000	1.6919	2.5000	
469.9045	1.0000	0.8561	2.5000	
473.2606	2.0000	0.3392	2.5000	
476.0998	1.0000	0.5441	2.5000	
479.1439	2.0000	0.0859	2.5000	
481.7298	1.0000	4.0000	2.5000	
488.2298	1.0000	0.7460	2.5000	
491.4757	2.0000	3.0370	2.5000	
497.0128	1.0000	0.1164	2.5000	
499.6292	1.0000	1.6449	2.5000	
503.7741	1.0000	3.2761	2.5000	
509.5502	1.0000	1.0426	2.5000	

