Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	0.2890	5.0000	
5.2890	1.0000	0.2015	5.0000	
10.4905	1.0000	2.0337	5.0000	
17.5241	1.0000	4.0000	5.0000	
26.5241	2.0000	4.0000	5.0000	
35.5241	2.0000	4.0000	5.0000	
44.5241	1.0000	2.7533	5.0000	
52.2774	2.0000	2.3700	5.0000	
59.6474	1.0000	1.7288	5.0000	
66.3762	2.0000	4.0000	5.0000	
75.3762	1.0000	3.9652	5.0000	
84.3414	2.0000	4.0000	5.0000	
93.3414	2.0000	0.5388	5.0000	
98.8802	1.0000	4.0000	5.0000	
107.8802	1.0000	3.3457	5.0000	
116.2259	2.0000	0.1144	5.0000	
121.3403	1.0000	3.7442	5.0000	
130.0845	2.0000	1.3404	5.0000	
136.4249	1.0000	3.8222	5.0000	
145.2471	2.0000	3.3457	5.0000	
153.5928	2.0000	1.0170	5.0000	
159.6098	1.0000	4.0000	5.0000	
168.6098	2.0000	0.0524	5.0000	
173.6623	1.0000	0.5416	5.0000	
179.2039	2.0000	4.0000	5.0000	
188.2039	2.0000	0.8261	5.0000	
194.0300	2.0000	0.8798	5.0000	
199.9098	2.0000	0.4643	5.0000	
205.3741	1.0000	0.5003	5.0000	
210.8744	2.0000	1.5482	5.0000	
217.4226	1.0000	3.0598	5.0000	
225.4824	2.0000	0.3107	5.0000	
230.7932	2.0000	4.0000	5.0000	
239.7932	2.0000	1.9708	5.0000	
246.7640	1.0000	0.0078	5.0000	
251.7718	2.0000	2.1484	5.0000	
258.9202	1.0000	1.8246	5.0000	
265.7448	1.0000	0.8798	5.0000	
271.6246	1.0000	1.3099	5.0000	
277.9346	1.0000	4.0000	5.0000	
286.9346	2.0000	4.0000	5.0000	
295.9346	1.0000	4.0000	5.0000	
304.9346	2.0000	0.2237	5.0000	
310.1582	2.0000	3.4395	5.0000	
318.5978	2.0000	4.0000	5.0000	
327.5978	1.0000	0.0524	5.0000	
332.6502	1.0000	0.2629	5.0000	
337.9132	1.0000	2.1484	5.0000	
345.0616	2.0000	0.0352	5.0000	
350.0968	1.0000	0.6799	5.0000	
355.7767	2.0000	3.5030	5.0000	
364.2797	2.0000	3.9681	5.0000	
373.2478	2.0000	1.3251	5.0000	
379.5729	2.0000	2.1211	5.0000	
386.6940	1.0000	0.0352	5.0000	
391.7292	2.0000	0.2557	5.0000	
396.9849	2.0000	4.0000	5.0000	
405.9849	1.0000	2.3418	5.0000	
413.3267	2.0000	0.0078	5.0000	
418.3345	1.0000	0.0723	5.0000	
423.4068	2.0000	4.0000	5.0000	
432.4068	1.0000	1.3637	5.0000	
438.7705	2.0000	4.0000	5.0000	
447.7705	2.0000	1.9910	5.0000	
454.7614	2.0000	1.0738	5.0000	
460.8352	1.0000	0.6464	5.0000	
466.4816	1.0000	4.0000	5.0000	
475.4816	2.0000	4.0000	5.0000	
484.4816	2.0000	1.4520	5.0000	
490.9336	1.0000	0.5941	5.0000	
496.5277	1.0000	0.3872	5.0000	
501.9150	1.0000	3.6548	5.0000	
510.5698	1.0000	0.5388	5.0000	
516.1086	2.0000	0.4754	5.0000	
521.5840	1.0000	3.9681	5.0000	
530.5521	1.0000	4.0000	5.0000	
539.5521	2.0000	0.2629	5.0000	
544.8151	2.0000	2.3965	5.0000	
552.2116	2.0000	3.2334	5.0000	
560.4449	1.0000	0.9520	5.0000	
566.3969	2.0000	4.0000	5.0000	
575.3969	2.0000	3.7757	5.0000	
584.1726	1.0000	4.0000	5.0000	
593.1726	2.0000	0.4781	5.0000	
598.6507	2.0000	0.5416	5.0000	
604.1923	2.0000	4.0000	5.0000	
613.1923	1.0000	0.5552	5.0000	
618.7475	2.0000	1.8264	5.0000	
625.5739	2.0000	4.0000	5.0000	
634.5739	1.0000	1.0170	5.0000	
640.5910	1.0000	2.3965	5.0000	
647.9875	1.0000	3.4395	5.0000	
656.4270	1.0000	4.0000	5.0000	
665.4270	1.0000	4.0000	5.0000	
674.4270	1.0000	0.9979	5.0000	
680.4250	1.0000	1.2243	5.0000	
686.6492	2.0000	1.3637	5.0000	
693.0129	1.0000	1.9910	5.0000	
700.0039	2.0000	3.1122	5.0000	
708.1160	2.0000	2.2779	5.0000	
715.3939	1.0000	0.1070	5.0000	
720.5009	2.0000	0.1378	5.0000	
725.6388	1.0000	3.5030	5.0000	
734.1418	1.0000	4.0000	5.0000	
743.1418	1.0000	4.0000	5.0000	
752.1418	1.0000	4.0000	5.0000	
761.1418	2.0000	3.5994	5.0000	
769.7411	2.0000	0.6764	5.0000	
775.4175	1.0000	0.1049	5.0000	
780.5224	2.0000	0.0238	5.0000	
785.5462	1.0000	0.4310	5.0000	
790.9772	2.0000	0.7290	5.0000	
796.7062	1.0000	1.3251	5.0000	
803.0313	1.0000	1.0608	5.0000	
809.0921	1.0000	0.6549	5.0000	
814.7471	1.0000	0.4643	5.0000	
820.2114	2.0000	4.0000	5.0000	
829.2114	1.0000	3.2334	5.0000	
837.4447	2.0000	2.3418	5.0000	
844.7865	1.0000	0.8885	5.0000	

