Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	0.4085	5.0000	
5.4085	2.0000	0.2525	5.0000	
10.6610	1.0000	2.0905	5.0000	
17.7516	2.0000	4.0000	5.0000	
26.7516	1.0000	0.9697	5.0000	
32.7213	1.0000	1.8348	5.0000	
39.5561	2.0000	2.0250	5.0000	
46.5811	2.0000	0.8343	5.0000	
52.4154	1.0000	0.6061	5.0000	
58.0215	1.0000	4.0000	5.0000	
67.0215	2.0000	0.8743	5.0000	
72.8958	1.0000	0.8480	5.0000	
78.7438	1.0000	0.1033	5.0000	
83.8471	2.0000	4.0000	5.0000	
92.8471	2.0000	0.3963	5.0000	
98.2433	2.0000	3.4662	5.0000	
106.7095	2.0000	4.0000	5.0000	
115.7095	2.0000	1.0657	5.0000	
121.7752	1.0000	4.0000	5.0000	
130.7752	2.0000	4.0000	5.0000	
139.7752	1.0000	0.4338	5.0000	
145.2090	1.0000	1.8816	5.0000	
152.0906	2.0000	3.7002	5.0000	
160.7908	1.0000	4.0000	5.0000	
169.7908	1.0000	4.0000	5.0000	
178.7908	2.0000	4.0000	5.0000	
187.7908	2.0000	1.4906	5.0000	
194.2814	1.0000	4.0000	5.0000	
203.2814	2.0000	0.9712	5.0000	
209.2527	2.0000	0.3933	5.0000	
214.6460	1.0000	0.2202	5.0000	
219.8662	2.0000	0.0223	5.0000	
224.8885	1.0000	4.0000	5.0000	
233.8885	1.0000	0.4057	5.0000	
239.2942	1.0000	0.8343	5.0000	
245.1285	2.0000	4.0000	5.0000	
254.1285	1.0000	4.0000	5.0000	
263.1285	2.0000	2.0905	5.0000	
270.2191	1.0000	3.4451	5.0000	
278.6642	1.0000	4.0000	5.0000	
287.6642	2.0000	3.4902	5.0000	
296.1544	2.0000	0.5246	5.0000	
301.6790	1.0000	1.8569	5.0000	
308.5359	2.0000	4.0000	5.0000	
317.5359	2.0000	1.2741	5.0000	
323.8100	1.0000	2.7091	5.0000	
331.5191	1.0000	0.2035	5.0000	
336.7226	1.0000	3.4662	5.0000	
345.1888	2.0000	0.2569	5.0000	
350.4457	1.0000	0.0223	5.0000	
355.4680	2.0000	2.5140	5.0000	
362.9820	1.0000	0.2389	5.0000	
368.2209	1.0000	2.3914	5.0000	
375.6124	1.0000	1.8447	5.0000	
382.4571	2.0000	0.4085	5.0000	
387.8656	1.0000	0.0454	5.0000	
392.9110	2.0000	3.2837	5.0000	
401.1947	2.0000	4.0000	5.0000	
410.1947	1.0000	3.0541	5.0000	
418.2488	2.0000	0.3228	5.0000	
423.5716	1.0000	2.8828	5.0000	
431.4544	1.0000	1.4331	5.0000	
437.8875	2.0000	1.0336	5.0000	
443.9211	1.0000	2.4506	5.0000	
451.3717	2.0000	4.0000	5.0000	
460.3717	1.0000	0.2249	5.0000	
465.5966	1.0000	3.4902	5.0000	
474.0868	1.0000	0.0213	5.0000	
479.1081	2.0000	0.8207	5.0000	
484.9288	1.0000	0.0144	5.0000	
489.9431	2.0000	4.0000	5.0000	
498.9431	2.0000	2.7091	5.0000	
506.6522	2.0000	0.1020	5.0000	
511.7543	2.0000	0.3585	5.0000	
517.1127	1.0000	4.0000	5.0000	
526.1127	1.0000	1.8103	5.0000	
532.9231	1.0000	1.6037	5.0000	
539.5268	1.0000	4.0000	5.0000	
548.5268	1.0000	0.0038	5.0000	
553.5306	1.0000	4.0000	5.0000	
562.5306	1.0000	4.0000	5.0000	
571.5306	2.0000	0.1659	5.0000	
576.6966	1.0000	0.1902	5.0000	
581.8868	1.0000	0.6013	5.0000	
587.4881	2.0000	2.2824	5.0000	
594.7705	1.0000	3.9129	5.0000	
603.6834	2.0000	2.3914	5.0000	
611.0748	1.0000	1.0657	5.0000	
617.1405	2.0000	0.1351	5.0000	
622.2756	2.0000	0.6061	5.0000	
627.8817	2.0000	1.8569	5.0000	
634.7386	1.0000	4.0000	5.0000	
643.7386	2.0000	3.7443	5.0000	
652.4830	2.0000	0.9461	5.0000	
658.4291	1.0000	4.0000	5.0000	
667.4291	2.0000	3.0564	5.0000	
675.4855	2.0000	0.3137	5.0000	
680.7992	1.0000	0.1659	5.0000	
685.9651	2.0000	3.9899	5.0000	
694.9550	1.0000	4.0000	5.0000	
703.9550	1.0000	4.0000	5.0000	
712.9550	2.0000	3.0541	5.0000	
721.0091	2.0000	0.3166	5.0000	
726.3257	2.0000	2.4812	5.0000	
733.8069	1.0000	1.3897	5.0000	
740.1966	2.0000	3.4712	5.0000	
748.6678	2.0000	2.8973	5.0000	
756.5651	2.0000	0.0954	5.0000	
761.6605	2.0000	4.0000	5.0000	
770.6605	1.0000	0.2525	5.0000	
775.9130	2.0000	0.6013	5.0000	
781.5143	1.0000	0.6326	5.0000	
787.1469	2.0000	2.8248	5.0000	
794.9717	2.0000	0.8179	5.0000	
800.7897	2.0000	3.3441	5.0000	
809.1338	2.0000	0.2202	5.0000	
814.3540	2.0000	4.0000	5.0000	
823.3540	1.0000	3.9899	5.0000	
832.3439	1.0000	3.7002	5.0000	
841.0441	1.0000	3.1550	5.0000	

