Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	0.0390	5.0000	
5.0390	1.0000	4.0000	5.0000	
14.0390	1.0000	2.1809	5.0000	
21.2199	2.0000	0.0818	5.0000	
26.3017	1.0000	0.0035	5.0000	
31.3052	1.0000	1.6003	5.0000	
37.9055	1.0000	0.7018	5.0000	
43.6073	1.0000	2.3838	5.0000	
50.9911	1.0000	3.2955	5.0000	
59.2866	1.0000	4.0000	5.0000	
68.2866	1.0000	1.6608	5.0000	
74.9474	2.0000	4.0000	5.0000	
83.9474	2.0000	4.0000	5.0000	
92.9474	2.0000	2.1809	5.0000	
100.1284	2.0000	1.3967	5.0000	
106.5251	2.0000	2.0365	5.0000	
113.5616	2.0000	3.7713	5.0000	
122.3329	1.0000	3.1154	5.0000	
130.4484	2.0000	2.4675	5.0000	
137.9158	1.0000	3.9249	5.0000	
146.8408	1.0000	1.1604	5.0000	
153.0012	2.0000	1.6685	5.0000	
159.6697	1.0000	4.0000	5.0000	
168.6697	2.0000	3.8757	5.0000	
177.5454	2.0000	2.6128	5.0000	
185.1582	1.0000	4.0000	5.0000	
194.1582	1.0000	2.7601	5.0000	
201.9183	1.0000	4.0000	5.0000	
210.9183	1.0000	3.5713	5.0000	
219.4895	2.0000	4.0000	5.0000	
228.4895	2.0000	1.6450	5.0000	
235.1345	2.0000	1.2297	5.0000	
241.3643	1.0000	0.4838	5.0000	
246.8481	1.0000	3.8757	5.0000	
255.7238	1.0000	2.5950	5.0000	
263.3188	1.0000	1.0195	5.0000	
269.3383	2.0000	1.5037	5.0000	
275.8420	2.0000	4.0000	5.0000	
284.8420	2.0000	2.0434	5.0000	
291.8854	1.0000	0.2350	5.0000	
297.1204	1.0000	0.8777	5.0000	
302.9982	1.0000	0.4170	5.0000	
308.4151	1.0000	4.0000	5.0000	
317.4151	2.0000	1.1604	5.0000	
323.5756	1.0000	1.6180	5.0000	
330.1936	2.0000	4.0000	5.0000	
339.1936	2.0000	1.0195	5.0000	
345.2131	1.0000	0.2423	5.0000	
350.4554	2.0000	4.0000	5.0000	
359.4554	1.0000	4.0000	5.0000	
368.4554	1.0000	3.0480	5.0000	
376.5034	1.0000	2.6128	5.0000	
384.1162	2.0000	0.4553	5.0000	
389.5715	2.0000	3.0158	5.0000	
397.5873	2.0000	1.6003	5.0000	
404.1876	2.0000	0.0311	5.0000	
409.2187	1.0000	3.5665	5.0000	
417.7852	2.0000	2.6558	5.0000	
425.4410	1.0000	4.0000	5.0000	
434.4410	1.0000	0.2224	5.0000	
439.6633	2.0000	0.6328	5.0000	
445.2962	1.0000	4.0000	5.0000	
454.2962	1.0000	3.2378	5.0000	
462.5339	1.0000	1.5037	5.0000	
469.0377	1.0000	3.4348	5.0000	
477.4725	1.0000	4.0000	5.0000	
486.4725	1.0000	0.9192	5.0000	
492.3917	2.0000	4.0000	5.0000	
501.3917	1.0000	2.8859	5.0000	
509.2776	2.0000	3.5824	5.0000	
517.8599	2.0000	1.6251	5.0000	
524.4851	2.0000	4.0000	5.0000	
533.4851	2.0000	2.4763	5.0000	
540.9614	2.0000	4.0000	5.0000	
549.9614	2.0000	0.8218	5.0000	
555.7832	2.0000	4.0000	5.0000	
564.7832	1.0000	4.0000	5.0000	
573.7832	1.0000	4.0000	5.0000	
582.7832	1.0000	4.0000	5.0000	
591.7832	1.0000	0.8218	5.0000	
597.6050	1.0000	1.5670	5.0000	
604.1720	1.0000	0.0818	5.0000	
609.2538	2.0000	3.5665	5.0000	
617.8203	2.0000	3.1154	5.0000	
625.9357	2.0000	2.7601	5.0000	
633.6959	2.0000	4.0000	5.0000	
642.6959	1.0000	2.5692	5.0000	
650.2651	2.0000	4.0000	5.0000	
659.2651	2.0000	3.2378	5.0000	
667.5029	1.0000	0.4122	5.0000	
672.9151	2.0000	0.9192	5.0000	
678.8343	1.0000	1.6685	5.0000	
685.5028	2.0000	2.4753	5.0000	
692.9781	1.0000	2.1444	5.0000	
700.1225	1.0000	4.0000	5.0000	
709.1225	2.0000	0.4838	5.0000	
714.6063	2.0000	2.4501	5.0000	
722.0564	2.0000	0.4122	5.0000	
727.4686	2.0000	0.2944	5.0000	
732.7630	1.0000	0.5649	5.0000	
738.3279	2.0000	0.6261	5.0000	
743.9540	1.0000	0.6328	5.0000	
749.5868	2.0000	0.7500	5.0000	
755.3369	1.0000	0.8280	5.0000	
761.1649	2.0000	1.3007	5.0000	
767.4655	1.0000	3.7301	5.0000	
776.1956	2.0000	0.2224	5.0000	
781.4180	1.0000	4.0000	5.0000	
790.4180	2.0000	4.0000	5.0000	
799.4180	2.0000	4.0000	5.0000	
808.4180	1.0000	0.6261	5.0000	
814.0441	2.0000	3.7301	5.0000	
822.7742	2.0000	0.5114	5.0000	
828.2856	2.0000	0.3306	5.0000	
833.6162	2.0000	0.8464	5.0000	
839.4626	1.0000	4.0000	5.0000	
848.4626	2.0000	0.6325	5.0000	
854.0950	1.0000	2.6187	5.0000	
861.7138	2.0000	1.5670	5.0000	
868.2808	1.0000	3.5824	5.0000	

