Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	3.7260	5.0000	
8.7260	2.0000	4.0000	5.0000	
17.7260	2.0000	4.0000	5.0000	
26.7260	1.0000	2.4707	5.0000	
34.1967	1.0000	2.0166	5.0000	
41.2133	2.0000	0.6668	5.0000	
46.8801	2.0000	2.9560	5.0000	
54.8360	2.0000	4.0000	5.0000	
63.8360	2.0000	4.0000	5.0000	
72.8360	1.0000	2.0083	5.0000	
79.8443	2.0000	0.5584	5.0000	
85.4027	1.0000	4.0000	5.0000	
94.4027	2.0000	4.0000	5.0000	
103.4027	2.0000	0.7116	5.0000	
109.1142	2.0000	4.0000	5.0000	
118.1142	2.0000	4.0000	5.0000	
127.1142	1.0000	3.8510	5.0000	
135.9652	1.0000	0.4409	5.0000	
141.4061	2.0000	0.2649	5.0000	
146.6710	1.0000	4.0000	5.0000	
155.6710	2.0000	4.0000	5.0000	
164.6710	2.0000	2.8347	5.0000	
172.5057	2.0000	0.3650	5.0000	
177.8707	1.0000	0.5009	5.0000	
183.3716	1.0000	3.5358	5.0000	
191.9074	2.0000	0.1224	5.0000	
197.0298	1.0000	2.8491	5.0000	
204.8789	2.0000	4.0000	5.0000	
213.8789	1.0000	3.5931	5.0000	
222.4720	2.0000	0.4507	5.0000	
227.9227	2.0000	1.3729	5.0000	
234.2956	2.0000	2.4645	5.0000	
241.7601	1.0000	3.7636	5.0000	
250.5237	1.0000	4.0000	5.0000	
259.5237	2.0000	0.6952	5.0000	
265.2189	2.0000	2.2303	5.0000	
272.4491	1.0000	0.3803	5.0000	
277.8294	1.0000	0.8741	5.0000	
283.7036	1.0000	1.0885	5.0000	
289.7921	1.0000	0.3810	5.0000	
295.1731	1.0000	4.0000	5.0000	
304.1731	1.0000	2.3016	5.0000	
311.4747	1.0000	0.0262	5.0000	
316.5009	1.0000	3.6089	5.0000	
325.1098	1.0000	1.0922	5.0000	
331.2020	1.0000	0.0463	5.0000	
336.2483	2.0000	3.8510	5.0000	
345.0993	1.0000	0.1823	5.0000	
350.2816	2.0000	4.0000	5.0000	
359.2816	1.0000	0.6250	5.0000	
364.9066	2.0000	2.7471	5.0000	
372.6537	2.0000	0.2158	5.0000	
377.8696	1.0000	1.8157	5.0000	
384.6852	1.0000	1.3038	5.0000	
390.9890	2.0000	0.9336	5.0000	
396.9226	1.0000	3.2603	5.0000	
405.1828	1.0000	2.6496	5.0000	
412.8324	1.0000	0.7628	5.0000	
418.5952	1.0000	1.1197	5.0000	
424.7150	2.0000	0.6421	5.0000	
430.3571	1.0000	0.8542	5.0000	
436.2113	2.0000	1.1775	5.0000	
442.3888	2.0000	4.0000	5.0000	
451.3888	2.0000	2.0166	5.0000	
458.4054	2.0000	0.3146	5.0000	
463.7200	1.0000	0.3650	5.0000	
469.0849	2.0000	0.1761	5.0000	
474.2610	1.0000	1.3084	5.0000	
480.5695	2.0000	0.0529	5.0000	
485.6224	1.0000	1.1808	5.0000	
491.8032	2.0000	0.6250	5.0000	
497.4281	1.0000	4.0000	5.0000	
506.4281	2.0000	2.6496	5.0000	
514.0778	1.0000	0.4777	5.0000	
519.5555	1.0000	4.0000	5.0000	
528.5555	1.0000	2.4553	5.0000	
536.0108	2.0000	1.1337	5.0000	
542.1445	2.0000	4.0000	5.0000	
551.1445	2.0000	0.1150	5.0000	
556.2595	1.0000	0.7348	5.0000	
561.9943	2.0000	0.0395	5.0000	
567.0338	2.0000	4.0000	5.0000	
576.0338	1.0000	0.6421	5.0000	
581.6759	1.0000	1.1092	5.0000	
587.7851	1.0000	4.0000	5.0000	
596.7851	2.0000	3.5358	5.0000	
605.3209	1.0000	0.0395	5.0000	
610.3604	2.0000	4.0000	5.0000	
619.3604	2.0000	2.3016	5.0000	
626.6620	2.0000	1.0922	5.0000	
632.7542	2.0000	2.0083	5.0000	
639.7625	2.0000	4.0000	5.0000	
648.7625	2.0000	3.3151	5.0000	
657.0776	2.0000	0.8741	5.0000	
662.9517	2.0000	0.0446	5.0000	
667.9963	1.0000	0.9336	5.0000	
673.9299	1.0000	2.9248	5.0000	
681.8547	2.0000	0.3854	5.0000	
687.2400	1.0000	0.7390	5.0000	
692.9791	1.0000	0.0373	5.0000	
698.0164	1.0000	3.0774	5.0000	
706.0938	2.0000	4.0000	5.0000	
715.0938	2.0000	3.7636	5.0000	
723.8573	2.0000	4.0000	5.0000	
732.8573	1.0000	1.4501	5.0000	
739.3075	2.0000	4.0000	5.0000	
748.3075	1.0000	1.0250	5.0000	
754.3325	1.0000	0.0584	5.0000	
759.3909	1.0000	1.9415	5.0000	
766.3324	1.0000	0.0417	5.0000	
771.3741	1.0000	4.0000	5.0000	
780.3741	1.0000	0.1761	5.0000	
785.5502	2.0000	0.3293	5.0000	
790.8795	1.0000	4.0000	5.0000	
799.8795	1.0000	0.3293	5.0000	
805.2088	2.0000	0.5035	5.0000	
810.7123	2.0000	2.5907	5.0000	
818.3030	1.0000	4.0000	5.0000	
827.3030	1.0000	4.0000	5.0000	
836.3030	2.0000	0.7390	5.0000	

