Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	0.6293	2.5000	
3.1293	2.0000	0.1270	2.5000	
5.7563	1.0000	0.1270	2.5000	
8.3833	1.0000	3.3760	2.5000	
14.2593	1.0000	0.4854	2.5000	
17.2447	2.0000	0.6524	2.5000	
20.3971	2.0000	2.6006	2.5000	
25.4977	1.0000	0.1876	2.5000	
28.1853	1.0000	4.0000	2.5000	
34.6853	2.0000	1.7032	2.5000	
38.8885	1.0000	0.6968	2.5000	
42.0854	2.0000	3.1685	2.5000	
47.7538	1.0000	0.1156	2.5000	
50.3694	2.0000	0.0171	2.5000	
52.8865	2.0000	0.6914	2.5000	
56.0780	1.0000	0.0693	2.5000	
58.6473	2.0000	0.5615	2.5000	
61.7088	1.0000	4.0000	2.5000	
68.2088	2.0000	1.9836	2.5000	
72.6924	2.0000	0.1461	2.5000	
75.3385	1.0000	4.0000	2.5000	
81.8385	1.0000	4.0000	2.5000	
88.3385	1.0000	4.0000	2.5000	
94.8385	1.0000	3.9452	2.5000	
101.2837	1.0000	0.5322	2.5000	
104.3160	2.0000	0.4674	2.5000	
107.2834	1.0000	4.0000	2.5000	
113.7834	2.0000	0.4854	2.5000	
116.7688	1.0000	0.3196	2.5000	
119.5883	1.0000	0.8080	2.5000	
122.8963	2.0000	0.3439	2.5000	
125.7402	1.0000	1.8517	2.5000	
130.0919	1.0000	4.0000	2.5000	
136.5919	2.0000	0.1926	2.5000	
139.2846	1.0000	0.0585	2.5000	
141.8430	2.0000	0.2181	2.5000	
144.5611	2.0000	2.5989	2.5000	
149.6600	1.0000	0.4018	2.5000	
152.5618	2.0000	2.6364	2.5000	
157.6981	1.0000	0.9163	2.5000	
161.1144	1.0000	4.0000	2.5000	
167.6144	1.0000	4.0000	2.5000	
174.1144	2.0000	0.0677	2.5000	
176.6821	2.0000	0.6968	2.5000	
179.8790	2.0000	4.0000	2.5000	
186.3790	2.0000	0.1826	2.5000	
189.0615	1.0000	2.5989	2.5000	
194.1604	2.0000	1.6824	2.5000	
198.3428	2.0000	4.0000	2.5000	
204.8428	2.0000	0.7553	2.5000	
208.0981	1.0000	4.0000	2.5000	
214.5981	2.0000	0.3292	2.5000	
217.4272	2.0000	2.4413	2.5000	
222.3685	1.0000	2.1029	2.5000	
226.9714	1.0000	2.6006	2.5000	
232.0721	2.0000	0.5052	2.5000	
235.0773	1.0000	1.7032	2.5000	
239.2805	2.0000	2.9763	2.5000	
244.7568	2.0000	1.1916	2.5000	
248.4484	2.0000	2.4237	2.5000	
253.3721	1.0000	1.7073	2.5000	
257.5794	2.0000	1.6901	2.5000	
261.7696	1.0000	4.0000	2.5000	
268.2696	1.0000	0.8226	2.5000	
271.5922	1.0000	1.3821	2.5000	
275.4743	1.0000	3.7268	2.5000	
281.7011	2.0000	4.0000	2.5000	
288.2011	2.0000	1.4221	2.5000	
292.1232	1.0000	4.0000	2.5000	
298.6232	1.0000	4.0000	2.5000	
305.1232	2.0000	3.7268	2.5000	
311.3499	2.0000	4.0000	2.5000	
317.8499	2.0000	0.5908	2.5000	
320.9407	2.0000	2.0397	2.5000	
325.4804	2.0000	4.0000	2.5000	
331.9804	1.0000	0.7383	2.5000	
335.2187	2.0000	4.0000	2.5000	
341.7187	2.0000	4.0000	2.5000	
348.2187	2.0000	1.3653	2.5000	
352.0840	1.0000	0.1926	2.5000	
354.7766	1.0000	0.1826	2.5000	
357.4592	2.0000	4.0000	2.5000	
363.9592	1.0000	0.0803	2.5000	
366.5396	2.0000	0.0916	2.5000	
369.1311	1.0000	0.0171	2.5000	
371.6482	2.0000	4.0000	2.5000	
378.1482	2.0000	1.2329	2.5000	
381.8812	1.0000	2.3483	2.5000	
386.7294	2.0000	0.1876	2.5000	
389.4170	1.0000	0.1354	2.5000	
392.0524	2.0000	4.0000	2.5000	
398.5524	1.0000	1.0844	2.5000	
402.1368	2.0000	0.1132	2.5000	
404.7500	1.0000	0.5615	2.5000	
407.8116	1.0000	0.3292	2.5000	
410.6408	2.0000	0.8226	2.5000	
413.9634	1.0000	0.5610	2.5000	
417.0244	2.0000	3.2347	2.5000	
422.7592	2.0000	0.7234	2.5000	
425.9825	1.0000	1.9836	2.5000	
430.4661	1.0000	1.7391	2.5000	
434.7052	2.0000	0.4726	2.5000	
437.6779	1.0000	2.6639	2.5000	
442.8417	2.0000	4.0000	2.5000	
449.3417	1.0000	2.5620	2.5000	
454.4038	2.0000	0.0693	2.5000	
456.9731	1.0000	0.6524	2.5000	
460.1255	2.0000	0.1307	2.5000	
462.7562	1.0000	4.0000	2.5000	
469.2562	2.0000	1.7073	2.5000	
473.4635	2.0000	0.5116	2.5000	
476.4752	1.0000	1.7120	2.5000	
480.6871	1.0000	2.8006	2.5000	
485.9877	2.0000	0.5503	2.5000	
489.0380	2.0000	3.9452	2.5000	
495.4833	1.0000	1.3653	2.5000	
499.3486	1.0000	3.8959	2.5000	
505.7445	1.0000	2.4070	2.5000	
510.6515	1.0000	0.7234	2.5000	
513.8749	2.0000	0.7587	2.5000	

