Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	0.5321	2.5000	
3.0321	1.0000	1.7277	2.5000	
7.2598	2.0000	0.7043	2.5000	
10.4642	1.0000	1.0270	2.5000	
13.9912	1.0000	3.1373	2.5000	
19.6285	1.0000	0.6037	2.5000	
22.7322	2.0000	2.1877	2.5000	
27.4199	1.0000	4.0000	2.5000	
33.9199	2.0000	0.5815	2.5000	
37.0014	1.0000	0.7968	2.5000	
40.2982	1.0000	3.0311	2.5000	
45.8293	2.0000	4.0000	2.5000	
52.3293	2.0000	4.0000	2.5000	
58.8293	2.0000	0.1525	2.5000	
61.4818	1.0000	0.5284	2.5000	
64.5102	2.0000	0.0045	2.5000	
67.0147	1.0000	0.1977	2.5000	
69.7124	2.0000	4.0000	2.5000	
76.2124	1.0000	0.2479	2.5000	
78.9602	2.0000	0.2436	2.5000	
81.7039	2.0000	0.5284	2.5000	
84.7323	2.0000	0.6475	2.5000	
87.8798	1.0000	1.1980	2.5000	
91.5777	2.0000	0.3991	2.5000	
94.4768	1.0000	4.0000	2.5000	
100.9768	2.0000	0.2546	2.5000	
103.7314	2.0000	0.0386	2.5000	
106.2700	1.0000	4.0000	2.5000	
112.7700	1.0000	4.0000	2.5000	
119.2700	2.0000	0.2338	2.5000	
122.0037	1.0000	0.6475	2.5000	
125.1513	2.0000	0.1853	2.5000	
127.8366	1.0000	4.0000	2.5000	
134.3366	2.0000	1.2982	2.5000	
138.1347	2.0000	2.9862	2.5000	
143.6209	1.0000	0.2546	2.5000	
146.3755	2.0000	1.8241	2.5000	
150.6996	1.0000	0.7043	2.5000	
153.9039	1.0000	1.1618	2.5000	
157.5658	2.0000	3.5163	2.5000	
163.5821	2.0000	1.3473	2.5000	
167.4294	1.0000	3.5545	2.5000	
173.4839	1.0000	1.3006	2.5000	
177.2845	2.0000	0.6289	2.5000	
180.4133	2.0000	0.1356	2.5000	
183.0490	2.0000	0.2964	2.5000	
185.8454	1.0000	2.8318	2.5000	
191.1772	2.0000	3.6365	2.5000	
197.3137	1.0000	1.6593	2.5000	
201.4729	2.0000	4.0000	2.5000	
207.9729	2.0000	0.6795	2.5000	
211.1524	2.0000	3.6986	2.5000	
217.3511	1.0000	1.1768	2.5000	
221.0278	2.0000	2.0021	2.5000	
225.5299	1.0000	2.7069	2.5000	
230.7368	2.0000	0.6413	2.5000	
233.8781	2.0000	4.0000	2.5000	
240.3781	2.0000	0.3485	2.5000	
243.2266	1.0000	0.3485	2.5000	
246.0751	2.0000	2.0861	2.5000	
250.6611	1.0000	1.8448	2.5000	
255.0059	2.0000	4.0000	2.5000	
261.5059	2.0000	2.3165	2.5000	
266.3224	1.0000	1.2269	2.5000	
270.0493	1.0000	4.0000	2.5000	
276.5493	2.0000	0.1977	2.5000	
279.2470	1.0000	4.0000	2.5000	
285.7470	2.0000	3.7277	2.5000	
291.9747	1.0000	0.0955	2.5000	
294.5702	2.0000	4.0000	2.5000	
301.0702	1.0000	0.6289	2.5000	
304.1991	1.0000	3.7155	2.5000	
310.4146	1.0000	4.0000	2.5000	
316.9146	2.0000	1.2289	2.5000	
320.6435	1.0000	0.2964	2.5000	
323.4399	2.0000	0.7593	2.5000	
326.6992	2.0000	1.1980	2.5000	
330.3971	1.0000	2.3823	2.5000	
335.2794	2.0000	0.3356	2.5000	
338.1150	1.0000	0.6795	2.5000	
341.2945	2.0000	0.1872	2.5000	
343.9818	1.0000	2.0653	2.5000	
348.5471	1.0000	3.1337	2.5000	
354.1808	2.0000	1.6593	2.5000	
358.3400	1.0000	3.6365	2.5000	
364.4765	1.0000	1.3259	2.5000	
368.3024	2.0000	4.0000	2.5000	
374.8024	2.0000	0.6839	2.5000	
377.9863	1.0000	0.3991	2.5000	
380.8853	1.0000	4.0000	2.5000	
387.3853	1.0000	0.2436	2.5000	
390.1290	2.0000	1.3648	2.5000	
393.9938	1.0000	0.9346	2.5000	
397.4284	1.0000	0.8665	2.5000	
400.7950	1.0000	0.9103	2.5000	
404.2053	1.0000	0.1849	2.5000	
406.8902	2.0000	0.6099	2.5000	
410.0001	1.0000	0.3448	2.5000	
412.8449	2.0000	4.0000	2.5000	
419.3449	2.0000	0.3929	2.5000	
422.2378	1.0000	0.3004	2.5000	
425.0382	2.0000	0.2036	2.5000	
427.7418	1.0000	0.0952	2.5000	
430.3370	2.0000	1.5691	2.5000	
434.4061	1.0000	0.0642	2.5000	
436.9703	1.0000	0.8896	2.5000	
440.3599	2.0000	4.0000	2.5000	
446.8599	1.0000	4.0000	2.5000	
453.3599	1.0000	0.2036	2.5000	
456.0635	2.0000	0.0955	2.5000	
458.6591	2.0000	4.0000	2.5000	
465.1591	2.0000	0.4746	2.5000	
468.1337	1.0000	3.7232	2.5000	
474.3569	2.0000	1.0270	2.5000	
477.8839	2.0000	1.9581	2.5000	
482.3420	2.0000	0.0642	2.5000	
484.9062	2.0000	0.3448	2.5000	
487.7509	1.0000	1.4969	2.5000	
491.7479	1.0000	1.5691	2.5000	
495.8169	1.0000	1.9881	2.5000	

