Event1 onset,Trial type,ISI1,Event1Dur
0.0,2.0,2.8,2.2
4.9507,2.0,5.0,2.2
12.1507,2.0,3.8,2.2
16.4957,1.0,1.0,2.2
19.6567,2.0,5.0,2.2
26.8567,1.0,4.4,2.2
33.4088,2.0,0.9,2.2
36.5336,1.0,2.7,2.2
41.4354,2.0,0.9,2.2
44.5394,1.0,4.1,2.2
49.1531,2.0,1.0,2.2
52.3613,1.0,2.0,2.2
56.5698,1.0,2.4,2.2
61.1667,2.0,0.9,2.2
64.226,2.0,1.3,2.2
67.7148,1.0,2.2,2.2
72.086,2.0,4.6,2.2
77.164,1.0,2.0,2.2
81.3437,1.0,3.0,2.2
86.5008,2.0,2.5,2.2
91.2343,2.0,3.7,2.2
95.4584,1.0,2.5,2.2
100.1218,2.0,0.7,2.2
103.0476,1.0,1.3,2.2
106.5388,1.0,0.6,2.2
109.3401,2.0,0.7,2.2
112.2621,1.0,0.7,2.2
115.1832,2.0,4.7,2.2
122.0824,1.0,1.1,2.2
125.3587,2.0,2.7,2.2
130.2605,1.0,5.0,2.2
137.4605,1.0,0.5,2.2
140.1853,2.0,1.3,2.2
143.6765,1.0,0.5,2.2
146.3804,2.0,0.8,2.2
149.4277,1.0,5.0,2.2
156.6277,1.0,0.8,2.2
159.6016,2.0,2.5,2.2
164.2941,1.0,3.7,2.2
170.155,2.0,5.0,2.2
177.355,2.0,4.1,2.2
181.9688,1.0,4.7,2.2
188.914,2.0,0.9,2.2
192.0056,1.0,0.9,2.2
195.0972,1.0,3.5,2.2
200.7858,2.0,5.0,2.2
207.9858,1.0,1.5,2.2
211.7043,1.0,4.6,2.2
218.4897,2.0,1.0,2.2
221.6452,1.0,2.3,2.2
226.0975,1.0,0.5,2.2
228.8219,1.0,2.3,2.2
233.3524,2.0,4.3,2.2
238.1092,1.0,1.7,2.2
241.9929,1.0,2.2,2.2
246.3911,1.0,0.8,2.2
249.3965,1.0,6.7,2.2
256.5965,2.0,0.7,2.2
259.4811,2.0,0.9,2.2
262.5317,1.0,0.9,2.2
265.6541,1.0,1.5,2.2
269.3857,2.0,4.6,2.2
276.2161,2.0,4.2,2.2
282.5907,2.0,0.9,2.2
285.7131,2.0,6.2,2.2
292.3921,2.0,5.0,2.2
299.5921,1.0,4.2,2.2
305.9667,2.0,1.7,2.2
309.8786,2.0,0.9,2.2
312.9365,1.0,1.0,2.2
316.1401,2.0,1.5,2.2
319.874,2.0,1.0,2.2
323.0861,1.0,2.3,2.2
327.5552,1.0,2.1,2.2
331.9002,1.0,3.4,2.2
337.4853,2.0,5.0,2.2
344.6853,1.0,5.0,2.2
351.8853,2.0,5.0,2.2
359.0853,2.0,0.6,2.2
361.9047,2.0,4.0,2.2
368.1432,2.0,5.0,2.2
375.3432,1.0,1.5,2.2
379.0109,2.0,5.7,2.2
385.2185,2.0,4.4,2.2
391.7706,1.0,0.9,2.2
394.879,1.0,0.6,2.2
397.6943,2.0,0.6,2.2
400.4956,1.0,0.6,2.2
403.2843,1.0,0.9,2.2
406.3421,1.0,5.0,2.2
413.5421,2.0,0.5,2.2
416.2665,1.0,5.0,2.2
423.4665,2.0,1.6,2.2
427.2373,2.0,1.5,2.2
430.8952,2.0,1.4,2.2
434.4817,1.0,1.6,2.2
438.2525,2.0,2.0,2.2
442.4939,1.0,4.0,2.2
448.7323,2.0,1.5,2.2
452.464,1.0,0.6,2.2
455.2639,2.0,0.5,2.2
457.9887,1.0,0.6,2.2
460.763,1.0,1.0,2.2
463.975,2.0,0.6,2.2
466.7903,2.0,1.0,2.2
469.9893,1.0,0.5,2.2
472.7085,2.0,1.4,2.2
476.2712,1.0,0.9,2.2
479.3305,2.0,2.0,2.2
483.5103,1.0,3.3,2.2
489.0078,2.0,5.7,2.2
495.1671,1.0,5.0,2.2
502.3671,2.0,1.9,2.2
506.4812,2.0,3.7,2.2
512.3421,1.0,2.9,2.2
517.4201,2.0,4.7,2.2
524.3654,1.0,0.9,2.2
527.4902,2.0,2.2,2.2
531.8613,1.0,5.0,2.2
539.0613,1.0,5.0,2.2
