Event1 onset,Trial type,ISI1,Event1Dur
0.0,2.0,5.0,2.5
5.2536,2.0,0.5,2.5
8.2416,1.0,2.8,2.5
13.4952,2.0,0.1,2.5
16.1118,1.0,0.7,2.5
19.2952,2.0,0.2,2.5
21.9737,1.0,0.1,2.5
24.6208,2.0,0.1,2.5
27.248,1.0,0.3,2.5
30.0161,2.0,2.9,2.5
35.4088,2.0,0.8,2.5
38.667,1.0,0.1,2.5
41.2882,2.0,0.7,2.5
44.449,1.0,0.1,2.5
47.0286,2.0,3.2,2.5
52.7487,2.0,0.9,2.5
56.1744,1.0,1.3,2.5
59.9559,2.0,0.7,2.5
63.1621,1.0,2.8,2.5
68.4211,2.0,0.3,2.5
71.1956,2.0,0.7,2.5
74.3668,1.0,4.0,2.5
80.8668,2.0,0.1,2.5
83.5158,1.0,0.7,2.5
86.687,2.0,3.4,2.5
92.603,2.0,3.9,2.5
99.0161,2.0,4.0,2.5
105.5161,2.0,0.0,2.5
108.0501,1.0,0.4,2.5
110.9076,1.0,3.3,2.5
116.7227,2.0,4.0,2.5
123.2227,2.0,6.2,2.5
129.7227,1.0,6.2,2.5
136.2227,1.0,0.0,2.5
138.7401,2.0,1.3,2.5
142.5587,2.0,1.2,2.5
146.2641,2.0,0.0,2.5
148.7815,1.0,0.0,2.5
151.3257,1.0,1.2,2.5
155.0437,1.0,4.0,2.5
161.5437,1.0,0.8,2.5
164.8018,1.0,3.2,2.5
170.5219,1.0,2.6,2.5
175.5724,1.0,0.6,2.5
178.6326,2.0,4.0,2.5
185.1326,2.0,2.6,2.5
190.2361,2.0,1.7,2.5
194.4512,1.0,1.7,2.5
198.6663,2.0,2.8,2.5
203.9395,1.0,2.5,2.5
208.9236,1.0,0.8,2.5
212.2053,1.0,3.2,2.5
217.8756,2.0,0.1,2.5
220.5227,1.0,6.2,2.5
227.0227,2.0,0.8,2.5
230.3074,1.0,0.9,2.5
233.7331,1.0,0.7,2.5
236.8939,2.0,0.3,2.5
239.7357,1.0,3.5,2.5
245.7525,2.0,3.3,2.5
251.5676,1.0,0.0,2.5
254.1016,1.0,0.2,2.5
256.8484,1.0,0.9,2.5
260.2957,2.0,0.7,2.5
263.544,1.0,0.5,2.5
266.5566,2.0,0.2,2.5
269.216,1.0,0.7,2.5
272.4079,2.0,3.6,2.5
278.5139,1.0,1.2,2.5
282.2577,1.0,1.2,2.5
285.9631,2.0,1.0,2.5
289.475,2.0,0.1,2.5
292.0789,1.0,3.2,2.5
297.7329,1.0,0.3,2.5
300.5747,2.0,3.4,2.5
306.4781,2.0,0.8,2.5
309.753,1.0,0.1,2.5
312.4021,2.0,4.0,2.5
318.9021,1.0,4.0,2.5
325.4021,2.0,3.3,2.5
331.1814,1.0,3.9,2.5
337.5946,2.0,0.1,2.5
340.1742,1.0,4.1,2.5
344.5465,2.0,4.0,2.5
351.0465,1.0,4.0,2.5
357.5465,1.0,0.2,2.5
360.2059,2.0,5.4,2.5
365.8762,1.0,5.8,2.5
371.9822,1.0,0.8,2.5
375.3071,2.0,3.8,2.5
381.5764,2.0,2.7,2.5
386.7947,1.0,1.0,2.5
390.2744,2.0,4.0,2.5
396.7744,1.0,1.7,2.5
400.98,2.0,4.0,2.5
407.48,1.0,5.9,2.5
413.7271,1.0,3.8,2.5
419.9964,2.0,0.5,2.5
423.0206,1.0,0.4,2.5
425.8735,2.0,2.6,2.5
430.9568,1.0,4.0,2.5
437.4568,2.0,1.0,2.5
440.9975,2.0,3.1,2.5
446.58,1.0,0.7,2.5
449.7706,2.0,3.5,2.5
455.7873,2.0,4.0,2.5
462.2873,2.0,0.5,2.5
465.2608,1.0,3.0,2.5
470.716,1.0,0.7,2.5
473.9642,2.0,1.3,2.5
477.8119,1.0,0.9,2.5
481.2504,2.0,6.2,2.5
487.7504,1.0,2.6,2.5
492.8336,1.0,0.1,2.5
495.4609,1.0,0.5,2.5
498.4344,2.0,1.9,2.5
502.8176,1.0,1.1,2.5
506.4629,2.0,1.2,2.5
510.2067,2.0,4.0,2.5
514.5267,2.0,0.8,2.5
