Event1 onset,Trial type,ISI1,Event1Dur
0.0,1.0,0.5,2.2
2.7418,1.0,0.7,2.2
5.6342,1.0,5.1,2.2
10.721,1.0,0.8,2.2
13.7285,2.0,3.6,2.2
19.4974,1.0,5.0,2.2
26.6974,1.0,1.2,2.2
30.0549,2.0,0.9,2.2
33.1798,1.0,6.1,2.2
39.3141,2.0,0.7,2.2
42.2598,1.0,5.0,2.2
49.4598,1.0,0.6,2.2
52.2936,1.0,0.8,2.2
55.3001,1.0,0.6,2.2
58.1142,2.0,3.0,2.2
63.2973,2.0,1.2,2.2
66.6548,2.0,0.6,2.2
69.4887,1.0,3.0,2.2
74.6821,1.0,5.0,2.2
81.8821,1.0,1.0,2.2
85.0649,1.0,1.3,2.2
88.5478,2.0,1.2,2.2
91.9833,2.0,0.8,2.2
94.9735,1.0,1.4,2.2
98.5692,2.0,4.3,2.2
105.0775,1.0,1.1,2.2
108.3644,1.0,4.8,2.2
113.2022,1.0,1.6,2.2
116.9548,2.0,1.3,2.2
120.4378,2.0,0.9,2.2
123.527,1.0,4.9,2.2
130.6103,2.0,2.9,2.2
135.745,1.0,7.2,2.2
142.945,1.0,1.1,2.2
146.1994,2.0,0.5,2.2
148.9325,1.0,2.7,2.2
153.8802,1.0,0.9,2.2
156.9694,1.0,3.6,2.2
162.7384,2.0,1.8,2.2
166.7176,1.0,0.8,2.2
169.6775,1.0,1.7,2.2
173.6024,2.0,4.8,2.2
180.5772,2.0,2.3,2.2
185.0277,1.0,1.0,2.2
188.2401,2.0,1.1,2.2
191.5529,1.0,5.0,2.2
198.7529,1.0,5.1,2.2
203.8876,2.0,1.3,2.2
207.4219,2.0,1.6,2.2
211.224,2.0,1.3,2.2
214.6981,2.0,1.5,2.2
218.3519,1.0,2.9,2.2
223.4635,2.0,1.3,2.2
226.997,2.0,1.4,2.2
230.5569,1.0,4.6,2.2
237.3373,2.0,5.0,2.2
244.5373,2.0,0.6,2.2
247.3193,1.0,1.5,2.2
250.9801,2.0,5.0,2.2
258.1801,2.0,7.2,2.2
265.3801,1.0,0.7,2.2
268.3258,2.0,1.1,2.2
271.5802,2.0,0.6,2.2
274.3579,1.0,0.8,2.2
277.3919,1.0,5.0,2.2
284.5919,2.0,1.6,2.2
288.3483,1.0,0.6,2.2
291.1261,1.0,1.3,2.2
294.6002,1.0,1.0,2.2
297.8089,2.0,0.8,2.2
300.7835,1.0,4.0,2.2
307.0215,1.0,7.2,2.2
314.2215,2.0,2.9,2.2
319.3331,2.0,1.1,2.2
322.6199,2.0,0.5,2.2
325.3412,2.0,0.9,2.2
328.4684,2.0,2.8,2.2
333.5129,2.0,7.2,2.2
340.7129,1.0,7.2,2.2
347.9129,2.0,0.5,2.2
350.655,1.0,4.8,2.2
357.654,1.0,5.0,2.2
364.854,1.0,1.3,2.2
368.3433,2.0,0.6,2.2
371.1575,1.0,5.0,2.2
378.3575,2.0,2.1,2.2
382.6395,1.0,2.9,2.2
387.7805,2.0,0.5,2.2
390.5017,1.0,0.8,2.2
393.4803,2.0,4.0,2.2
399.6909,2.0,5.0,2.2
406.8909,2.0,5.0,2.2
414.0909,1.0,0.5,2.2
416.833,2.0,0.8,2.2
419.7852,2.0,0.8,2.2
422.7927,1.0,1.3,2.2
426.327,2.0,0.9,2.2
429.3778,1.0,0.9,2.2
432.4525,2.0,5.0,2.2
439.6508,1.0,0.9,2.2
442.7757,1.0,0.8,2.2
445.7612,1.0,1.2,2.2
449.1962,1.0,4.3,2.2
455.7435,2.0,4.0,2.2
461.9814,2.0,6.2,2.2
468.2032,2.0,4.3,2.2
474.7505,2.0,5.0,2.2
481.9505,1.0,3.8,2.2
487.9372,2.0,2.6,2.2
492.7749,1.0,1.5,2.2
496.4983,2.0,0.9,2.2
499.5865,1.0,2.0,2.2
503.7952,2.0,5.0,2.2
510.9918,2.0,2.9,2.2
516.0786,2.0,1.0,2.2
519.2872,2.0,3.9,2.2
525.4215,2.0,0.8,2.2
528.471,1.0,0.5,2.2
531.1922,1.0,1.4,2.2
534.7521,2.0,5.0,2.2
