Event1 onset,Trial type,ISI1,Event1Dur
0.0,1.0,1.3,2.2
3.5031,2.0,1.4,2.2
7.0603,1.0,5.0,2.2
14.2603,2.0,1.0,2.2
17.4818,2.0,1.4,2.2
21.1021,2.0,1.4,2.2
24.6815,1.0,2.0,2.2
28.9237,1.0,5.0,2.2
36.1237,2.0,5.0,2.2
43.3237,2.0,0.6,2.2
46.1571,2.0,0.5,2.2
48.9052,1.0,0.9,2.2
51.9753,2.0,4.8,2.2
57.7657,1.0,1.2,2.2
61.2136,2.0,0.8,2.2
64.2083,1.0,5.7,2.2
70.8869,2.0,1.0,2.2
74.0742,1.0,1.0,2.2
77.2957,1.0,5.0,2.2
84.4957,2.0,2.8,2.2
89.5394,2.0,3.9,2.2
95.5957,1.0,2.9,2.2
100.651,2.0,1.0,2.2
103.892,1.0,4.3,2.2
110.3661,1.0,2.1,2.2
114.6563,2.0,3.7,2.2
119.3371,1.0,0.9,2.2
122.4864,2.0,1.1,2.2
125.8135,1.0,6.2,2.2
133.0135,1.0,0.5,2.2
135.7355,1.0,0.5,2.2
138.4737,2.0,0.6,2.2
141.2269,1.0,5.0,2.2
148.4269,2.0,0.7,2.2
151.2942,2.0,0.9,2.2
154.4289,1.0,2.4,2.2
158.9964,1.0,1.6,2.2
162.7943,1.0,5.0,2.2
169.9943,1.0,1.1,2.2
173.2924,2.0,3.1,2.2
178.5531,1.0,3.5,2.2
184.2134,2.0,5.0,2.2
191.4134,1.0,3.2,2.2
196.8022,2.0,4.6,2.2
202.397,2.0,0.6,2.2
205.2368,1.0,1.9,2.2
209.3305,1.0,2.2,2.2
213.6945,2.0,1.1,2.2
217.012,1.0,5.0,2.2
224.212,1.0,3.0,2.2
229.4381,2.0,3.4,2.2
233.8021,2.0,3.6,2.2
239.556,1.0,5.0,2.2
246.756,1.0,1.0,2.2
249.9866,1.0,0.9,2.2
253.051,2.0,1.3,2.2
256.5541,1.0,5.0,2.2
263.7541,2.0,5.0,2.2
270.9541,2.0,2.1,2.2
275.3027,1.0,1.4,2.2
278.9081,2.0,0.9,2.2
282.0574,1.0,3.6,2.2
287.8477,2.0,0.9,2.2
290.9179,2.0,1.1,2.2
294.2028,2.0,5.0,2.2
301.4028,1.0,5.0,2.2
308.6028,2.0,5.0,2.2
315.8028,1.0,1.9,2.2
319.9183,1.0,1.5,2.2
323.6569,1.0,1.2,2.2
327.0763,1.0,1.0,2.2
330.3172,2.0,0.7,2.2
333.1801,1.0,1.4,2.2
336.7596,2.0,1.6,2.2
340.5575,2.0,1.5,2.2
344.2961,1.0,4.6,2.2
351.0574,1.0,1.1,2.2
354.3253,2.0,0.8,2.2
357.3387,2.0,5.0,2.2
364.5387,2.0,0.9,2.2
367.6031,1.0,3.2,2.2
372.9695,1.0,0.7,2.2
375.8298,2.0,1.4,2.2
379.4353,2.0,5.0,2.2
386.6353,1.0,1.4,2.2
390.2448,2.0,0.9,2.2
393.3566,1.0,5.0,2.2
400.5566,2.0,0.5,2.2
403.2948,1.0,2.2,2.2
407.6857,2.0,0.6,2.2
410.503,1.0,6.2,2.2
417.703,1.0,2.7,2.2
422.6352,2.0,0.7,2.2
425.4949,2.0,0.9,2.2
428.5737,2.0,5.0,2.2
435.7737,2.0,3.9,2.2
440.7059,2.0,0.7,2.2
443.6497,1.0,5.0,2.2
450.8497,2.0,3.4,2.2
455.2405,1.0,5.0,2.2
462.4405,1.0,5.0,2.2
469.6405,1.0,2.8,2.2
473.395,1.0,0.7,2.2
476.2623,2.0,5.0,2.2
483.4623,1.0,2.8,2.2
488.506,2.0,1.4,2.2
492.1155,2.0,5.0,2.2
499.3155,2.0,5.0,2.2
506.5155,1.0,0.6,2.2
509.3199,2.0,3.2,2.2
514.6863,2.0,0.7,2.2
517.5964,2.0,0.7,2.2
520.474,1.0,0.6,2.2
523.2532,1.0,0.7,2.2
526.116,2.0,1.0,2.2
529.3466,1.0,3.5,2.2
535.0367,2.0,2.4,2.2
539.6042,1.0,1.4,2.2
543.2245,2.0,3.0,2.2
548.4506,1.0,1.3,2.2
