Event1 onset,Trial type,ISI1,Event1Dur
0.0,1.0,2.5,2.2
4.7363,1.0,6.1,2.2
10.3536,1.0,1.1,2.2
13.641,2.0,1.0,2.2
16.8654,2.0,0.9,2.2
19.9611,2.0,0.6,2.2
22.7431,1.0,0.8,2.2
25.7013,2.0,3.6,2.2
31.4928,1.0,7.7,2.2
38.6928,1.0,7.0,2.2
45.1621,1.0,1.6,2.2
48.9485,2.0,1.3,2.2
52.4548,2.0,1.3,2.2
55.9332,1.0,5.0,2.2
63.1332,2.0,1.0,2.2
66.2943,1.0,0.5,2.2
69.0213,1.0,0.6,2.2
71.8482,1.0,1.5,2.2
75.5932,2.0,0.8,2.2
78.5513,1.0,5.0,2.2
85.7513,1.0,1.2,2.2
89.1852,1.0,1.1,2.2
92.5094,2.0,0.9,2.2
95.6376,2.0,1.6,2.2
99.4145,1.0,0.6,2.2
102.191,2.0,0.8,2.2
105.1598,2.0,5.0,2.2
112.3598,1.0,3.5,2.2
118.1,2.0,7.1,2.2
124.6729,1.0,0.7,2.2
127.5708,1.0,5.0,2.2
134.7708,2.0,1.3,2.2
138.3061,2.0,5.0,2.2
145.5061,2.0,5.0,2.2
152.7061,2.0,4.2,2.2
159.0912,1.0,1.1,2.2
162.385,1.0,1.5,2.2
166.063,2.0,5.0,2.2
173.263,1.0,1.0,2.2
176.4545,1.0,0.8,2.2
179.4663,2.0,5.0,2.2
186.6663,2.0,1.6,2.2
190.4645,1.0,1.5,2.2
194.115,1.0,4.6,2.2
198.2366,2.0,1.0,2.2
201.407,1.0,7.7,2.2
208.607,2.0,3.8,2.2
214.576,1.0,1.3,2.2
218.0957,1.0,1.5,2.2
221.7527,1.0,2.8,2.2
226.7802,2.0,1.8,2.2
230.761,2.0,0.8,2.2
233.8097,2.0,2.6,2.2
238.5769,1.0,0.8,2.2
241.6256,2.0,5.0,2.2
248.8256,2.0,2.8,2.2
253.7944,2.0,4.0,2.2
259.9578,1.0,1.2,2.2
263.3721,2.0,0.7,2.2
266.27,2.0,0.5,2.2
268.997,1.0,3.1,2.2
274.3422,1.0,5.0,2.2
281.5422,2.0,1.1,2.2
284.8295,1.0,4.9,2.2
291.9451,1.0,1.6,2.2
295.722,2.0,4.0,2.2
301.9718,1.0,1.7,2.2
305.8594,2.0,1.1,2.2
309.1835,1.0,2.6,2.2
313.9508,2.0,3.5,2.2
319.691,1.0,4.0,2.2
325.9407,1.0,1.0,2.2
329.1486,2.0,0.9,2.2
332.2877,1.0,0.6,2.2
335.042,1.0,3.7,2.2
340.9914,2.0,5.0,2.2
348.1914,2.0,2.9,2.2
353.3274,2.0,1.9,2.2
357.449,1.0,0.9,2.2
360.5447,2.0,3.4,2.2
366.1293,2.0,1.0,2.2
369.3561,1.0,1.4,2.2
373.003,2.0,0.8,2.2
375.9988,1.0,1.5,2.2
379.6848,2.0,1.5,2.2
383.4299,2.0,1.0,2.2
386.6213,1.0,0.9,2.2
389.7489,2.0,5.8,2.2
395.094,2.0,1.3,2.2
398.5765,1.0,4.2,2.2
404.9617,1.0,3.4,2.2
410.5706,1.0,7.7,2.2
417.7706,2.0,5.0,2.2
424.9706,2.0,0.6,2.2
427.7975,2.0,0.5,2.2
430.5031,1.0,0.8,2.2
433.4989,2.0,1.2,2.2
436.9035,1.0,2.6,2.2
441.6785,1.0,3.2,2.2
447.0392,2.0,1.7,2.2
450.9682,2.0,1.2,2.2
454.3549,1.0,0.7,2.2
457.2639,1.0,2.0,2.2
461.4362,2.0,5.0,2.2
468.6362,1.0,7.7,2.2
475.8362,2.0,2.4,2.2
480.4531,1.0,2.0,2.2
484.6613,1.0,1.3,2.2
488.1439,1.0,1.2,2.2
491.5485,2.0,2.8,2.2
496.576,1.0,0.8,2.2
499.5447,2.0,0.6,2.2
502.3521,1.0,5.6,2.2
507.4881,2.0,5.0,2.2
514.6881,2.0,0.8,2.2
517.6999,1.0,0.6,2.2
520.482,2.0,4.9,2.2
527.5976,2.0,1.2,2.2
531.0315,2.0,1.5,2.2
534.7095,1.0,0.7,2.2
