Event1 onset,Trial type,ISI1,Event1Dur
0.0,2.0,2.6,2.2
4.8272,2.0,1.8,2.2
8.8023,2.0,5.0,2.2
16.0023,1.0,5.0,2.2
23.2023,2.0,0.7,2.2
26.0838,1.0,1.4,2.2
29.6609,2.0,1.1,2.2
32.917,1.0,0.9,2.2
36.0059,2.0,1.4,2.2
39.5573,2.0,5.0,2.2
46.7573,1.0,0.7,2.2
49.6086,2.0,5.0,2.2
56.8086,1.0,0.7,2.2
59.7069,2.0,0.8,2.2
62.6657,1.0,4.8,2.2
69.7051,2.0,5.0,2.2
76.9051,1.0,1.4,2.2
80.5066,2.0,5.0,2.2
87.7066,2.0,5.9,2.2
94.9066,2.0,4.1,2.2
101.1652,1.0,5.0,2.2
108.3652,1.0,1.3,2.2
111.8576,2.0,1.3,2.2
115.3205,1.0,0.6,2.2
118.1576,1.0,4.6,2.2
124.9978,1.0,2.3,2.2
129.4827,1.0,1.7,2.2
133.3507,2.0,5.3,2.2
139.9356,1.0,1.0,2.2
143.1739,2.0,3.1,2.2
148.5188,1.0,1.0,2.2
151.7296,2.0,0.8,2.2
154.712,2.0,1.7,2.2
158.6242,2.0,4.7,2.2
165.4963,1.0,0.6,2.2
168.2513,2.0,1.0,2.2
171.4961,2.0,0.5,2.2
174.2113,1.0,3.1,2.2
178.6044,2.0,5.0,2.2
185.8044,2.0,4.4,2.2
192.4476,1.0,1.7,2.2
196.3209,1.0,3.9,2.2
202.3951,1.0,5.0,2.2
209.5951,1.0,0.8,2.2
212.5822,2.0,1.9,2.2
216.681,1.0,5.8,2.2
223.7362,2.0,3.6,2.2
228.5939,2.0,0.5,2.2
231.3087,1.0,2.7,2.2
236.2286,1.0,4.7,2.2
243.1008,1.0,3.5,2.2
248.7933,1.0,5.0,2.2
255.9933,1.0,2.1,2.2
260.3052,2.0,5.0,2.2
267.5052,1.0,1.1,2.2
270.7613,1.0,1.0,2.2
273.9839,2.0,3.7,2.2
279.8596,1.0,1.8,2.2
283.8484,2.0,0.6,2.2
286.6799,1.0,1.4,2.2
290.2313,2.0,1.9,2.2
294.3033,2.0,1.0,2.2
297.5417,1.0,5.0,2.2
304.7417,2.0,0.6,2.2
307.4967,1.0,5.0,2.2
314.6967,2.0,2.8,2.2
319.6654,2.0,0.6,2.2
322.4757,2.0,1.3,2.2
325.9682,1.0,2.8,2.2
330.0402,2.0,1.6,2.2
333.8739,2.0,1.2,2.2
337.264,2.0,2.9,2.2
342.3764,1.0,5.0,2.2
349.5764,2.0,0.8,2.2
352.5864,2.0,1.4,2.2
356.1879,1.0,3.5,2.2
361.0151,1.0,0.5,2.2
363.7303,2.0,0.6,2.2
366.5674,1.0,1.5,2.2
370.248,2.0,1.6,2.2
374.0284,2.0,0.7,2.2
376.9266,1.0,0.7,2.2
379.7961,2.0,1.0,2.2
383.0187,2.0,2.7,2.2
386.9793,2.0,5.0,2.2
394.1793,2.0,4.0,2.2
400.337,1.0,0.6,2.2
403.1325,2.0,5.9,2.2
410.2897,1.0,2.1,2.2
414.5832,1.0,3.7,2.2
420.4901,1.0,2.7,2.2
425.3478,2.0,1.7,2.2
429.2211,1.0,0.8,2.2
432.2311,1.0,3.9,2.2
438.2878,1.0,4.1,2.2
444.5463,2.0,0.8,2.2
447.5119,2.0,2.1,2.2
451.7917,1.0,0.8,2.2
454.7505,2.0,5.0,2.2
461.9505,1.0,3.1,2.2
467.2267,1.0,0.9,2.2
470.3271,2.0,0.7,2.2
473.223,1.0,1.5,2.2
476.9211,2.0,1.1,2.2
480.2597,1.0,1.1,2.2
483.5983,2.0,0.9,2.2
486.715,2.0,0.7,2.2
489.6122,2.0,1.5,2.2
493.3005,1.0,1.2,2.2
496.6513,2.0,5.0,2.2
503.8513,1.0,2.1,2.2
508.1493,2.0,2.1,2.2
512.4429,1.0,0.8,2.2
515.4688,1.0,0.8,2.2
518.495,2.0,3.7,2.2
524.4019,1.0,5.3,2.2
531.045,1.0,5.0,2.2
538.245,1.0,4.5,2.2
544.9876,1.0,4.1,2.2
551.336,1.0,0.7,2.2
