Event1 onset,Trial type,ISI1,Event1Dur
0.0,1.0,1.5,2.2
3.7218,2.0,0.5,2.2
6.4641,1.0,1.3,2.2
9.9849,2.0,5.0,2.2
17.1849,1.0,1.0,2.2
20.3744,1.0,0.9,2.2
23.462,2.0,5.9,2.2
27.7151,1.0,0.9,2.2
30.7818,1.0,0.8,2.2
33.7682,1.0,0.5,2.2
36.4945,1.0,0.8,2.2
39.4665,2.0,0.5,2.2
42.1928,1.0,0.6,2.2
44.9786,2.0,1.4,2.2
48.5847,1.0,1.3,2.2
52.0586,2.0,0.5,2.2
54.7773,1.0,0.6,2.2
57.6041,2.0,0.6,2.2
60.4058,2.0,7.6,2.2
66.3683,1.0,3.4,2.2
71.9339,1.0,0.9,2.2
75.042,2.0,2.7,2.2
79.8933,1.0,0.8,2.2
82.8898,1.0,1.3,2.2
86.3902,2.0,0.8,2.2
89.3766,2.0,0.9,2.2
92.4345,1.0,3.3,2.2
97.897,1.0,0.9,2.2
101.0216,1.0,1.9,2.2
105.1119,1.0,3.5,2.2
110.7937,2.0,3.3,2.2
116.33,2.0,3.0,2.2
121.5005,2.0,0.8,2.2
124.5189,2.0,2.6,2.2
129.3454,1.0,0.8,2.2
132.3676,2.0,5.0,2.2
139.5676,1.0,2.0,2.2
143.7297,2.0,3.9,2.2
149.8214,1.0,0.6,2.2
152.5802,2.0,0.9,2.2
155.7049,1.0,8.8,2.2
162.9049,1.0,5.0,2.2
170.1049,2.0,4.4,2.2
176.7289,2.0,2.2,2.2
181.0984,1.0,0.9,2.2
184.2318,1.0,7.1,2.2
189.7118,1.0,3.5,2.2
195.4231,2.0,5.0,2.2
202.6231,1.0,8.8,2.2
209.8231,2.0,2.9,2.2
214.9709,1.0,0.7,2.2
217.8914,2.0,4.4,2.2
224.4829,2.0,0.9,2.2
227.6132,1.0,0.9,2.2
230.7436,2.0,1.0,2.2
233.9753,1.0,1.0,2.2
237.2156,2.0,5.0,2.2
244.4156,2.0,0.8,2.2
247.4378,2.0,1.1,2.2
250.7721,1.0,5.0,2.2
257.9721,2.0,0.8,2.2
260.9686,1.0,1.1,2.2
264.2328,2.0,2.0,2.2
268.3917,1.0,0.8,2.2
271.4101,2.0,2.3,2.2
275.8841,1.0,0.7,2.2
278.7392,1.0,5.0,2.2
285.9392,1.0,1.1,2.2
289.2781,2.0,1.3,2.2
292.7785,2.0,1.3,2.2
296.2923,2.0,1.1,2.2
299.5565,2.0,0.5,2.2
302.2934,1.0,4.4,2.2
308.9175,1.0,2.1,2.2
313.2473,2.0,7.1,2.2
318.7273,2.0,5.0,2.2
325.9273,1.0,3.0,2.2
331.0855,2.0,0.9,2.2
334.212,2.0,1.4,2.2
337.8026,1.0,2.7,2.2
342.6539,2.0,5.0,2.2
349.8539,2.0,1.0,2.2
353.0942,1.0,0.8,2.2
356.0702,1.0,5.0,2.2
363.2702,2.0,4.0,2.2
369.4301,1.0,3.4,2.2
375.0424,1.0,1.1,2.2
378.3767,2.0,0.6,2.2
381.2035,1.0,0.7,2.2
384.1112,2.0,1.1,2.2
387.3995,1.0,5.0,2.2
394.5995,2.0,1.5,2.2
398.3214,2.0,3.3,2.2
403.784,1.0,3.9,2.2
409.8757,1.0,3.8,2.2
415.8381,1.0,2.8,2.2
420.8432,2.0,0.6,2.2
423.6418,1.0,0.5,2.2
426.3605,2.0,4.9,2.2
433.4931,2.0,4.0,2.2
439.6834,1.0,0.9,2.2
442.7413,2.0,1.7,2.2
446.6603,2.0,0.7,2.2
449.5155,1.0,7.6,2.2
455.5004,2.0,0.9,2.2
458.6337,2.0,0.7,2.2
461.5415,1.0,2.2,2.2
465.911,1.0,6.1,2.2
470.4573,2.0,3.6,2.2
476.3065,1.0,0.6,2.2
479.1051,2.0,5.0,2.2
486.3051,2.0,1.9,2.2
490.3954,1.0,1.4,2.2
494.0015,2.0,1.2,2.2
497.3583,2.0,4.2,2.2
503.717,1.0,1.3,2.2
507.2308,2.0,0.9,2.2
510.2975,1.0,2.7,2.2
515.1777,2.0,7.3,2.2
520.8891,1.0,6.9,2.2
