Event1 onset,Trial type,ISI1,Event1Dur
0.0,2.0,1.7,2.2
3.907,2.0,5.0,2.2
11.107,2.0,4.3,2.2
17.5687,1.0,0.5,2.2
20.3049,2.0,0.8,2.2
23.2776,1.0,0.9,2.2
26.3365,2.0,1.7,2.2
30.2203,2.0,8.4,2.2
36.9484,2.0,4.8,2.2
43.9845,2.0,1.5,2.2
47.6436,2.0,0.5,2.2
50.3714,1.0,5.0,2.2
57.5714,1.0,2.1,2.2
61.8898,1.0,0.9,2.2
64.9577,2.0,0.9,2.2
68.045,1.0,4.1,2.2
74.367,2.0,5.9,2.2
78.6028,1.0,0.6,2.2
81.392,2.0,1.4,2.2
84.9871,2.0,0.7,2.2
87.9009,2.0,0.9,2.2
90.9688,1.0,5.0,2.2
98.1688,2.0,2.1,2.2
102.4872,1.0,2.6,2.2
107.2655,1.0,0.7,2.2
110.1712,2.0,4.6,2.2
116.9892,1.0,1.3,2.2
120.4865,1.0,0.5,2.2
123.2143,2.0,0.9,2.2
126.286,2.0,0.8,2.2
129.247,2.0,1.1,2.2
132.555,1.0,1.2,2.2
135.9221,2.0,4.2,2.2
142.3509,1.0,4.6,2.2
149.1688,2.0,3.2,2.2
154.5746,1.0,0.8,2.2
157.5719,2.0,0.7,2.2
160.453,1.0,0.6,2.2
163.2464,2.0,6.7,2.2
168.2533,1.0,3.8,2.2
174.2092,1.0,1.7,2.2
178.093,2.0,5.6,2.2
181.9707,1.0,1.5,2.2
185.7085,1.0,1.1,2.2
189.0165,2.0,0.6,2.2
191.7781,1.0,7.3,2.2
197.331,1.0,0.7,2.2
200.2121,2.0,5.0,2.2
207.4121,1.0,8.9,2.2
214.6121,2.0,0.6,2.2
217.4205,1.0,0.6,2.2
220.1757,2.0,0.6,2.2
222.9649,1.0,5.0,2.2
230.1649,1.0,2.7,2.2
235.0452,2.0,6.5,2.2
239.8709,2.0,4.3,2.2
246.3752,2.0,1.5,2.2
250.0997,2.0,0.5,2.2
252.8332,2.0,2.5,2.2
257.5683,1.0,5.9,2.2
261.8093,1.0,0.6,2.2
264.571,1.0,1.0,2.2
267.8081,1.0,1.1,2.2
271.07,1.0,1.1,2.2
274.3967,1.0,3.4,2.2
279.9522,1.0,5.0,2.2
287.1522,1.0,5.0,2.2
294.3522,1.0,0.5,2.2
297.1004,2.0,1.2,2.2
300.4955,1.0,1.3,2.2
303.9967,2.0,0.8,2.2
306.9707,2.0,1.6,2.2
310.7395,2.0,3.8,2.2
316.6954,2.0,1.3,2.2
320.1966,1.0,1.2,2.2
323.5502,2.0,1.1,2.2
326.8354,1.0,2.7,2.2
331.7817,1.0,1.1,2.2
335.0669,1.0,1.9,2.2
339.1476,2.0,1.5,2.2
342.8854,2.0,4.1,2.2
349.2074,1.0,1.2,2.2
352.6427,2.0,5.0,2.2
359.8427,1.0,6.5,2.2
364.6685,1.0,5.0,2.2
371.8685,2.0,1.5,2.2
375.6095,1.0,1.5,2.2
379.3505,1.0,0.8,2.2
382.3094,2.0,1.2,2.2
385.6972,1.0,4.1,2.2
391.9586,2.0,5.0,2.2
399.1586,2.0,1.0,2.2
402.3533,1.0,1.5,2.2
406.0777,2.0,1.1,2.2
409.3603,2.0,1.2,2.2
412.7132,2.0,0.6,2.2
415.5065,1.0,5.0,2.2
422.7065,1.0,1.1,2.2
426.0442,1.0,5.0,2.2
433.2442,2.0,5.0,2.2
440.4442,1.0,0.8,2.2
443.4676,2.0,5.0,2.2
450.6676,2.0,3.0,2.2
455.8847,1.0,1.0,2.2
459.0795,1.0,0.6,2.2
461.8879,2.0,3.0,2.2
467.0968,1.0,0.8,2.2
470.0695,1.0,1.1,2.2
473.3521,1.0,2.8,2.2
478.3591,2.0,3.3,2.2
483.8188,2.0,1.2,2.2
487.1723,1.0,6.0,2.2
491.4995,2.0,1.1,2.2
494.8262,1.0,4.9,2.2
501.9006,2.0,5.0,2.2
509.1006,1.0,0.5,2.2
511.814,1.0,2.1,2.2
516.1635,2.0,0.8,2.2
519.1224,2.0,0.5,2.2
521.8706,2.0,1.2,2.2
