Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	0.5264	2.5000	
3.0264	2.0000	0.0776	2.5000	
5.6040	1.0000	2.6268	2.5000	
10.7307	1.0000	0.9793	2.5000	
14.2100	2.0000	0.8831	2.5000	
17.5931	2.0000	0.2286	2.5000	
20.3217	1.0000	3.0030	2.5000	
25.8247	1.0000	1.3262	2.5000	
29.6509	2.0000	2.1179	2.5000	
34.2688	1.0000	1.1052	2.5000	
37.8739	2.0000	0.6780	2.5000	
41.0520	1.0000	4.0000	2.5000	
47.5520	1.0000	1.2372	2.5000	
51.2892	1.0000	0.2344	2.5000	
54.0236	2.0000	0.2248	2.5000	
56.7484	1.0000	1.6862	2.5000	
60.9346	1.0000	4.0000	2.5000	
67.4346	1.0000	4.0000	2.5000	
73.9346	2.0000	0.9793	2.5000	
77.4139	2.0000	3.4182	2.5000	
83.3320	2.0000	2.1916	2.5000	
88.0236	1.0000	0.8831	2.5000	
91.4067	2.0000	0.3994	2.5000	
94.3061	1.0000	1.5565	2.5000	
98.3626	2.0000	3.4492	2.5000	
104.3118	1.0000	0.3154	2.5000	
107.1273	1.0000	3.4182	2.5000	
113.0454	1.0000	1.8606	2.5000	
117.4061	2.0000	1.2372	2.5000	
121.1433	1.0000	0.2715	2.5000	
123.9148	2.0000	4.0000	2.5000	
130.4148	2.0000	0.7556	2.5000	
133.6704	2.0000	1.5824	2.5000	
137.7529	1.0000	3.4258	2.5000	
143.6787	1.0000	0.0776	2.5000	
146.2563	2.0000	0.7561	2.5000	
149.5123	1.0000	0.7563	2.5000	
152.7686	2.0000	3.9916	2.5000	
159.2602	2.0000	0.2912	2.5000	
162.0515	1.0000	0.0768	2.5000	
164.6283	2.0000	0.3093	2.5000	
167.4376	2.0000	4.0000	2.5000	
173.9376	2.0000	2.0800	2.5000	
178.5176	1.0000	3.7228	2.5000	
184.7404	1.0000	0.3583	2.5000	
187.5987	1.0000	0.9796	2.5000	
191.0783	2.0000	0.3583	2.5000	
193.9366	2.0000	4.0000	2.5000	
200.4366	1.0000	4.0000	2.5000	
206.9366	1.0000	0.0780	2.5000	
209.5147	1.0000	2.7317	2.5000	
214.7463	2.0000	0.7623	2.5000	
218.0086	2.0000	0.5053	2.5000	
221.0139	1.0000	0.3093	2.5000	
223.8232	2.0000	1.6120	2.5000	
227.9352	1.0000	1.4041	2.5000	
231.8392	1.0000	1.7444	2.5000	
236.0837	1.0000	4.0000	2.5000	
242.5837	2.0000	4.0000	2.5000	
249.0837	2.0000	3.5059	2.5000	
255.0896	2.0000	2.3193	2.5000	
259.9088	2.0000	0.7563	2.5000	
263.1651	2.0000	1.0394	2.5000	
266.7045	1.0000	2.8290	2.5000	
272.0335	1.0000	3.0750	2.5000	
277.6085	2.0000	0.1771	2.5000	
280.2855	1.0000	0.7053	2.5000	
283.4908	1.0000	4.0000	2.5000	
289.9908	1.0000	4.0000	2.5000	
296.4908	2.0000	0.0571	2.5000	
299.0479	1.0000	3.9916	2.5000	
305.5396	2.0000	0.4285	2.5000	
308.4681	2.0000	4.0000	2.5000	
314.9681	1.0000	1.0608	2.5000	
318.5289	1.0000	0.0884	2.5000	
321.1173	2.0000	0.5063	2.5000	
324.1236	1.0000	3.5059	2.5000	
330.1295	1.0000	0.5053	2.5000	
333.1348	1.0000	0.4541	2.5000	
336.0889	2.0000	3.7228	2.5000	
342.3116	1.0000	4.0000	2.5000	
348.8116	1.0000	4.0000	2.5000	
355.3116	2.0000	4.0000	2.5000	
361.8116	2.0000	3.0922	2.5000	
367.4038	1.0000	0.9576	2.5000	
370.8614	2.0000	0.0367	2.5000	
373.3981	1.0000	4.0000	2.5000	
379.8981	2.0000	2.7317	2.5000	
385.1298	1.0000	0.7561	2.5000	
388.3859	2.0000	0.1035	2.5000	
390.9893	2.0000	0.9576	2.5000	
394.4469	1.0000	0.6781	2.5000	
397.6250	2.0000	3.0030	2.5000	
403.1281	2.0000	1.5907	2.5000	
407.2188	2.0000	4.0000	2.5000	
413.7188	2.0000	4.0000	2.5000	
420.2188	1.0000	0.4285	2.5000	
423.1473	2.0000	0.3300	2.5000	
425.9773	1.0000	0.2248	2.5000	
428.7021	1.0000	0.8551	2.5000	
432.0573	2.0000	4.0000	2.5000	
438.5573	2.0000	2.0421	2.5000	
443.0994	1.0000	2.0800	2.5000	
447.6794	2.0000	3.0896	2.5000	
453.2691	2.0000	0.4243	2.5000	
456.1934	1.0000	0.1879	2.5000	
458.8813	1.0000	3.2475	2.5000	
464.6288	2.0000	4.0000	2.5000	
471.1288	1.0000	0.2912	2.5000	
473.9200	2.0000	0.2715	2.5000	
476.6915	1.0000	1.0620	2.5000	
480.2535	2.0000	0.1701	2.5000	
482.9237	1.0000	0.0571	2.5000	
485.4808	2.0000	4.0000	2.5000	
491.9808	2.0000	0.2473	2.5000	
494.7281	1.0000	2.3205	2.5000	
499.5486	2.0000	4.0000	2.5000	
506.0486	1.0000	4.0000	2.5000	
512.5486	2.0000	1.0338	2.5000	
516.0824	2.0000	1.4041	2.5000	

