Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	0.3560	2.5000	
2.8560	1.0000	0.6240	2.5000	
5.9800	1.0000	0.1085	2.5000	
8.5885	2.0000	0.0906	2.5000	
11.1791	1.0000	0.1439	2.5000	
13.8230	1.0000	4.0000	2.5000	
20.3230	2.0000	0.4949	2.5000	
23.3179	1.0000	0.0759	2.5000	
25.8938	2.0000	0.2805	2.5000	
28.6743	2.0000	0.4164	2.5000	
31.5907	1.0000	0.8253	2.5000	
34.9160	1.0000	0.0845	2.5000	
37.5006	2.0000	0.2411	2.5000	
40.2417	2.0000	4.0000	2.5000	
46.7417	2.0000	0.1039	2.5000	
49.3456	1.0000	0.7287	2.5000	
52.5743	2.0000	0.0724	2.5000	
55.1467	2.0000	1.1347	2.5000	
58.7813	2.0000	0.8246	2.5000	
62.1059	1.0000	0.0724	2.5000	
64.6783	2.0000	0.4099	2.5000	
67.5882	1.0000	1.0859	2.5000	
71.1740	1.0000	1.1347	2.5000	
74.8087	1.0000	0.5224	2.5000	
77.8311	2.0000	2.7376	2.5000	
83.0686	2.0000	4.0000	2.5000	
89.5686	2.0000	0.6007	2.5000	
92.6693	1.0000	4.0000	2.5000	
99.1693	1.0000	0.0906	2.5000	
101.7599	1.0000	4.0000	2.5000	
108.2599	2.0000	1.9302	2.5000	
112.6902	2.0000	3.3421	2.5000	
118.5323	2.0000	3.7738	2.5000	
124.8061	1.0000	1.9302	2.5000	
129.2363	2.0000	0.9817	2.5000	
132.7180	2.0000	1.4851	2.5000	
136.7031	1.0000	4.0000	2.5000	
143.2031	2.0000	0.6240	2.5000	
146.3271	1.0000	0.6443	2.5000	
149.4714	2.0000	0.6443	2.5000	
152.6158	1.0000	0.9133	2.5000	
156.0291	2.0000	3.9168	2.5000	
162.4459	1.0000	4.0000	2.5000	
168.9459	1.0000	3.1515	2.5000	
174.5974	2.0000	3.6639	2.5000	
180.7613	2.0000	2.0103	2.5000	
185.2716	2.0000	0.5586	2.5000	
188.3303	2.0000	2.7652	2.5000	
193.5954	2.0000	4.0000	2.5000	
200.0954	2.0000	4.0000	2.5000	
206.5954	1.0000	0.4099	2.5000	
209.5053	2.0000	0.8052	2.5000	
212.8105	1.0000	2.0112	2.5000	
217.3217	2.0000	0.3592	2.5000	
220.1809	1.0000	3.3421	2.5000	
226.0230	1.0000	2.7652	2.5000	
231.2882	2.0000	0.7287	2.5000	
234.5169	1.0000	1.5767	2.5000	
238.5936	1.0000	1.6218	2.5000	
242.7154	2.0000	0.9403	2.5000	
246.1558	1.0000	3.9168	2.5000	
252.5726	2.0000	4.0000	2.5000	
259.0726	1.0000	0.2564	2.5000	
261.8290	2.0000	0.3701	2.5000	
264.6991	2.0000	0.1587	2.5000	
267.3577	2.0000	4.0000	2.5000	
273.8577	2.0000	4.0000	2.5000	
280.3577	1.0000	1.3738	2.5000	
284.2315	1.0000	4.0000	2.5000	
290.7315	2.0000	1.9631	2.5000	
295.1946	1.0000	1.5479	2.5000	
299.2425	2.0000	3.1654	2.5000	
304.9079	1.0000	2.4868	2.5000	
309.8947	1.0000	0.5805	2.5000	
312.9752	1.0000	2.0914	2.5000	
317.5666	1.0000	0.0282	2.5000	
320.0949	1.0000	2.4163	2.5000	
325.0112	2.0000	4.0000	2.5000	
331.5112	1.0000	4.0000	2.5000	
338.0112	2.0000	0.7579	2.5000	
341.2691	2.0000	1.2116	2.5000	
344.9807	1.0000	2.2669	2.5000	
349.7476	2.0000	1.3508	2.5000	
353.5985	1.0000	1.8815	2.5000	
357.9800	2.0000	1.7497	2.5000	
362.2297	1.0000	0.8665	2.5000	
365.5963	2.0000	0.6887	2.5000	
368.7850	2.0000	0.0282	2.5000	
371.3132	1.0000	0.3346	2.5000	
374.1478	2.0000	2.5717	2.5000	
379.2195	1.0000	0.4164	2.5000	
382.1360	2.0000	0.0759	2.5000	
384.7119	2.0000	0.0406	2.5000	
387.2525	1.0000	0.3164	2.5000	
390.0689	2.0000	1.7168	2.5000	
394.2856	1.0000	2.5779	2.5000	
399.3635	1.0000	4.0000	2.5000	
405.8635	1.0000	0.3499	2.5000	
408.7134	2.0000	4.0000	2.5000	
415.2134	1.0000	0.1587	2.5000	
417.8721	2.0000	0.6977	2.5000	
421.0698	1.0000	1.0782	2.5000	
424.6480	2.0000	4.0000	2.5000	
431.1480	1.0000	4.0000	2.5000	
437.6480	2.0000	3.3239	2.5000	
443.4719	1.0000	2.0584	2.5000	
448.0304	2.0000	0.3499	2.5000	
450.8802	2.0000	1.9862	2.5000	
455.3664	1.0000	4.0000	2.5000	
461.8664	1.0000	0.9817	2.5000	
465.3481	1.0000	2.6681	2.5000	
470.5162	1.0000	0.5345	2.5000	
473.5507	2.0000	1.0782	2.5000	
477.1289	1.0000	0.1039	2.5000	
479.7328	1.0000	1.3508	2.5000	
483.5836	1.0000	0.7353	2.5000	
486.8189	1.0000	4.0000	2.5000	
493.3189	2.0000	4.0000	2.5000	
499.8189	1.0000	0.9265	2.5000	
503.2454	2.0000	0.2576	2.5000	

